,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
20,0,2,17.0,4920.0,289.4117647058824,0-28-16-2*
28,0,2,20.0,6860.0,343.0,0-28-25-7-2*
39,0,2,21.0,7240.0,344.76190476190476,0-25-7-16-2*
29,0,2,20.0,6960.0,348.0,0-28-16-10-2*
33,0,2,20.0,7140.0,357.0,0-22-25-7-2*
1109,0,2,19.0,6860.0,361.05263157894734,0-25-28-7-2*
26,0,2,18.0,6860.0,381.1111111111111,0-25-28-7-2*
25,0,2,19.0,7660.0,403.1578947368421,0-25-28-16-2*
1114,0,2,21.0,8550.0,407.14285714285717,0-17-28-7-2*
1113,0,2,21.0,8590.0,409.04761904761904,0-17-28-16-2*
37,0,2,20.0,8240.0,412.0,0-18-13-6-10-2*
1111,0,2,21.0,8880.0,422.85714285714283,0-28-7-16-2*
23,0,2,18.0,8480.0,471.1111111111111,0-28-16-27-2*
32,0,2,20.0,10110.0,505.5,0-25-28-16-10-2*
1117,0,2,21.0,10940.0,520.952380952381,0-17-28-16-10-2*
1115,0,2,21.0,11080.0,527.6190476190476,0-28-7-16-10-2*
1110,0,2,19.0,10110.0,532.1052631578947,0-25-28-16-10-2*
1119,0,2,21.0,12290.0,585.2380952380952,0-22-17-28-16-2*
34,0,2,19.0,11460.0,603.1578947368421,0-22-25-28-16-2*
1120,0,2,21.0,13140.0,625.7142857142857,0-22-17-28-7-2*
1112,0,2,19.0,11900.0,626.3157894736842,0-25-28-7-16-2*
35,0,2,18.0,11550.0,641.6666666666666,0-22-25-28-7-2*
27,0,2,18.0,11930.0,662.7777777777778,0-25-28-16-27-2*
1118,0,2,21.0,14110.0,671.9047619047619,0-17-28-7-16-2*
38,0,2,20.0,14280.0,714.0,0-22-25-28-16-10-2*
1116,0,2,19.0,14510.0,763.6842105263158,0-25-28-7-16-10-2*
36,0,2,18.0,16580.0,921.1111111111111,0-22-25-28-16-27-2*
58,0,3,17.0,4560.0,268.2352941176471,0-25-11-3*
1671,0,3,20.0,5890.0,294.5,0-25-7-14-3*
48,0,3,20.0,6550.0,327.5,0-28-7-14-3*
1668,0,3,20.0,6680.0,334.0,0-25-7-24-3*
45,0,3,19.0,6590.0,346.8421052631579,0-22-25-11-3*
49,0,3,19.0,6790.0,357.36842105263156,0-28-25-11-3*
40,0,3,16.0,6220.0,388.75,0-17-11-3*
1666,0,3,17.0,6770.0,398.2352941176471,0-25-11-14-3*
56,0,3,20.0,8530.0,426.5,0-12-17-11-3*
43,0,3,19.0,8460.0,445.2631578947368,0-17-11-14-3*
42,0,3,17.0,8150.0,479.4117647058824,0-22-17-11-3*
57,0,3,19.0,9310.0,490.0,0-19-17-11-3*
50,0,3,19.0,9620.0,506.3157894736842,0-28-25-11-14-3*
1664,0,3,16.0,8150.0,509.375,0-22-17-11-3*
1672,0,3,19.0,9870.0,519.4736842105264,0-28-25-7-14-3*
53,0,3,20.0,10570.0,528.5,0-22-25-7-14-3*
1669,0,3,19.0,10120.0,532.6315789473684,0-28-25-7-24-3*
47,0,3,19.0,10160.0,534.7368421052631,0-22-25-11-14-3*
1670,0,3,19.0,10230.0,538.421052631579,0-22-25-7-24-3*
1673,0,3,19.0,10570.0,556.3157894736842,0-22-25-7-14-3*
41,0,3,17.0,9900.0,582.3529411764706,0-18-17-11-3*
46,0,3,19.0,11750.0,618.421052631579,0-22-17-11-14-3*
59,0,3,19.0,11890.0,625.7894736842105,0-12-17-11-14-3*
1667,0,3,19.0,11960.0,629.4736842105264,0-19-17-11-14-3*
44,0,3,19.0,12250.0,644.7368421052631,0-18-17-11-14-3*
51,0,3,20.0,13510.0,675.5,0-17-11-14-23-3*
55,0,3,20.0,14630.0,731.5,0-22-25-11-14-23-3*
1665,0,3,16.0,11750.0,734.375,0-22-17-11-14-3*
54,0,3,20.0,17110.0,855.5,0-22-17-11-14-23-3*
52,0,3,20.0,18360.0,918.0,0-18-17-11-14-23-3*
60,0,4,15.0,4380.0,292.0,0-25-7-4*
2225,0,4,20.0,6090.0,304.5,0-25-7-14-4*
2228,0,4,20.0,6590.0,329.5,0-25-11-14-4*
61,0,4,15.0,5470.0,364.6666666666667,0-28-7-4*
78,0,4,19.0,7790.0,410.0,0-17-11-14-4*
2219,0,4,17.0,7040.0,414.11764705882354,0-25-7-24-4*
64,0,4,17.0,7780.0,457.6470588235294,0-22-25-7-4*
62,0,4,17.0,7870.0,462.94117647058823,0-25-28-7-4*
65,0,4,17.0,7870.0,462.94117647058823,0-28-25-7-4*
79,0,4,19.0,8990.0,473.1578947368421,0-17-28-7-4*
66,0,4,17.0,8540.0,502.3529411764706,0-28-7-20-4*
63,0,4,17.0,8860.0,521.1764705882352,0-25-7-20-4*
2229,0,4,17.0,9570.0,562.9411764705883,0-28-25-11-14-4*
2224,0,4,19.0,11160.0,587.3684210526316,0-22-17-11-14-4*
2230,0,4,17.0,10060.0,591.7647058823529,0-22-25-11-14-4*
2226,0,4,17.0,10200.0,600.0,0-28-25-7-14-4*
2220,0,4,17.0,10610.0,624.1176470588235,0-28-25-7-24-4*
2221,0,4,17.0,10670.0,627.6470588235294,0-22-25-7-24-4*
2227,0,4,17.0,10850.0,638.2352941176471,0-22-25-7-14-4*
73,0,4,18.0,11880.0,660.0,0-28-7-20-24-4*
72,0,4,18.0,12360.0,686.6666666666666,0-25-7-20-24-4*
68,0,4,17.0,12120.0,712.9411764705883,0-22-25-28-7-4*
67,0,4,17.0,12530.0,737.0588235294117,0-25-28-7-20-4*
70,0,4,17.0,12530.0,737.0588235294117,0-28-25-7-20-4*
69,0,4,17.0,13140.0,772.9411764705883,0-22-25-7-20-4*
74,0,4,18.0,16110.0,895.0,0-25-28-7-20-24-4*
76,0,4,18.0,16110.0,895.0,0-28-25-7-20-24-4*
75,0,4,18.0,16870.0,937.2222222222222,0-22-25-7-20-24-4*
2222,0,4,17.0,16110.0,947.6470588235294,0-28-25-7-20-24-4*
2223,0,4,17.0,16870.0,992.3529411764706,0-22-25-7-20-24-4*
71,0,4,17.0,17660.0,1038.8235294117646,0-22-25-28-7-20-4*
77,0,4,18.0,21470.0,1192.7777777777778,0-22-25-28-7-20-24-4*
88,0,5,22.0,6750.0,306.8181818181818,0-28-16-15-5*
81,0,5,16.0,5320.0,332.5,0-13-6-5*
84,0,5,22.0,7930.0,360.45454545454544,0-13-6-15-5*
98,0,5,24.0,9600.0,400.0,0-28-16-10-15-5*
82,0,5,17.0,7060.0,415.29411764705884,0-18-13-6-5*
83,0,5,21.0,9110.0,433.8095238095238,0-28-16-6-5*
2772,0,5,23.0,10190.0,443.04347826086956,0-25-28-16-15-5*
99,0,5,24.0,10770.0,448.75,0-13-6-10-15-5*
93,0,5,22.0,10190.0,463.1818181818182,0-25-28-16-15-5*
86,0,5,22.0,10350.0,470.45454545454544,0-18-13-6-15-5*
85,0,5,19.0,9010.0,474.2105263157895,0-13-6-21-5*
92,0,5,20.0,10010.0,500.5,0-22-18-13-6-5*
2773,0,5,24.0,12290.0,512.0833333333334,0-28-16-15-21-5*
89,0,5,22.0,11300.0,513.6363636363636,0-28-16-6-15-5*
2769,0,5,21.0,11300.0,538.0952380952381,0-28-16-6-15-5*
2774,0,5,22.0,12140.0,551.8181818181819,0-13-6-15-21-5*
80,0,5,24.0,13630.0,567.9166666666666,0-28-16-10-21-5*
91,0,5,23.0,13070.0,568.2608695652174,0-25-28-16-6-5*
2767,0,5,17.0,10350.0,608.8235294117648,0-18-13-6-15-5*
87,0,5,19.0,11990.0,631.0526315789474,0-18-13-6-21-5*
96,0,5,22.0,14560.0,661.8181818181819,0-22-18-13-6-15-5*
2771,0,5,23.0,15550.0,676.0869565217391,0-25-28-16-6-15-5*
2764,0,5,17.0,11990.0,705.2941176470588,0-18-13-6-21-5*
94,0,5,22.0,15550.0,706.8181818181819,0-25-28-16-6-15-5*
2766,0,5,21.0,14920.0,710.4761904761905,0-28-16-6-21-5*
2768,0,5,20.0,14560.0,728.0,0-22-18-13-6-15-5*
2765,0,5,20.0,15590.0,779.5,0-22-18-13-6-21-5*
90,0,5,19.0,14920.0,785.2631578947369,0-28-16-6-21-5*
97,0,5,19.0,15590.0,820.5263157894736,0-22-18-13-6-21-5*
2770,0,5,23.0,20110.0,874.3478260869565,0-25-28-16-6-21-5*
2775,0,5,17.0,15800.0,929.4117647058823,0-18-13-6-15-21-5*
95,0,5,19.0,20110.0,1058.421052631579,0-25-28-16-6-21-5*
100,0,6,11.0,1560.0,141.8181818181818,0-13-6*
101,0,6,12.0,3080.0,256.6666666666667,0-18-13-6*
105,0,6,19.0,5240.0,275.7894736842105,0-12-18-13-6*
106,0,6,19.0,5430.0,285.7894736842105,0-17-18-13-6*
103,0,6,16.0,4970.0,310.625,0-28-16-6*
107,0,6,19.0,5930.0,312.10526315789474,0-19-18-13-6*
111,0,6,21.0,6740.0,320.95238095238096,0-28-16-15-6*
102,0,6,15.0,5230.0,348.6666666666667,0-22-18-13-6*
118,0,6,21.0,7480.0,356.1904761904762,0-28-16-10-6*
108,0,6,20.0,7780.0,389.0,0-28-7-16-6*
3274,0,6,20.0,8160.0,408.0,0-17-28-16-6*
113,0,6,21.0,8610.0,410.0,0-12-19-18-13-6*
117,0,6,21.0,8610.0,410.0,0-19-12-18-13-6*
104,0,6,18.0,7480.0,415.55555555555554,0-25-28-16-6*
110,0,6,20.0,8510.0,425.5,0-19-22-18-13-6*
3276,0,6,20.0,8510.0,425.5,0-22-19-18-13-6*
3271,0,6,19.0,8600.0,452.63157894736844,0-17-22-18-13-6*
3272,0,6,19.0,8600.0,452.63157894736844,0-22-17-18-13-6*
112,0,6,21.0,9540.0,454.2857142857143,0-25-28-16-15-6*
119,0,6,21.0,10400.0,495.23809523809524,0-25-28-16-10-6*
115,0,6,21.0,10610.0,505.23809523809524,0-28-7-16-15-6*
109,0,6,20.0,10570.0,528.5,0-25-28-7-16-6*
3280,0,6,18.0,10400.0,577.7777777777778,0-25-28-16-10-6*
3273,0,6,18.0,10570.0,587.2222222222222,0-25-28-7-16-6*
114,0,6,20.0,11850.0,592.5,0-12-19-22-18-13-6*
3275,0,6,19.0,11310.0,595.2631578947369,0-22-17-28-16-6*
3278,0,6,20.0,12530.0,626.5,0-17-28-7-16-6*
116,0,6,21.0,13690.0,651.9047619047619,0-25-28-7-16-15-6*
3277,0,6,19.0,12920.0,680.0,0-17-22-19-18-13-6*
3279,0,6,19.0,17010.0,895.2631578947369,0-22-17-28-7-16-6*
120,0,7,10.0,1050.0,105.0,0-25-7*
121,0,7,10.0,2230.0,223.0,0-28-7*
122,0,7,12.0,3750.0,312.5,0-25-28-7*
124,0,7,12.0,3750.0,312.5,0-28-25-7*
123,0,7,12.0,4070.0,339.1666666666667,0-22-25-7*
3791,0,7,14.0,5560.0,397.14285714285717,0-28-16-7*
130,0,7,14.0,5700.0,407.14285714285717,0-17-28-7*
136,0,7,18.0,7540.0,418.8888888888889,0-12-17-28-7*
128,0,7,18.0,7890.0,438.3333333333333,0-12-22-25-7*
134,0,7,17.0,7540.0,443.52941176470586,0-19-22-25-7*
3803,0,7,18.0,8720.0,484.44444444444446,0-17-22-25-7*
3804,0,7,15.0,7910.0,527.3333333333334,0-18-22-25-7*
3796,0,7,17.0,9160.0,538.8235294117648,0-28-16-27-7*
132,0,7,16.0,8720.0,545.0,0-17-22-25-7*
3800,0,7,17.0,9300.0,547.0588235294117,0-19-17-28-7*
126,0,7,13.0,7910.0,608.4615384615385,0-18-22-25-7*
3792,0,7,12.0,7540.0,628.3333333333334,0-25-28-16-7*
125,0,7,12.0,7620.0,635.0,0-22-25-28-7*
3794,0,7,14.0,9470.0,676.4285714285714,0-22-17-28-7*
131,0,7,12.0,8360.0,696.6666666666666,0-17-28-25-7*
3793,0,7,14.0,10010.0,715.0,0-17-28-16-7*
138,0,7,16.0,12600.0,787.5,0-12-17-22-25-7*
3801,0,7,17.0,14800.0,870.5882352941177,0-19-17-28-16-7*
129,0,7,12.0,11610.0,967.5,0-12-22-25-28-7*
137,0,7,12.0,11750.0,979.1666666666666,0-12-17-28-25-7*
3798,0,7,14.0,13810.0,986.4285714285714,0-17-28-16-27-7*
3797,0,7,12.0,11850.0,987.5,0-25-28-16-27-7*
135,0,7,12.0,12120.0,1010.0,0-19-22-25-28-7*
3795,0,7,14.0,14220.0,1015.7142857142857,0-22-17-28-16-7*
127,0,7,12.0,12450.0,1037.5,0-18-22-25-28-7*
133,0,7,12.0,13250.0,1104.1666666666667,0-17-22-25-28-7*
3802,0,7,17.0,19370.0,1139.4117647058824,0-19-17-28-16-27-7*
3799,0,7,14.0,18870.0,1347.857142857143,0-22-17-28-16-27-7*
139,0,7,12.0,17300.0,1441.6666666666667,0-12-17-22-25-28-7*
144,0,8,10.0,900.0,90.0,0-26-8*
141,0,8,9.0,830.0,92.22222222222223,0-19-8*
140,0,8,8.0,1780.0,222.5,0-12-8*
150,0,8,11.0,2710.0,246.36363636363637,0-12-19-8*
148,0,8,10.0,2620.0,262.0,0-22-19-8*
143,0,8,10.0,2710.0,271.0,0-19-12-8*
145,0,8,10.0,2720.0,272.0,0-18-19-8*
142,0,8,9.0,3050.0,338.8888888888889,0-18-12-8*
155,0,8,12.0,4350.0,362.5,0-17-12-8*
153,0,8,12.0,4380.0,365.0,0-17-19-8*
146,0,8,10.0,3800.0,380.0,0-22-12-8*
4306,0,8,12.0,5080.0,423.3333333333333,0-22-18-19-8*
151,0,8,11.0,4720.0,429.09090909090907,0-18-12-19-8*
4307,0,8,11.0,5080.0,461.8181818181818,0-18-22-19-8*
152,0,8,11.0,5160.0,469.09090909090907,0-22-12-19-8*
4303,0,8,12.0,5640.0,470.0,0-22-18-12-8*
147,0,8,10.0,4720.0,472.0,0-18-19-12-8*
4309,0,8,11.0,5640.0,512.7272727272727,0-18-22-12-8*
157,0,8,14.0,7190.0,513.5714285714286,0-17-22-19-8*
149,0,8,10.0,5160.0,516.0,0-22-19-12-8*
4302,0,8,9.0,4720.0,524.4444444444445,0-18-12-19-8*
4308,0,8,14.0,7390.0,527.8571428571429,0-17-22-12-8*
156,0,8,11.0,6320.0,574.5454545454545,0-17-12-19-8*
4305,0,8,12.0,7190.0,599.1666666666666,0-22-17-19-8*
154,0,8,10.0,6320.0,632.0,0-17-19-12-8*
4304,0,8,12.0,7740.0,645.0,0-22-18-12-19-8*
158,0,8,10.0,7390.0,739.0,0-17-22-12-8*
159,0,8,10.0,9790.0,979.0,0-17-22-19-12-8*
4820,0,9,20.0,6140.0,307.0,0-25-7-14-9*
170,0,9,20.0,6260.0,313.0,0-28-7-14-9*
4819,0,9,19.0,7930.0,417.36842105263156,0-25-11-14-9*
173,0,9,20.0,8910.0,445.5,0-28-7-14-23-9*
4818,0,9,19.0,8600.0,452.63157894736844,0-25-11-3-9*
4833,0,9,21.0,9770.0,465.23809523809524,0-28-25-7-14-9*
4824,0,9,20.0,9750.0,487.5,0-25-7-14-3-9*
4831,0,9,21.0,10430.0,496.6666666666667,0-28-25-11-14-9*
4832,0,9,21.0,10480.0,499.04761904761904,0-25-7-20-14-9*
162,0,9,19.0,9930.0,522.6315789473684,0-17-11-14-9*
4830,0,9,21.0,11140.0,530.4761904761905,0-28-25-11-3-9*
160,0,9,18.0,10230.0,568.3333333333334,0-17-11-3-9*
174,0,9,21.0,12230.0,582.3809523809524,0-22-25-11-3-9*
4823,0,9,19.0,11300.0,594.7368421052631,0-25-11-14-3-9*
177,0,9,20.0,12120.0,606.0,0-22-25-7-14-9*
4821,0,9,21.0,12960.0,617.1428571428571,0-17-11-14-3-9*
4828,0,9,19.0,11880.0,625.2631578947369,0-25-11-3-1-9*
4826,0,9,21.0,13700.0,652.3809523809524,0-17-11-3-1-9*
175,0,9,19.0,12620.0,664.2105263157895,0-22-25-11-14-9*
4829,0,9,21.0,14000.0,666.6666666666666,0-19-17-11-14-9*
4825,0,9,21.0,14390.0,685.2380952380952,0-19-17-11-3-9*
169,0,9,20.0,13810.0,690.5,0-17-11-14-23-9*
163,0,9,19.0,13700.0,721.0526315789474,0-17-11-3-1-9*
164,0,9,19.0,13760.0,724.2105263157895,0-22-17-11-3-9*
179,0,9,20.0,14870.0,743.5,0-22-25-7-14-23-9*
165,0,9,19.0,14140.0,744.2105263157895,0-18-17-11-14-9*
167,0,9,19.0,14520.0,764.2105263157895,0-22-17-11-14-9*
4816,0,9,18.0,13760.0,764.4444444444445,0-22-17-11-3-9*
161,0,9,19.0,15030.0,791.0526315789474,0-18-17-11-3-9*
178,0,9,20.0,15920.0,796.0,0-22-25-11-14-23-9*
4817,0,9,18.0,14520.0,806.6666666666666,0-22-17-11-14-9*
176,0,9,19.0,15890.0,836.3157894736842,0-22-25-11-3-1-9*
168,0,9,19.0,17610.0,926.8421052631579,0-22-17-11-3-1-9*
172,0,9,20.0,18710.0,935.5,0-22-17-11-14-23-9*
171,0,9,20.0,19080.0,954.0,0-18-17-11-14-23-9*
4827,0,9,18.0,17610.0,978.3333333333334,0-22-17-11-3-1-9*
4822,0,9,18.0,17850.0,991.6666666666666,0-22-17-11-14-3-9*
166,0,9,19.0,20010.0,1053.157894736842,0-18-17-11-3-1-9*
186,0,10,18.0,2320.0,128.88888888888889,0-25-7-10*
183,0,10,18.0,3520.0,195.55555555555554,0-28-7-10*
181,0,10,16.0,3290.0,205.625,0-13-6-10*
193,0,10,20.0,5450.0,272.5,0-28-25-7-10*
180,0,10,16.0,4540.0,283.75,0-28-16-10*
198,0,10,20.0,5710.0,285.5,0-22-25-7-10*
190,0,10,18.0,5450.0,302.77777777777777,0-25-28-7-10*
182,0,10,17.0,5500.0,323.52941176470586,0-18-13-6-10*
188,0,10,18.0,6060.0,336.6666666666667,0-28-16-15-10*
185,0,10,18.0,6520.0,362.22222222222223,0-13-6-15-10*
5315,0,10,20.0,7300.0,365.0,0-17-28-7-10*
189,0,10,18.0,6650.0,369.44444444444446,0-25-28-16-10*
194,0,10,20.0,7460.0,373.0,0-28-7-16-10*
197,0,10,19.0,7180.0,377.89473684210526,0-28-7-27-10*
5312,0,10,20.0,7740.0,387.0,0-17-28-16-10*
5310,0,10,20.0,8020.0,401.0,0-22-18-13-6-10*
184,0,10,18.0,7790.0,432.77777777777777,0-28-16-27-10*
192,0,10,18.0,8460.0,470.0,0-25-28-16-15-10*
5316,0,10,20.0,10000.0,500.0,0-17-28-16-15-10*
5313,0,10,20.0,10040.0,502.0,0-28-7-16-15-10*
187,0,10,18.0,9410.0,522.7777777777778,0-18-13-6-15-10*
5309,0,10,18.0,9850.0,547.2222222222222,0-25-28-7-16-10*
5308,0,10,17.0,9410.0,553.5294117647059,0-18-13-6-15-10*
199,0,10,18.0,10000.0,555.5555555555555,0-22-25-28-16-10*
196,0,10,18.0,10040.0,557.7777777777778,0-28-7-16-15-10*
191,0,10,18.0,10610.0,589.4444444444445,0-25-28-16-27-10*
5317,0,10,20.0,12220.0,611.0,0-17-28-7-16-10*
5311,0,10,20.0,13190.0,659.5,0-22-18-13-6-15-10*
195,0,10,18.0,12050.0,669.4444444444445,0-28-7-16-27-10*
5314,0,10,18.0,12720.0,706.6666666666666,0-25-28-7-16-15-10*
206,0,11,10.0,1850.0,185.0,0-25-11*
207,0,11,12.0,3420.0,285.0,0-28-25-11*
203,0,11,12.0,3580.0,298.3333333333333,0-22-25-11*
212,0,11,15.0,5290.0,352.6666666666667,0-28-17-11*
200,0,11,9.0,3850.0,427.77777777777777,0-17-11*
204,0,11,13.0,5790.0,445.38461538461536,0-12-17-11*
5771,0,11,14.0,7070.0,505.0,0-19-22-25-11*
215,0,11,16.0,8130.0,508.125,0-17-22-25-11*
205,0,11,12.0,6440.0,536.6666666666666,0-19-17-11*
213,0,11,15.0,8080.0,538.6666666666666,0-12-22-17-11*
5774,0,11,14.0,7930.0,566.4285714285714,0-25-28-17-11*
211,0,11,12.0,7070.0,589.1666666666666,0-19-22-25-11*
209,0,11,15.0,8900.0,593.3333333333334,0-19-12-17-11*
210,0,11,14.0,8500.0,607.1428571428571,0-19-22-17-11*
202,0,11,9.0,5480.0,608.8888888888889,0-22-17-11*
5766,0,11,13.0,8130.0,625.3846153846154,0-17-22-25-11*
5769,0,11,14.0,8890.0,635.0,0-18-12-17-11*
208,0,11,14.0,8900.0,635.7142857142857,0-12-19-17-11*
214,0,11,12.0,7670.0,639.1666666666666,0-12-22-25-11*
5765,0,11,13.0,8500.0,653.8461538461538,0-22-19-17-11*
201,0,11,10.0,6830.0,683.0,0-18-17-11*
5768,0,11,13.0,9030.0,694.6153846153846,0-22-18-17-11*
217,0,11,16.0,12280.0,767.5,0-12-17-22-25-11*
5767,0,11,10.0,7790.0,779.0,0-18-22-25-11*
218,0,11,16.0,12660.0,791.25,0-19-17-22-25-11*
216,0,11,16.0,13030.0,814.375,0-18-17-22-25-11*
5770,0,11,13.0,11750.0,903.8461538461538,0-22-18-12-17-11*
5772,0,11,14.0,12740.0,910.0,0-18-12-19-17-11*
219,0,11,16.0,17330.0,1083.125,0-12-19-17-22-25-11*
5773,0,11,13.0,16030.0,1233.076923076923,0-22-18-12-19-17-11*
220,0,12,4.0,300.0,75.0,0-12*
224,0,12,8.0,1290.0,161.25,0-17-12*
225,0,12,6.0,1060.0,176.66666666666666,0-19-12*
233,0,12,14.0,2740.0,195.71428571428572,0-28-17-12*
6246,0,12,13.0,2710.0,208.46153846153845,0-19-8-12*
232,0,12,11.0,2720.0,247.27272727272728,0-19-22-12*
222,0,12,6.0,1530.0,255.0,0-22-12*
221,0,12,5.0,1300.0,260.0,0-18-12*
230,0,12,11.0,3090.0,280.90909090909093,0-19-17-12*
237,0,12,14.0,4330.0,309.2857142857143,0-25-22-12*
228,0,12,9.0,3090.0,343.3333333333333,0-17-19-12*
226,0,12,10.0,3540.0,354.0,0-17-22-12*
6241,0,12,8.0,3100.0,387.5,0-22-18-12*
223,0,12,7.0,2720.0,388.57142857142856,0-22-19-12*
6248,0,12,8.0,3540.0,442.5,0-22-17-12*
6242,0,12,7.0,3100.0,442.85714285714283,0-18-22-12*
229,0,12,11.0,5770.0,524.5454545454545,0-22-19-17-12*
231,0,12,10.0,5770.0,577.0,0-19-17-22-12*
6243,0,12,10.0,5770.0,577.0,0-17-22-19-12*
6245,0,12,10.0,5800.0,580.0,0-17-22-18-12*
234,0,12,10.0,5840.0,584.0,0-28-17-22-12*
236,0,12,9.0,5570.0,618.8888888888889,0-28-17-19-12*
6244,0,12,7.0,5030.0,718.5714285714286,0-18-22-19-12*
6247,0,12,7.0,5160.0,737.1428571428571,0-22-19-8-12*
227,0,12,7.0,5770.0,824.2857142857143,0-17-22-19-12*
6251,0,12,7.0,5770.0,824.2857142857143,0-22-19-17-12*
6249,0,12,10.0,9790.0,979.0,0-17-22-19-8-12*
238,0,12,7.0,7030.0,1004.2857142857143,0-25-22-19-12*
239,0,12,11.0,11220.0,1020.0,0-25-22-19-17-12*
6250,0,12,7.0,7740.0,1105.7142857142858,0-18-22-19-8-12*
235,0,12,7.0,9100.0,1300.0,0-28-17-22-19-12*
240,0,13,6.0,430.0,71.66666666666667,0-13*
243,0,13,14.0,2740.0,195.71428571428572,0-12-18-13*
245,0,13,14.0,2990.0,213.57142857142858,0-19-18-13*
241,0,13,7.0,1560.0,222.85714285714286,0-18-13*
244,0,13,14.0,3610.0,257.85714285714283,0-17-18-13*
6713,0,13,18.0,4850.0,269.44444444444446,0-12-17-18-13*
247,0,13,16.0,4690.0,293.125,0-12-19-18-13*
249,0,13,16.0,4690.0,293.125,0-19-12-18-13*
252,0,13,20.0,6270.0,313.5,0-28-17-18-13*
6714,0,13,21.0,6930.0,330.0,0-28-16-6-13*
242,0,13,10.0,3440.0,344.0,0-22-18-13*
246,0,13,15.0,5300.0,353.3333333333333,0-19-22-18-13*
6707,0,13,15.0,5300.0,353.3333333333333,0-22-19-18-13*
250,0,13,17.0,6080.0,357.6470588235294,0-19-17-18-13*
6711,0,13,17.0,6080.0,357.6470588235294,0-17-19-18-13*
251,0,13,20.0,7550.0,377.5,0-25-22-18-13*
253,0,13,24.0,9210.0,383.75,0-26-8-12-18-13*
6705,0,13,14.0,6510.0,465.0,0-17-22-18-13*
6706,0,13,14.0,6510.0,465.0,0-22-17-18-13*
6710,0,13,16.0,7840.0,490.0,0-12-19-17-18-13*
248,0,13,15.0,7660.0,510.6666666666667,0-12-19-22-18-13*
6716,0,13,20.0,10550.0,527.5,0-17-28-16-6-13*
6715,0,13,18.0,10950.0,608.3333333333334,0-25-28-16-6-13*
6709,0,13,15.0,9410.0,627.3333333333334,0-22-19-17-18-13*
6708,0,13,14.0,9410.0,672.1428571428571,0-17-22-19-18-13*
6712,0,13,14.0,9410.0,672.1428571428571,0-22-17-19-18-13*
254,0,13,16.0,12370.0,773.125,0-26-8-12-19-18-13*
255,0,13,15.0,16290.0,1086.0,0-26-8-12-19-22-18-13*
257,0,14,15.0,2620.0,174.66666666666666,0-25-7-14*
258,0,14,15.0,3330.0,222.0,0-28-7-14*
259,0,14,15.0,3740.0,249.33333333333334,0-25-11-14*
