,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
9249,0,42,26.0,13000.0,500.0,0-11-46-39-31-89-42*
9250,0,42,15.0,13000.0,866.6666666666666,0-11-46-39-31-89-42*
79,0,43,19.0,20520.0,1080.0,0-11-1-27-52-89-17-43*
80,0,43,15.0,23950.0,1596.6666666666667,0-11-1-46-39-31-89-17-43*
9462,0,43,29.0,17430.0,601.0344827586207,0-11-46-39-31-89-17-43*
9463,0,43,18.0,17430.0,968.3333333333334,0-11-46-39-31-89-17-43*
81,0,44,8.0,7030.0,878.75,0-7-40-44*
82,0,44,5.0,7030.0,1406.0,0-7-40-44*
9686,0,44,10.0,1010.0,101.0,0-120-44*
9687,0,44,7.0,1010.0,144.28571428571428,0-120-44*
83,0,45,8.0,6240.0,780.0,0-48-73-45*
84,0,45,7.0,6240.0,891.4285714285714,0-48-73-45*
9921,0,45,6.0,6240.0,1040.0,0-48-73-45*
85,0,46,5.0,2310.0,462.0,0-11-46*
86,0,46,4.0,2310.0,577.5,0-11-46*
10147,0,46,3.0,2310.0,770.0,0-11-46*
87,0,47,15.0,9630.0,642.0,0-11-46-39-31-47*
88,0,47,13.0,9630.0,740.7692307692307,0-11-46-39-31-47*
10324,0,47,19.0,14780.0,777.8947368421053,0-11-1-27-52-31-47*
10325,0,47,9.0,14780.0,1642.2222222222222,0-11-1-27-52-31-47*
89,0,48,4.0,1580.0,395.0,0-48*
10523,0,48,1.0,1580.0,1580.0,0-48*
90,0,49,10.0,4610.0,461.0,0-11-2-49*
91,0,49,5.0,4610.0,922.0,0-11-2-49*
10725,0,49,3.0,4610.0,1536.6666666666667,0-11-2-49*
92,0,50,8.0,6300.0,787.5,0-7-40-50*
93,0,50,5.0,6300.0,1260.0,0-7-40-50*
10933,0,50,10.0,6300.0,630.0,0-7-40-50*
10934,0,50,4.0,6300.0,1575.0,0-7-40-50*
94,0,51,14.0,13050.0,932.1428571428571,0-11-1-27-52-51*
95,0,51,10.0,15140.0,1514.0,0-11-1-46-39-31-51*
11149,0,51,19.0,15220.0,801.0526315789474,0-11-46-118-52-51*
11150,0,51,8.0,15220.0,1902.5,0-11-46-118-52-51*
96,0,52,9.0,7600.0,844.4444444444445,0-11-1-27-52*
97,0,52,8.0,7600.0,950.0,0-11-1-27-52*
11362,0,52,6.0,7600.0,1266.6666666666667,0-11-1-27-52*
98,0,53,10.0,8400.0,840.0,0-11-2-23-53*
99,0,53,5.0,8400.0,1680.0,0-11-2-23-53*
11570,0,53,6.0,8400.0,1400.0,0-11-2-23-53*
11571,0,53,4.0,8400.0,2100.0,0-11-2-23-53*
100,0,54,13.0,8050.0,619.2307692307693,0-101-88-30-54*
101,0,54,12.0,8050.0,670.8333333333334,0-101-88-30-54*
11777,0,54,20.0,12200.0,610.0,0-11-46-39-30-54*
11778,0,54,12.0,12200.0,1016.6666666666666,0-11-46-39-30-54*
102,0,55,10.0,4320.0,432.0,0-48-99-55*
103,0,55,8.0,4320.0,540.0,0-48-99-55*
11978,0,55,4.0,4320.0,1080.0,0-48-99-55*
11979,0,55,3.0,4320.0,1440.0,0-48-99-55*
104,0,56,17.0,16190.0,952.3529411764706,0-11-2-114-78-3-56*
105,0,56,12.0,16190.0,1349.1666666666667,0-11-2-114-78-3-56*
12199,0,56,9.0,16190.0,1798.888888888889,0-11-2-114-78-3-56*
12200,0,56,7.0,16190.0,2312.8571428571427,0-11-2-114-78-3-56*
106,0,57,15.0,7440.0,496.0,0-101-88-30-57*
107,0,57,13.0,7440.0,572.3076923076923,0-101-88-30-57*
12401,0,57,19.0,7440.0,391.57894736842104,0-101-88-30-57*
12402,0,57,14.0,7440.0,531.4285714285714,0-101-88-30-57*
108,0,58,15.0,18510.0,1234.0,0-11-1-27-29-5-58*
109,0,58,12.0,18510.0,1542.5,0-11-1-27-29-5-58*
12601,0,58,18.0,17890.0,993.8888888888889,0-11-1-81-9-5-58*
12602,0,58,13.0,17890.0,1376.1538461538462,0-11-1-81-9-5-58*
110,0,59,18.0,15850.0,880.5555555555555,0-11-1-27-52-89-59*
111,0,59,14.0,18270.0,1305.0,0-11-1-46-39-31-89-59*
12819,0,59,24.0,12410.0,517.0833333333334,0-11-46-39-31-89-59*
12820,0,59,13.0,12410.0,954.6153846153846,0-11-46-39-31-89-59*
112,0,60,9.0,7180.0,797.7777777777778,0-48-73-60*
113,0,60,8.0,7180.0,897.5,0-48-73-60*
13028,0,60,6.0,7180.0,1196.6666666666667,0-48-73-60*
114,0,61,15.0,12190.0,812.6666666666666,0-11-2-23-53-61*
115,0,61,12.0,12190.0,1015.8333333333334,0-11-2-23-53-61*
13254,0,61,8.0,12190.0,1523.75,0-11-2-23-53-61*
116,0,62,12.0,13700.0,1141.6666666666667,0-48-99-55-16-62*
117,0,62,12.0,13130.0,1094.1666666666667,0-48-2-114-16-62*
13466,0,62,9.0,12580.0,1397.7777777777778,0-11-2-114-16-62*
13467,0,62,5.0,12580.0,2516.0,0-11-2-114-16-62*
118,0,63,14.0,12360.0,882.8571428571429,0-11-1-81-9-63*
119,0,63,13.0,12360.0,950.7692307692307,0-11-1-81-9-63*
13684,0,63,16.0,12360.0,772.5,0-11-1-81-9-63*
13685,0,63,12.0,12360.0,1030.0,0-11-1-81-9-63*
120,0,64,20.0,21050.0,1052.5,0-11-1-27-52-89-17-64*
121,0,64,16.0,24480.0,1530.0,0-11-1-46-39-31-89-17-64*
13901,0,64,28.0,17790.0,635.3571428571429,0-11-46-39-31-89-17-64*
13902,0,64,17.0,17790.0,1046.4705882352941,0-11-46-39-31-89-17-64*
122,0,65,5.0,2540.0,508.0,0-7-65*
14126,0,65,9.0,2540.0,282.22222222222223,0-7-65*
14127,0,65,2.0,2540.0,1270.0,0-7-65*
123,0,66,13.0,8700.0,669.2307692307693,0-11-2-49-66*
124,0,66,11.0,8700.0,790.9090909090909,0-11-2-49-66*
14331,0,66,12.0,10030.0,835.8333333333334,0-48-2-49-66*
14332,0,66,6.0,8700.0,1450.0,0-11-2-49-66*
125,0,67,6.0,1510.0,251.66666666666666,0-11-67*
126,0,67,5.0,1510.0,302.0,0-11-67*
14537,0,67,4.0,1510.0,377.5,0-11-67*
14538,0,67,3.0,1510.0,503.3333333333333,0-11-67*
127,0,68,18.0,18030.0,1001.6666666666666,0-11-2-114-78-3-68*
128,0,68,13.0,18030.0,1386.923076923077,0-11-2-114-78-3-68*
14721,0,68,9.0,18030.0,2003.3333333333333,0-11-2-114-78-3-68*
14722,0,68,7.0,18030.0,2575.714285714286,0-11-2-114-78-3-68*
129,0,69,23.0,36770.0,1598.695652173913,0-11-1-27-29-5-24-86-10-69*
130,0,69,20.0,36770.0,1838.5,0-11-1-27-29-5-24-86-10-69*
14922,0,69,34.0,46260.0,1360.5882352941176,0-11-46-118-27-29-5-58-104-43-69*
14923,0,69,16.0,46260.0,2891.25,0-11-46-118-27-29-5-58-104-43-69*
131,0,70,14.0,11670.0,833.5714285714286,0-11-1-81-9-70*
132,0,70,11.0,11670.0,1060.909090909091,0-11-1-81-9-70*
15143,0,70,12.0,11670.0,972.5,0-11-1-81-9-70*
15144,0,70,10.0,11670.0,1167.0,0-11-1-81-9-70*
133,0,71,15.0,13530.0,902.0,0-11-2-114-78-71*
134,0,71,10.0,13530.0,1353.0,0-11-2-114-78-71*
15350,0,71,8.0,13530.0,1691.25,0-11-2-114-78-71*
15351,0,71,6.0,13530.0,2255.0,0-11-2-114-78-71*
135,0,72,11.0,7880.0,716.3636363636364,0-11-2-23-72*
136,0,72,10.0,7880.0,788.0,0-11-2-23-72*
15563,0,72,13.0,9000.0,692.3076923076923,0-48-2-23-72*
15564,0,72,6.0,7880.0,1313.3333333333333,0-11-2-23-72*
137,0,73,6.0,4160.0,693.3333333333334,0-48-73*
138,0,73,5.0,4160.0,832.0,0-48-73*
15779,0,73,2.0,4160.0,2080.0,0-48-73*
139,0,74,11.0,4770.0,433.6363636363636,0-11-2-74*
140,0,74,6.0,4770.0,795.0,0-11-2-74*
15972,0,74,5.0,4770.0,954.0,0-11-2-74*
15973,0,74,3.0,4770.0,1590.0,0-11-2-74*
141,0,75,14.0,7910.0,565.0,0-26-126-32-75*
142,0,75,10.0,7910.0,791.0,0-26-126-32-75*
16171,0,75,10.0,12660.0,1266.0,0-26-40-50-19-75*
16172,0,75,7.0,12660.0,1808.5714285714287,0-26-40-50-19-75*
143,0,76,14.0,10520.0,751.4285714285714,0-7-40-50-76*
144,0,76,12.0,10520.0,876.6666666666666,0-7-40-50-76*
16396,0,76,11.0,10520.0,956.3636363636364,0-7-40-50-76*
16397,0,76,9.0,10520.0,1168.888888888889,0-7-40-50-76*
145,0,77,3.0,580.0,193.33333333333334,0-77*
16622,0,77,1.0,580.0,580.0,0-77*
146,0,78,13.0,7320.0,563.0769230769231,0-11-2-114-78*
147,0,78,8.0,7320.0,915.0,0-11-2-114-78*
16834,0,78,6.0,7320.0,1220.0,0-11-2-114-78*
16835,0,78,4.0,7320.0,1830.0,0-11-2-114-78*
148,0,79,5.0,850.0,170.0,0-79*
17042,0,79,1.0,850.0,850.0,0-79*
149,0,80,11.0,7620.0,692.7272727272727,0-11-1-81-80*
150,0,80,10.0,7620.0,762.0,0-11-1-81-80*
17247,0,80,14.0,7620.0,544.2857142857143,0-11-1-81-80*
151,0,81,8.0,3080.0,385.0,0-11-1-81*
152,0,81,7.0,3080.0,440.0,0-11-1-81*
17451,0,81,6.0,3080.0,513.3333333333334,0-11-1-81*
17452,0,81,5.0,3080.0,616.0,0-11-1-81*
153,0,82,9.0,7210.0,801.1111111111111,0-7-40-82*
154,0,82,7.0,7210.0,1030.0,0-7-40-82*
17670,0,82,4.0,7210.0,1802.5,0-7-40-82*
155,0,83,15.0,8940.0,596.0,0-7-40-50-83*
156,0,83,13.0,8940.0,687.6923076923077,0-7-40-50-83*
17890,0,83,9.0,8940.0,993.3333333333334,0-7-40-50-83*
17891,0,83,7.0,8940.0,1277.142857142857,0-7-40-50-83*
157,0,84,19.0,20490.0,1078.421052631579,0-11-2-114-78-3-56-84*
158,0,84,18.0,20490.0,1138.3333333333333,0-11-2-114-78-3-56-84*
18109,0,84,15.0,20490.0,1366.0,0-11-2-114-78-3-56-84*
18110,0,84,10.0,20490.0,2049.0,0-11-2-114-78-3-56-84*
159,0,85,15.0,8900.0,593.3333333333334,0-7-40-92-85*
160,0,85,13.0,8900.0,684.6153846153846,0-7-40-92-85*
18302,0,85,14.0,8900.0,635.7142857142857,0-7-40-92-85*
18303,0,85,9.0,8900.0,988.8888888888889,0-7-40-92-85*
161,0,86,15.0,23820.0,1588.0,0-11-1-27-29-5-24-86*
162,0,86,13.0,23820.0,1832.3076923076924,0-11-1-27-29-5-24-86*
18518,0,86,18.0,24240.0,1346.6666666666667,0-11-1-81-9-5-24-86*
18519,0,86,13.0,24240.0,1864.6153846153845,0-11-1-81-9-5-24-86*
163,0,87,18.0,23020.0,1278.888888888889,0-11-1-27-29-5-24-87*
164,0,87,13.0,23020.0,1770.7692307692307,0-11-1-27-29-5-24-87*
18703,0,87,13.0,23320.0,1793.8461538461538,0-11-1-81-9-5-24-87*
18704,0,87,12.0,23320.0,1943.3333333333333,0-11-1-81-9-5-24-87*
165,0,88,7.0,1730.0,247.14285714285714,0-101-88*
166,0,88,5.0,1730.0,346.0,0-101-88*
18905,0,88,9.0,1730.0,192.22222222222223,0-101-88*
18906,0,88,4.0,1730.0,432.5,0-101-88*
167,0,89,15.0,10880.0,725.3333333333334,0-11-1-27-52-89*
168,0,89,11.0,13020.0,1183.6363636363637,0-11-1-46-39-31-89*
19126,0,89,21.0,8090.0,385.23809523809524,0-11-46-39-31-89*
19127,0,89,10.0,8090.0,809.0,0-11-46-39-31-89*
169,0,90,20.0,22480.0,1124.0,0-11-1-27-52-89-17-90*
170,0,90,16.0,26430.0,1651.875,0-11-1-46-39-31-89-17-90*
19330,0,90,27.0,18490.0,684.8148148148148,0-11-46-39-31-89-17-90*
19331,0,90,16.0,18490.0,1155.625,0-11-46-39-31-89-17-90*
171,0,91,10.0,4350.0,435.0,0-101-88-91*
172,0,91,9.0,4350.0,483.3333333333333,0-101-88-91*
19537,0,91,11.0,4350.0,395.45454545454544,0-101-88-91*
19538,0,91,8.0,4350.0,543.75,0-101-88-91*
173,0,92,9.0,5980.0,664.4444444444445,0-7-40-92*
174,0,92,6.0,5980.0,996.6666666666666,0-7-40-92*
19757,0,92,5.0,5980.0,1196.0,0-7-40-92*
19758,0,92,3.0,5980.0,1993.3333333333333,0-7-40-92*
175,0,93,6.0,2370.0,395.0,0-7-93*
19972,0,93,11.0,2370.0,215.45454545454547,0-7-93*
19973,0,93,2.0,2370.0,1185.0,0-7-93*
176,0,94,10.0,7200.0,720.0,0-11-1-27-94*
177,0,94,9.0,7200.0,800.0,0-11-1-27-94*
20194,0,94,8.0,7200.0,900.0,0-11-1-27-94*
20195,0,94,6.0,7200.0,1200.0,0-11-1-27-94*
178,0,95,10.0,5440.0,544.0,0-7-40-95*
179,0,95,8.0,5440.0,680.0,0-7-40-95*
20410,0,95,9.0,5440.0,604.4444444444445,0-7-40-95*
20411,0,95,4.0,5440.0,1360.0,0-7-40-95*
180,0,96,16.0,11390.0,711.875,0-11-2-114-78-96*
181,0,96,11.0,11390.0,1035.4545454545455,0-11-2-114-78-96*
20622,0,96,9.0,11390.0,1265.5555555555557,0-11-2-114-78-96*
20623,0,96,7.0,11390.0,1627.142857142857,0-11-2-114-78-96*
182,0,97,6.0,570.0,95.0,0-97*
20817,0,97,1.0,570.0,570.0,0-97*
183,0,98,21.0,20940.0,997.1428571428571,0-11-1-27-52-89-17-98*
184,0,98,17.0,25510.0,1500.5882352941176,0-11-1-46-39-31-89-17-98*
21024,0,98,29.0,18550.0,639.6551724137931,0-11-46-39-31-89-17-98*
21025,0,98,18.0,18550.0,1030.5555555555557,0-11-46-39-31-89-17-98*
185,0,99,7.0,2770.0,395.7142857142857,0-48-99*
186,0,99,6.0,2770.0,461.6666666666667,0-48-99*
21242,0,99,2.0,2770.0,1385.0,0-48-99*
187,0,100,17.0,11380.0,669.4117647058823,0-11-2-114-78-100*
188,0,100,12.0,11380.0,948.3333333333334,0-11-2-114-78-100*
21443,0,100,9.0,11380.0,1264.4444444444443,0-11-2-114-78-100*
189,0,101,4.0,510.0,127.5,0-101*
21643,0,101,1.0,510.0,510.0,0-101*
190,0,102,19.0,24590.0,1294.2105263157894,0-11-1-27-29-5-24-102*
191,0,102,14.0,24590.0,1756.4285714285713,0-11-1-27-29-5-24-102*
21839,0,102,13.0,24260.0,1866.1538461538462,0-11-1-81-9-5-24-102*
21840,0,102,12.0,24260.0,2021.6666666666667,0-11-1-81-9-5-24-102*
192,0,103,20.0,27430.0,1371.5,0-11-1-27-52-89-17-28-103*
193,0,103,18.0,27430.0,1523.888888888889,0-11-1-27-52-89-17-28-103*
22043,0,103,30.0,25990.0,866.3333333333334,0-11-46-39-31-89-17-28-103*
22044,0,103,20.0,25990.0,1299.5,0-11-46-39-31-89-17-28-103*
194,0,104,19.0,23730.0,1248.9473684210527,0-11-1-27-29-5-58-104*
195,0,104,14.0,23730.0,1695.0,0-11-1-27-29-5-58-104*
22260,0,104,26.0,32750.0,1259.6153846153845,0-11-46-118-27-29-5-58-104*
22261,0,104,11.0,32750.0,2977.2727272727275,0-11-46-118-27-29-5-58-104*
196,0,105,18.0,17980.0,998.8888888888889,0-11-1-81-9-63-105*
197,0,105,14.0,23480.0,1677.142857142857,0-11-1-46-39-31-89-42-105*
22446,0,105,14.0,17980.0,1284.2857142857142,0-11-1-81-9-63-105*
198,0,106,16.0,17590.0,1099.375,0-11-2-23-53-14-106*
199,0,106,13.0,17590.0,1353.076923076923,0-11-2-23-53-14-106*
22646,0,106,9.0,17590.0,1954.4444444444443,0-11-2-23-53-14-106*
200,0,107,18.0,19090.0,1060.5555555555557,0-11-2-114-78-3-107*
201,0,107,13.0,19090.0,1468.4615384615386,0-11-2-114-78-3-107*
22846,0,107,9.0,19090.0,2121.1111111111113,0-11-2-114-78-3-107*
22847,0,107,7.0,19090.0,2727.1428571428573,0-11-2-114-78-3-107*
202,0,108,17.0,17860.0,1050.5882352941176,0-11-2-23-53-14-108*
203,0,108,14.0,17860.0,1275.7142857142858,0-11-2-23-53-14-108*
23045,0,108,13.0,17860.0,1373.8461538461538,0-11-2-23-53-14-108*
23046,0,108,9.0,17860.0,1984.4444444444443,0-11-2-23-53-14-108*
204,0,109,19.0,30290.0,1594.2105263157894,0-11-1-27-29-5-24-86-109*
205,0,109,17.0,30290.0,1781.764705882353,0-11-1-27-29-5-24-86-109*
23254,0,109,34.0,47810.0,1406.1764705882354,0-11-46-118-27-29-5-58-104-43-109*
23255,0,109,16.0,47810.0,2988.125,0-11-46-118-27-29-5-58-104-43-109*
206,0,110,20.0,31620.0,1581.0,0-11-1-27-29-5-24-87-110*
207,0,110,15.0,31620.0,2108.0,0-11-1-27-29-5-24-87-110*
23468,0,110,17.0,25020.0,1471.764705882353,0-11-2-114-78-3-68-110*
23469,0,110,10.0,25020.0,2502.0,0-11-2-114-78-3-68-110*
208,0,111,21.0,29960.0,1426.6666666666667,0-11-1-27-52-89-17-28-111*
209,0,111,19.0,29960.0,1576.842105263158,0-11-1-27-52-89-17-28-111*
23652,0,111,31.0,25530.0,823.5483870967741,0-11-46-39-31-89-17-28-111*
23653,0,111,20.0,25530.0,1276.5,0-11-46-39-31-89-17-28-111*
210,0,112,12.0,6280.0,523.3333333333334,0-26-126-32-112*
211,0,112,10.0,6280.0,628.0,0-26-126-32-112*
23876,0,112,10.0,9320.0,932.0,0-48-73-6-112*
23877,0,112,8.0,9320.0,1165.0,0-48-73-6-112*
