,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11
27,0.38407137073590614,0.4207307771325177,0.4374517326867783,0.45174532110874355,0.3722894440566493,0.3994541732753765,0.4107215509338617,0.4237389530637311,0.4795344332848438,0.5106634323382006,0.5281333361758996,0.5469768818775059
28,0.37621268378364686,0.4116784091558816,0.42787755408541,0.4417072153762204,0.3647424115423788,0.39086033246947033,0.40172045204693296,0.41435107800012694,0.4691818046409371,0.4997853828045473,0.5169819997170052,0.5355815618039944
29,0.3688108276166583,0.4031453528308813,0.4188363364291165,0.432223896531338,0.3576056458849716,0.38272962250140746,0.393212801865037,0.40548186051183205,0.45937712342533327,0.4894561265898551,0.5063747485516819,0.524722012743928
30,0.3618268958264123,0.3950741684926079,0.41029061478530776,0.4232679112157096,0.3508644043261659,0.375041009186706,0.3851695144288875,0.3970869942953113,0.4500872722335371,0.4796420223014516,0.49628487683042954,0.514365364007321
31,0.3552247584425644,0.3874375910010313,0.40219962444768265,0.41478870851728505,0.3444902436812667,0.36777720039746514,0.3775710928327871,0.3891338352227287,0.44127549219264,0.47030785975047823,0.486675374083233,0.5044880006940861
32,0.3489772345316514,0.3802111881227674,0.3945227406893488,0.4067545792516769,0.33844878771073805,0.36090702610265746,0.3703842500459413,0.38161994962624823,0.4329125150761946,0.46141680068172003,0.47751328196224524,0.4950586453783439
33,0.3430761984695588,0.3733693644186097,0.38724623018143073,0.39913311357554904,0.33272961926167216,0.35440030451214966,0.36357401249840215,0.37449575355915904,0.4249739189617668,0.45294383247286435,0.46877361037537174,0.4860535044352224
34,0.3375059901534305,0.3668786381245815,0.38034736133564057,0.3918947161422228,0.3273082005470321,0.348256472268356,0.35711226537708657,0.3677334182845926,0.41742351288310164,0.44487141048543266,0.4604280398868923,0.47744692154957363
35,0.33221613546403256,0.36071677796332063,0.3737870379112907,0.3850086613380858,0.32216944262169844,0.34242081434709243,0.3509806490799723,0.3613130220665532,0.4102306258280988,0.437173284248184,0.4524566907425303,0.46920952721054865
36,0.32718321237926407,0.35486284251703204,0.36755316473034544,0.3784642608954113,0.3172929019588847,0.3368845276863635,0.34516974588157767,0.3552156777823206,0.40337642505332894,0.42982334862992205,0.4448393349121567,0.46132044630684454
37,0.32239836041450026,0.3492861376819535,0.3616162200401673,0.3722395467587434,0.31265637462960616,0.33162607088232726,0.3396521200531754,0.3494193519716481,0.3968420854542062,0.42280502083592447,0.4375538111447341,0.45376716586288046
38,0.31785903381402714,0.34397095658927224,0.35596009417508223,0.3663019120352174,0.30823671253683627,0.32662135253782926,0.334407838754118,0.34391262688856433,0.3906131009078848,0.4160913500111204,0.4305811271873204,0.44653344382278604
39,0.31354560730920517,0.338906893488216,0.35056785542027796,0.3606396788040199,0.3040223530360328,0.3218572021953894,0.3294145653281932,0.33866841880983906,0.3846669169455018,0.40967073683232264,0.4239063253161267,0.439596594711955
40,0.30944132863210977,0.33407238626051905,0.3454238162185826,0.3552302775997093,0.300008635445097,0.3173118918717856,0.32466049583945156,0.3336551300645194,0.378986886977396,0.40352355204171675,0.41751162805579034,0.43293803032880385
41,0.30552071908657485,0.3294558047670873,0.3405046800115955,0.3500646939675956,0.29618412663416455,0.31299235883843707,0.32012299159667723,0.32887141656531244,0.3735516297801859,0.3976347497437779,0.41137996558620776,0.4265522025352142
42,0.30177868496224175,0.32504103259890277,0.33580246604078434,0.3451189856404139,0.2925393541166611,0.3088666616124244,0.3157849759352951,0.3243128247746329,0.3683487042970233,0.39199332151218363,0.40549479836291785,0.42042073813601416
43,0.29819515851317857,0.3208194235014885,0.3313045267459379,0.34037828587852126,0.28906224033476835,0.3049183850513244,0.3116364812443443,0.3199490492780753,0.3633613118235912,0.38658604263986046,0.3998447966912747,0.41452953667487885
44,0.2947732374294298,0.31677651664434814,0.32699513654222495,0.33583122273662763,0.28572870673539263,0.30113783238043046,0.30766949827037515,0.3157746790968747,0.3585798281144464,0.3813920096431791,0.3944172462184745,0.4088657095082143
45,0.29149704386896685,0.3128964394771405,0.3228544826619112,0.33146517129813285,0.28253227416414234,0.29751651518891986,0.3038635002024435,0.31177445483370175,0.3539860502510934,0.3764081445894724,0.38920262323771143,0.4034124092003742
46,0.28837341080600304,0.30917213103348934,0.3188731270621611,0.3272595936238977,0.27947133330412194,0.2940457392604562,0.30020171534855766,0.3079426939353759,0.34957681526111883,0.37161948409441525,0.3841867638018529,0.39816389760592474
47,0.2854056551035387,0.3055970758150782,0.3150452647233824,0.32321556625229225,0.27654222447515997,0.2907165663644874,0.296685360187154,0.3042710403297669,0.3453360390504934,0.3670089323861696,0.37936480998552174,0.393109200894088
48,0.282553119743543,0.302164038643491,0.3113682225017881,0.3193233966032381,0.2737256884484194,0.28751717673621674,0.2933012287332421,0.30073801949456475,0.34125255971051155,0.36257036381244584,0.3747248769248283,0.38824295512010193
49,0.2798121916688869,0.29886954000013194,0.3078309703725263,0.3155782736941687,0.27101991713100865,0.2844311108908241,0.29005417873883865,0.29734139824415085,0.33731630090458803,0.35829444614773465,0.37025165918924036,0.38354948550518353
50,0.27717807190639104,0.2957093309241959,0.30442784288201535,0.31197617169593594,0.26842602022825973,0.28146603463576475,0.2869501691173114,0.2940696085119705,0.3335195150922673,0.35416867511528216,0.36593522065306244,0.37902420293198474
51,0.27463252935676613,0.29268217268686314,0.30117061364776343,0.30850785689558813,0.26592064076654814,0.2786194827290458,0.28395860969906245,0.29092990203848934,0.32986225948081144,0.35018992585464764,0.3617738499732498,0.3746590939186914
52,0.27218244417477777,0.2897715672698704,0.2980407595696406,0.305177164004836,0.2635062090195708,0.27588377675782266,0.281072920530962,0.2879053252697014,0.3263299184590513,0.3463501558625189,0.3577583877450408,0.3704434454546545
53,0.26981969285873353,0.2869637219448503,0.2950212941416275,0.30196003147758665,0.2611833312191389,0.273246420784269,0.27829133102728165,0.2849889520131127,0.322917249810489,0.34263837246330375,0.3538760396628492,0.36636686762925164
54,0.26754150731026466,0.28426075770927,0.2921003435970692,0.2988527465870612,0.25893844761015045,0.27070034875465304,0.2756126030943876,0.28217418809433126,0.31961403744321604,0.3390526713719846,0.35012343325458795,0.36242911963932073
55,0.2653446603121088,0.28165758808195007,0.289277215406381,0.29585410096671083,0.2567631001428859,0.26823212490499765,0.2730207007587303,0.2794528535422051,0.3164202177115793,0.33558173689180865,0.3464931800527982,0.35862137393056714
56,0.26322131508960106,0.2791391760170723,0.2865556499613371,0.29296250987319283,0.25465535030222436,0.2658496998919171,0.2705189037332643,0.27682283554540005,0.3133316820802601,0.33222306157556364,0.3429814696023141,0.3549335063943234
57,0.26116566931247703,0.2767038196111471,0.283926340143527,0.29016863400962023,0.25261849530614183,0.26354947357065955,0.268105587802226,0.2742821479548312,0.3103349059816656,0.32896789710591307,0.3395803740787175,0.3513611781475277
58,0.25918159986112077,0.2743458817157714,0.28137751717169784,0.2874609133593801,0.25064658860510675,0.26132601993128346,0.26577710710763025,0.2718239811679973,0.30742736390529424,0.32581510308394795,0.3362816463349997,0.3479003746419919
59,0.25725720328608176,0.2720595622642072,0.2789098399751045,0.284835553328956,0.2487385546041673,0.2591782212445124,0.26352577147346234,0.2694503905739776,0.30460526831518997,0.3227558860899141,0.33308162939302005,0.34454587879593607
60,0.25539678006817607,0.26983962272781176,0.27651687008507847,0.2822921938234395,0.24689678399122805,0.2570985010925933,0.26134764629814605,0.26715531248520497,0.30186019154294474,0.3197869499730867,0.3299778131708667,0.3412946650734472
61,0.2535948220580694,0.26768625228174797,0.2741950121868724,0.2798264737899176,0.24511106006017697,0.2550755051115042,0.2592410653998749,0.26493354872686586,0.2991904284607769,0.316905802336463,0.32696128819213655,0.3381369935028523
62,0.2518501551380526,0.26559092321511346,0.2719430343081417,0.2774311944546603,0.2433813847787815,0.25311795894978145,0.2571994792114994,0.26278312662374914,0.296598121564689,0.3141097864514827,0.32403465255706465,0.3350665368866876
63,0.2501596252388138,0.26355996090864847,0.2697557437637326,0.27510245094171054,0.24169651900672862,0.25122236441428814,0.2552164912218301,0.2606965746886502,0.2940782459872654,0.3113916089561714,0.3211937658305994,0.33208548350208994
64,0.24851884813318553,0.26158750287042737,0.2676284425296298,0.272842074772398,0.24005641151554502,0.24937866309830134,0.25329222679270696,0.2586729643054939,0.29162753506963196,0.3087440674356217,0.3184289973703761,0.32918774954835817
65,0.2469239226241172,0.2596678244574389,0.26555833104945054,0.27065308531553073,0.2384568798805448,0.24758411105772588,0.25142196425313335,0.25670888660974345,0.28924065169860086,0.3061666204483379,0.3157402217980089,0.32636952718775236
66,0.24537118986553588,0.25780265545451386,0.2635447242728293,0.26854934127680424,0.23688884767111096,0.24583690632110577,0.24960101053342817,0.25480634561445653,0.28691866188425125,0.3036543789861148,0.3131273458044554,0.32362972469613355
67,0.2438619150257399,0.25599266733989023,0.261584062288376,0.2665665523518531,0.23536097150267388,0.24413516419645928,0.2478337677359556,0.2529647477926964,0.2846560924610743,0.30120584268428263,0.3105836931724517,0.3209655805146222
68,0.24239625615244287,0.2542312712230007,0.2596788626049955,0.2648632464432286,0.23386765131777726,0.24248242130706452,0.24611173469316744,0.25117404004782334,0.28245069150433916,0.29882074001294107,0.30810087597165325,0.3183675181684086
69,0.24096945554874005,0.25251910508436176,0.2578266665008279,0.2640290235676485,0.23240531565039108,0.24087821071054333,0.24443571818406437,0.24942660575056053,0.28030160775058527,0.2964990510415626,0.3056796041056308,0.31583534699481824
70,0.23958202493280584,0.2508540716317084,0.2560228627478844,0.26608364268298246,0.23098183400123767,0.23931326421514384,0.24280448396109353,0.24772249218926298,0.27820743125267305,0.29423352266405756,0.30331590742672,0.31337099257199363
71,0.2382254265741812,0.24923149917468873,0.2542607409867109,0.27833163659567495,0.22959742923832058,0.2377863197233752,0.24121292651074538,0.24606651164679572,0.2761637783511632,0.2920240147373569,0.30100603651151436,0.3109706327606871
72,0.23689475791446038,0.2476467908128166,0.2525433088536944,0.3253953169485185,0.2282467646063001,0.23630226837816284,0.23965988545144423,0.24444635187609362,0.27416798793900204,0.289868480672373,0.29875361631119035,0.30862603787346615
73,0.2355964821985595,0.2461014206547091,0.2508696430085707,0.46466669805787447,0.22692400960081718,0.23485652527692727,0.23814149297329562,0.24286542198994748,0.2722182378523555,0.2877619501290444,0.2965571083315525,0.3063324987361784
74,0.23433080301214876,0.244598516813707,0.24923350901877028,0.6583046113843047,0.22562120324474447,0.233444712678175,0.23666319223674961,0.24132225998818677,0.27030971381846775,0.2857032175806105,0.2944109775304396,0.3040923866509977
75,0.23309514931741418,0.24313148933169734,0.24763909139807913,0.6270363643208698,0.2243372295605475,0.23206356506022696,0.2352237393644297,0.23981210644437237,0.2684438783077034,0.2836923018552889,0.29231615871601124,0.30189901711288514
76,0.23188656256332313,0.2417022453185317,0.24608238248489264,0.46290637695951187,0.22306995219701545,0.2307134100480511,0.23381896996369647,0.23833690876996164,0.26661738860145084,0.28172714331791515,0.29026780989688544,0.29975348992764594
77,0.23070427461707826,0.2403096261182448,0.24456368373498735,0.35711500549736735,0.22181646911790798,0.22939461488161053,0.23244506358057332,0.2368965906081619,0.2648303895280063,0.2798082224391758,0.2882675977810612,0.29765873976468704
78,0.22955392993143725,0.23895084812927544,0.2430800543586892,0.30417624333205495,0.2205752074092635,0.2281005039377018,0.23110599669933174,0.2354932255131908,0.26308630688625495,0.27793414551910445,0.2863107165412177,0.2956121699155584
79,0.2284263882180903,0.2376223309014809,0.2416287145924244,0.27759410336529694,0.2193537929387371,0.22683169879192303,0.22979840679100774,0.23412803137948418,0.2613776734895626,0.27609913600077185,0.2843965708844655,0.2936090046014097
80,0.2273259309774172,0.23632558163287917,0.24021305999140108,0.26357149934160434,0.21815382916386244,0.22559081834784026,0.2285216124314196,0.2327965740984361,0.25970415064487506,0.27430036965538407,0.282523515315812,0.29165125611841475
81,0.22625187259170032,0.23505563297553242,0.23883507243584692,0.2556978451823007,0.21696387054512395,0.22437244113897173,0.22727203241658905,0.23149753820112476,0.2580662870299027,0.27253784743547216,0.2806907996811326,0.28973610389551324
82,0.22520238479949564,0.2338171948028116,0.23749703084586427,0.2508864031032008,0.21578334307162408,0.22317269372678916,0.22604715592066632,0.23022783065522434,0.25646562775356224,0.27081225641345713,0.2788987805858554,0.2878631870647478
83,0.2241751025356411,0.23259848570266997,0.23620628941458874,0.2478118838054054,0.2146263091062747,0.22199805268098077,0.22484230277819764,0.22898962909416992,0.25489940468711025,0.2691214847853952,0.27714386449810835,0.2860286476036481
84,0.22317150168032998,0.2314054611563469,0.2349714001516119,0.24563083568460986,0.21349827902794108,0.2208475650124303,0.2236575854751059,0.22777460658922036,0.2533624851940686,0.26746597375429737,0.2754256172819419,0.2842307875123121
85,0.22218707185815859,0.23024121618058238,0.23383263317790023,0.24411633339929648,0.212380877018444,0.21972343970658087,0.2224936845414665,0.2265828480183591,0.25185893849479934,0.2658439558927698,0.2737402903781663,0.28246879740822545
86,0.22122637490817992,0.22910399527436107,0.23288961186501445,0.24322482477535876,0.21128821571175296,0.2186214956961698,0.22135386051588324,0.2254140177674527,0.25038617706996097,0.2642492002937904,0.2720850297063304,0.28074249618030517
87,0.22028076868548324,0.22798905933666966,0.23244143089851413,0.24308251449556598,0.21021801265737927,0.21754730701086694,0.22023710928214743,0.22426547622084295,0.248942870119724,0.2626855919581921,0.2704611908277122,0.2790515479468101
88,0.21935141715460837,0.22690342288085305,0.23331570368298676,0.2438459653178179,0.20916661315582935,0.2164976858565608,0.21914344135126138,0.2231340765140227,0.24753077098151663,0.2611526640557754,0.26886910212300724,0.2773954335948156
89,0.21844563358562677,0.2258420379507495,0.23784593007908203,0.24598706499197423,0.20813107082930937,0.21546402364362038,0.21807180967448778,0.22202273237061418,0.24614682546405886,0.25965060074742496,0.2673078532175247,0.2757717167078603
90,0.2175573968868469,0.2248013972800373,0.251836755397709,0.2506922136783041,0.20711832067358968,0.2144536238524159,0.21702617336756536,0.22093223683709473,0.24478998972595076,0.25817593628535335,0.2657743023265418,0.2741787383209838
91,0.21669064862057513,0.2237863378573918,0.2862841937094378,0.2589723844371239,0.20612319246127384,0.2134636211422406,0.21600380303648464,0.2198589802704959,0.24346032887811425,0.2567293467167654,0.2642690615628273,0.27261301629868423
92,0.21583931039232696,0.22279241842361433,0.3493711101007767,0.27117449544279876,0.20513116749308546,0.21248424639397837,0.21500293821349079,0.21880806895614782,0.2421563341134677,0.25531150368046607,0.26279212775226896,0.2710728238695839
93,0.21500167067398712,0.22182121793023735,0.4066173750817584,0.28635867440329915,0.20414354130535198,0.21151193237806087,0.21402575222143283,0.21777774491921298,0.24087524680872374,0.2539220929336112,0.26134007415548344,0.2695600246112868
94,0.2141861243774038,0.22087361337865133,0.39545081146600325,0.30147029771822026,0.20317281190767467,0.21054315101110924,0.2130820045893679,0.21676885067153606,0.23961763386797405,0.2525556838683836,0.25991477925164513,0.26807455905940497
95,0.21338788691700686,0.2199473375104652,0.34332081741930204,0.3114873022210261,0.2022164177472747,0.20958873309492365,0.21218318741733258,0.21577973610608048,0.2383847150787833,0.2512140333535716,0.25851528156346404,0.26661635221058044
96,0.21260124021598042,0.21904256654975734,0.29948368432865125,0.31179386989803765,0.20126507241285224,0.20864939647608022,0.2113438239279972,0.2148107154606873,0.2371764403570019,0.24989491893995203,0.25714047624172737,0.2651822304298291
97,0.21182507428631328,0.2181583092364871,0.2698178983051901,0.3011648099036482,0.20031663645977774,0.20772342094159663,0.21063947117135018,0.21386118307097066,0.2359934172637066,0.24860213073790294,0.2557919083538535,0.263773255019774
98,0.21106039272419583,0.21729123528476302,0.25103143957005786,0.28667069939815626,0.19936916727003257,0.20680183106527916,0.21017970391834623,0.21292595614991025,0.2348317010791703,0.24733493932629144,0.25446593790440475,0.26238822479579044
99,0.2103061326824139,0.2164426254070996,0.23933843481781716,0.27312091655923076,0.19844364448566662,0.2058947474343095,0.21021450934083738,0.21200878664081627,0.23369062868366358,0.24609120004764173,0.25316290319760193,0.2610254493569026
