,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
7,0,1,20.0,13700.0,685.0,0-17-11-3-9-1*
25,0,1,21.0,15220.0,724.7619047619048,0-18-22-25-11-3-1*
22,0,1,20.0,14540.0,727.0,0-22-17-11-14-3-1*
1144,0,1,21.0,15600.0,742.8571428571429,0-22-19-17-11-3-1*
2,0,1,18.0,13430.0,746.1111111111111,0-18-17-11-3-1*
41,0,1,21.0,16170.0,770.0,0-18-17-11-14-3-1*
1143,0,1,21.0,16310.0,776.6666666666666,0-22-18-17-11-3-1*
32,0,1,21.0,16490.0,785.2380952380952,0-17-11-14-23-3-1*
16,0,1,20.0,15950.0,797.5,0-22-17-11-14-23-1*
14,0,1,20.0,16640.0,832.0,0-18-22-17-11-14-1*
27,0,1,21.0,17930.0,853.8095238095239,0-18-17-11-14-23-1*
9,0,1,20.0,17610.0,880.5,0-22-17-11-3-9-1*
40,0,1,21.0,18680.0,889.5238095238095,0-22-17-11-14-9-1*
1146,0,1,21.0,18790.0,894.7619047619048,0-18-19-17-11-3-1*
4,0,1,18.0,16310.0,906.1111111111111,0-18-22-17-11-3-1*
23,0,1,21.0,20010.0,952.8571428571429,0-18-17-11-3-9-1*
45,0,1,21.0,20410.0,971.9047619047619,0-18-22-17-11-14-3-1*
33,0,1,21.0,20470.0,974.7619047619048,0-22-17-11-14-23-3-1*
31,0,1,21.0,22180.0,1056.1904761904761,0-18-22-17-11-14-23-1*
26,0,1,21.0,24490.0,1166.1904761904761,0-18-22-17-11-3-9-1*
54,0,2,19.0,3300.0,173.68421052631578,0-13-6-2*
51,0,2,18.0,3300.0,183.33333333333334,0-25-7-2*
81,0,2,22.0,4870.0,221.36363636363637,0-25-7-10-2*
52,0,2,18.0,4300.0,238.88888888888889,0-28-7-2*
62,0,2,20.0,5330.0,266.5,0-13-6-10-2*
83,0,2,22.0,5890.0,267.72727272727275,0-28-7-10-2*
61,0,2,20.0,5520.0,276.0,0-18-13-6-2*
50,0,2,17.0,4920.0,289.4117647058824,0-28-16-2*
71,0,2,21.0,6890.0,328.0952380952381,0-28-16-15-2*
73,0,2,21.0,6980.0,332.3809523809524,0-13-6-15-2*
58,0,2,20.0,6860.0,343.0,0-28-25-7-2*
63,0,2,20.0,6860.0,343.0,0-25-28-7-2*
66,0,2,21.0,7240.0,344.76190476190476,0-25-7-16-2*
59,0,2,20.0,6960.0,348.0,0-28-16-10-2*
65,0,2,20.0,7140.0,357.0,0-22-25-7-2*
56,0,2,19.0,6850.0,360.5263157894737,0-25-7-27-2*
2371,0,2,23.0,8490.0,369.1304347826087,0-22-18-13-6-2*
89,0,2,22.0,8550.0,388.6363636363636,0-17-28-7-2*
72,0,2,21.0,8240.0,392.3809523809524,0-18-13-6-10-2*
55,0,2,19.0,7660.0,403.1578947368421,0-25-28-16-2*
85,0,2,22.0,8880.0,403.6363636363636,0-28-16-7-2*
75,0,2,21.0,8590.0,409.04761904761904,0-17-28-16-2*
95,0,2,23.0,9410.0,409.1304347826087,0-25-7-27-10-2*
68,0,2,21.0,8880.0,422.85714285714283,0-28-7-16-2*
93,0,2,23.0,9970.0,433.4782608695652,0-28-16-10-15-2*
57,0,2,19.0,8270.0,435.2631578947368,0-28-7-27-2*
94,0,2,23.0,10050.0,436.95652173913044,0-13-6-10-15-2*
67,0,2,21.0,9200.0,438.0952380952381,0-25-7-27-29-2*
87,0,2,22.0,9880.0,449.09090909090907,0-18-13-6-15-2*
86,0,2,22.0,9970.0,453.1818181818182,0-28-16-15-10-2*
88,0,2,22.0,10050.0,456.8181818181818,0-13-6-15-10-2*
79,0,2,22.0,10110.0,459.54545454545456,0-25-28-16-10-2*
53,0,2,18.0,8480.0,471.1111111111111,0-28-16-27-2*
96,0,2,23.0,10850.0,471.7391304347826,0-28-7-27-10-2*
69,0,2,21.0,10080.0,480.0,0-28-7-27-29-2*
97,0,2,23.0,11900.0,517.3913043478261,0-28-25-7-16-2*
99,0,2,23.0,11900.0,517.3913043478261,0-25-28-7-16-2*
78,0,2,22.0,11510.0,523.1818181818181,0-28-16-27-10-2*
91,0,2,22.0,11550.0,525.0,0-22-25-28-7-2*
82,0,2,22.0,11720.0,532.7272727272727,0-25-7-16-27-2*
76,0,2,21.0,11460.0,545.7142857142857,0-22-25-28-16-2*
70,0,2,21.0,11540.0,549.5238095238095,0-28-25-7-27-2*
74,0,2,21.0,11540.0,549.5238095238095,0-25-28-7-27-2*
77,0,2,21.0,11540.0,549.5238095238095,0-22-25-7-27-2*
2365,0,2,22.0,12160.0,552.7272727272727,0-18-17-28-16-2*
60,0,2,20.0,11070.0,553.5,0-28-16-27-29-2*
2363,0,2,21.0,11680.0,556.1904761904761,0-18-22-25-7-2*
90,0,2,22.0,12350.0,561.3636363636364,0-17-28-16-27-2*
2364,0,2,21.0,12290.0,585.2380952380952,0-22-17-28-16-2*
64,0,2,20.0,11930.0,596.5,0-25-28-16-27-2*
2369,0,2,22.0,13140.0,597.2727272727273,0-22-17-28-7-2*
2370,0,2,23.0,13780.0,599.1304347826087,0-28-16-7-27-2*
98,0,2,23.0,13930.0,605.6521739130435,0-28-25-7-27-29-2*
84,0,2,22.0,13780.0,626.3636363636364,0-28-7-16-27-2*
80,0,2,22.0,15100.0,686.3636363636364,0-25-28-16-27-29-2*
2366,0,2,22.0,16430.0,746.8181818181819,0-18-22-17-28-16-2*
2367,0,2,22.0,16500.0,750.0,0-18-22-25-7-27-2*
92,0,2,22.0,16580.0,753.6363636363636,0-22-25-28-16-27-2*
2368,0,2,22.0,16900.0,768.1818181818181,0-22-17-28-16-27-2*
103,0,3,17.0,4560.0,268.2352941176471,0-25-11-3*
111,0,3,20.0,5890.0,294.5,0-25-7-14-3*
118,0,3,20.0,6550.0,327.5,0-28-7-14-3*
119,0,3,20.0,6680.0,334.0,0-25-7-24-3*
112,0,3,20.0,6770.0,338.5,0-25-11-14-3*
106,0,3,19.0,6590.0,346.8421052631579,0-22-25-11-3*
109,0,3,19.0,6790.0,357.36842105263156,0-28-25-11-3*
122,0,3,20.0,7650.0,382.5,0-28-7-24-3*
100,0,3,16.0,6220.0,388.75,0-17-11-3*
139,0,3,21.0,8720.0,415.23809523809524,0-25-7-14-1-3*
132,0,3,21.0,8840.0,420.95238095238096,0-25-7-4-3*
117,0,3,20.0,8530.0,426.5,0-12-17-11-3*
140,0,3,21.0,8990.0,428.0952380952381,0-25-11-14-1-3*
105,0,3,19.0,8460.0,445.2631578947368,0-17-11-14-3*
125,0,3,21.0,9500.0,452.3809523809524,0-25-7-14-23-3*
3669,0,3,22.0,10120.0,460.0,0-28-25-7-24-3*
136,0,3,21.0,9880.0,470.4761904761905,0-28-7-4-3*
149,0,3,22.0,10570.0,480.45454545454544,0-22-25-7-14-3*
108,0,3,19.0,9310.0,490.0,0-19-17-11-3*
131,0,3,21.0,10370.0,493.8095238095238,0-28-7-14-23-3*
142,0,3,21.0,10390.0,494.76190476190476,0-28-7-14-1-3*
133,0,3,21.0,10440.0,497.14285714285717,0-25-7-24-1-3*
144,0,3,21.0,10670.0,508.0952380952381,0-28-7-20-14-3*
101,0,3,16.0,8150.0,509.375,0-22-17-11-3*
126,0,3,21.0,10930.0,520.4761904761905,0-25-11-14-23-3*
120,0,3,20.0,10870.0,543.5,0-17-11-14-1-3*
143,0,3,21.0,11420.0,543.8095238095239,0-25-7-20-14-3*
123,0,3,21.0,11670.0,555.7142857142857,0-19-22-17-11-3*
113,0,3,20.0,11500.0,575.0,0-18-22-25-11-3*
130,0,3,21.0,12140.0,578.0952380952381,0-12-19-17-11-3*
102,0,3,17.0,9900.0,582.3529411764706,0-18-17-11-3*
146,0,3,21.0,12250.0,583.3333333333334,0-28-7-20-24-3*
3665,0,3,20.0,11670.0,583.5,0-22-19-17-11-3*
3667,0,3,21.0,12330.0,587.1428571428571,0-18-12-17-11-3*
137,0,3,21.0,12420.0,591.4285714285714,0-28-7-24-1-3*
145,0,3,21.0,12690.0,604.2857142857143,0-25-7-20-24-3*
110,0,3,20.0,12250.0,612.5,0-18-17-11-14-3*
134,0,3,21.0,12960.0,617.1428571428571,0-17-11-14-9-3*
107,0,3,19.0,11750.0,618.421052631579,0-22-17-11-14-3*
3664,0,3,20.0,12400.0,620.0,0-22-18-17-11-3*
148,0,3,21.0,13310.0,633.8095238095239,0-28-7-20-23-3*
147,0,3,21.0,13380.0,637.1428571428571,0-25-7-20-23-3*
115,0,3,20.0,13510.0,675.5,0-17-11-14-23-3*
3666,0,3,20.0,13730.0,686.5,0-18-19-17-11-3*
121,0,3,20.0,14540.0,727.0,0-22-17-11-14-1-3*
104,0,3,17.0,12400.0,729.4117647058823,0-18-22-17-11-3*
138,0,3,21.0,16170.0,770.0,0-18-17-11-14-1-3*
128,0,3,21.0,16490.0,785.2380952380952,0-17-11-14-23-1-3*
3668,0,3,21.0,16660.0,793.3333333333334,0-18-22-19-17-11-3*
114,0,3,20.0,16110.0,805.5,0-18-22-17-11-14-3*
135,0,3,21.0,17850.0,850.0,0-22-17-11-14-9-3*
116,0,3,20.0,17110.0,855.5,0-22-17-11-14-23-3*
124,0,3,21.0,18360.0,874.2857142857143,0-18-17-11-14-23-3*
141,0,3,21.0,20410.0,971.9047619047619,0-18-22-17-11-14-1-3*
129,0,3,21.0,20470.0,974.7619047619048,0-22-17-11-14-23-1-3*
127,0,3,21.0,22530.0,1072.857142857143,0-18-22-17-11-14-23-3*
150,0,4,15.0,4380.0,292.0,0-25-7-4*
174,0,4,20.0,6090.0,304.5,0-25-7-14-4*
173,0,4,20.0,6590.0,329.5,0-25-11-14-4*
175,0,4,20.0,6710.0,335.5,0-28-7-14-4*
151,0,4,15.0,5470.0,364.6666666666667,0-28-7-4*
171,0,4,19.0,7790.0,410.0,0-17-11-14-4*
157,0,4,17.0,7040.0,414.11764705882354,0-25-7-24-4*
197,0,4,22.0,10060.0,457.27272727272725,0-22-25-11-14-4*
154,0,4,17.0,7780.0,457.6470588235294,0-22-25-7-4*
152,0,4,17.0,7870.0,462.94117647058823,0-25-28-7-4*
155,0,4,17.0,7870.0,462.94117647058823,0-28-25-7-4*
158,0,4,17.0,7970.0,468.8235294117647,0-28-7-24-4*
167,0,4,19.0,8990.0,473.1578947368421,0-17-28-7-4*
4870,0,4,21.0,10140.0,482.85714285714283,0-28-7-20-14-4*
182,0,4,20.0,10000.0,500.0,0-25-7-14-24-4*
156,0,4,17.0,8540.0,502.3529411764706,0-28-7-20-4*
4866,0,4,21.0,10930.0,520.4761904761905,0-25-7-20-14-4*
153,0,4,17.0,8860.0,521.1764705882352,0-25-7-20-4*
183,0,4,20.0,10460.0,523.0,0-28-7-14-24-4*
165,0,4,19.0,10090.0,531.0526315789474,0-28-16-7-4*
181,0,4,20.0,10790.0,539.5,0-25-11-14-24-4*
196,0,4,22.0,11880.0,540.0,0-28-7-24-20-4*
168,0,4,19.0,10610.0,558.421052631579,0-25-28-7-24-4*
170,0,4,19.0,10610.0,558.421052631579,0-28-25-7-24-4*
190,0,4,21.0,11770.0,560.4761904761905,0-17-11-14-20-4*
169,0,4,19.0,10670.0,561.578947368421,0-22-25-7-24-4*
195,0,4,22.0,12360.0,561.8181818181819,0-25-7-24-20-4*
194,0,4,21.0,11830.0,563.3333333333334,0-17-28-7-24-4*
199,0,4,22.0,12420.0,564.5454545454545,0-19-22-25-7-4*
4860,0,4,19.0,11160.0,587.3684210526316,0-22-17-11-14-4*
189,0,4,21.0,12480.0,594.2857142857143,0-17-22-25-7-4*
187,0,4,21.0,12530.0,596.6666666666666,0-17-28-25-7-4*
193,0,4,21.0,12900.0,614.2857142857143,0-28-16-7-24-4*
4865,0,4,21.0,12950.0,616.6666666666666,0-25-28-16-7-4*
4863,0,4,20.0,12370.0,618.5,0-18-17-11-14-4*
188,0,4,21.0,13100.0,623.8095238095239,0-17-28-7-20-4*
172,0,4,19.0,12090.0,636.3157894736842,0-17-11-14-24-4*
163,0,4,19.0,12120.0,637.8947368421053,0-22-25-28-7-4*
198,0,4,22.0,14070.0,639.5454545454545,0-28-16-27-7-4*
186,0,4,21.0,13550.0,645.2380952380952,0-28-16-7-20-4*
162,0,4,19.0,12530.0,659.4736842105264,0-25-28-7-20-4*
166,0,4,19.0,12530.0,659.4736842105264,0-28-25-7-20-4*
161,0,4,18.0,11880.0,660.0,0-28-7-20-24-4*
159,0,4,18.0,12360.0,686.6666666666666,0-25-7-20-24-4*
164,0,4,19.0,13140.0,691.578947368421,0-22-25-7-20-4*
4859,0,4,19.0,13140.0,691.578947368421,0-22-17-28-7-4*
4861,0,4,20.0,14080.0,704.0,0-18-17-28-7-4*
192,0,4,21.0,15090.0,718.5714285714286,0-22-25-28-7-24-4*
160,0,4,18.0,13110.0,728.3333333333334,0-18-22-25-7-4*
4867,0,4,21.0,16020.0,762.8571428571429,0-22-17-11-14-20-4*
4871,0,4,22.0,16910.0,768.6363636363636,0-17-11-14-20-24-4*
4868,0,4,21.0,16210.0,771.9047619047619,0-22-17-28-7-24-4*
4872,0,4,22.0,17200.0,781.8181818181819,0-28-16-7-20-24-4*
178,0,4,20.0,16110.0,805.5,0-25-28-7-20-24-4*
180,0,4,20.0,16110.0,805.5,0-28-25-7-20-24-4*
4864,0,4,20.0,16310.0,815.5,0-18-22-17-11-14-4*
184,0,4,20.0,16670.0,833.5,0-18-22-25-7-24-4*
185,0,4,21.0,17660.0,840.952380952381,0-22-25-28-7-20-4*
179,0,4,20.0,16870.0,843.5,0-22-25-7-20-24-4*
4869,0,4,21.0,18130.0,863.3333333333334,0-22-17-28-7-20-4*
176,0,4,20.0,18440.0,922.0,0-18-22-25-28-7-4*
4862,0,4,20.0,18800.0,940.0,0-18-22-17-28-7-4*
177,0,4,20.0,19530.0,976.5,0-18-22-25-7-20-4*
191,0,4,21.0,23930.0,1139.5238095238096,0-18-22-25-7-20-24-4*
207,0,5,22.0,6750.0,306.8181818181818,0-28-16-15-5*
200,0,5,16.0,5320.0,332.5,0-13-6-5*
244,0,5,26.0,8900.0,342.3076923076923,0-25-7-10-15-5*
206,0,5,22.0,7930.0,360.45454545454544,0-13-6-15-5*
243,0,5,26.0,9730.0,374.2307692307692,0-28-7-10-15-5*
239,0,5,26.0,9760.0,375.38461538461536,0-25-7-16-15-5*
238,0,5,26.0,10070.0,387.3076923076923,0-25-7-27-15-5*
214,0,5,24.0,9600.0,400.0,0-28-16-10-15-5*
226,0,5,25.0,10310.0,412.4,0-28-16-27-15-5*
201,0,5,17.0,7060.0,415.29411764705884,0-18-13-6-5*
247,0,5,26.0,10800.0,415.38461538461536,0-25-7-10-21-5*
249,0,5,27.0,11300.0,418.51851851851853,0-28-16-6-15-5*
217,0,5,24.0,10190.0,424.5833333333333,0-25-28-16-15-5*
237,0,5,26.0,11210.0,431.15384615384613,0-28-7-16-15-5*
225,0,5,25.0,10780.0,431.2,0-25-7-16-6-5*
205,0,5,21.0,9110.0,433.8095238095238,0-28-16-6-5*
232,0,5,26.0,11300.0,434.61538461538464,0-28-16-15-6-5*
236,0,5,26.0,11300.0,434.61538461538464,0-28-7-27-15-5*
220,0,5,24.0,10500.0,437.5,0-17-18-13-6-5*
6165,0,5,26.0,11470.0,441.15384615384613,0-17-28-16-15-5*
216,0,5,24.0,10690.0,445.4166666666667,0-12-18-13-6-5*
212,0,5,24.0,10770.0,448.75,0-13-6-10-15-5*
235,0,5,26.0,11690.0,449.61538461538464,0-28-16-10-6-5*
6171,0,5,27.0,12140.0,449.6296296296296,0-13-6-21-15-5*
209,0,5,23.0,10350.0,450.0,0-18-13-6-15-5*
246,0,5,26.0,11940.0,459.2307692307692,0-28-7-10-21-5*
221,0,5,24.0,11070.0,461.25,0-19-18-13-6-5*
202,0,5,19.0,9010.0,474.2105263157895,0-13-6-21-5*
218,0,5,24.0,11760.0,490.0,0-13-6-10-21-5*
203,0,5,20.0,10010.0,500.5,0-22-18-13-6-5*
222,0,5,25.0,12560.0,502.4,0-28-7-16-6-5*
213,0,5,24.0,12140.0,505.8333333333333,0-13-6-15-21-5*
215,0,5,24.0,12290.0,512.0833333333334,0-28-16-15-21-5*
233,0,5,26.0,13450.0,517.3076923076923,0-25-28-16-10-15-5*
6172,0,5,27.0,14460.0,535.5555555555555,0-25-28-16-27-15-5*
6162,0,5,25.0,13390.0,535.6,0-17-28-16-6-5*
240,0,5,26.0,14150.0,544.2307692307693,0-28-16-27-10-15-5*
223,0,5,25.0,13880.0,555.2,0-18-13-6-10-15-5*
228,0,5,26.0,14560.0,560.0,0-22-18-13-6-15-5*
6173,0,5,27.0,15240.0,564.4444444444445,0-18-17-28-16-15-5*
6176,0,5,27.0,15310.0,567.0370370370371,0-22-25-7-16-6-5*
219,0,5,24.0,13630.0,567.9166666666666,0-28-16-10-21-5*
210,0,5,23.0,13070.0,568.2608695652174,0-25-28-16-6-5*
6163,0,5,25.0,14450.0,578.0,0-22-19-18-13-6-5*
204,0,5,20.0,11990.0,599.5,0-18-13-6-21-5*
6161,0,5,24.0,14470.0,602.9166666666666,0-22-17-18-13-6-5*
6175,0,5,27.0,16520.0,611.8518518518518,0-17-18-13-6-21-5*
230,0,5,26.0,15930.0,612.6923076923077,0-13-6-10-15-21-5*
227,0,5,25.0,15430.0,617.2,0-18-13-6-10-21-5*
6169,0,5,27.0,16670.0,617.4074074074074,0-12-18-13-6-21-5*
231,0,5,26.0,16090.0,618.8461538461538,0-28-16-10-15-21-5*
241,0,5,26.0,16090.0,618.8461538461538,0-28-16-15-10-21-5*
211,0,5,24.0,14920.0,621.6666666666666,0-28-16-6-21-5*
248,0,5,27.0,16800.0,622.2222222222222,0-25-28-7-16-6-5*
6170,0,5,27.0,16800.0,622.2222222222222,0-28-25-7-16-6-5*
6168,0,5,26.0,16410.0,631.1538461538462,0-22-17-28-16-15-5*
224,0,5,25.0,15800.0,632.0,0-18-13-6-15-21-5*
6177,0,5,27.0,17400.0,644.4444444444445,0-19-18-13-6-21-5*
6166,0,5,26.0,16870.0,648.8461538461538,0-18-17-28-16-6-5*
234,0,5,26.0,16960.0,652.3076923076923,0-25-28-16-15-21-5*
208,0,5,23.0,15590.0,677.8260869565217,0-22-18-13-6-21-5*
6164,0,5,25.0,17340.0,693.6,0-22-17-28-16-6-5*
242,0,5,26.0,18420.0,708.4615384615385,0-25-28-16-10-21-5*
245,0,5,26.0,18660.0,717.6923076923077,0-28-16-27-10-21-5*
6174,0,5,27.0,20750.0,768.5185185185185,0-18-22-17-28-16-15-5*
229,0,5,26.0,20110.0,773.4615384615385,0-25-28-16-6-21-5*
6167,0,5,26.0,21390.0,822.6923076923077,0-18-22-17-28-16-6-5*
250,0,6,11.0,1560.0,141.8181818181818,0-13-6*
271,0,6,23.0,4090.0,177.82608695652175,0-25-7-10-6*
292,0,6,26.0,4780.0,183.84615384615384,0-25-7-2-6*
291,0,6,26.0,6070.0,233.46153846153845,0-28-7-2-6*
270,0,6,23.0,5580.0,242.6086956521739,0-28-7-10-6*
251,0,6,12.0,3080.0,256.6666666666667,0-18-13-6*
255,0,6,19.0,5240.0,275.7894736842105,0-12-18-13-6*
259,0,6,20.0,5670.0,283.5,0-25-7-16-6*
256,0,6,19.0,5430.0,285.7894736842105,0-17-18-13-6*
278,0,6,25.0,7570.0,302.8,0-28-16-2-6*
273,0,6,24.0,7430.0,309.5833333333333,0-25-7-27-10-6*
253,0,6,16.0,4970.0,310.625,0-28-16-6*
257,0,6,19.0,5930.0,312.10526315789474,0-19-18-13-6*
283,0,6,25.0,7990.0,319.6,0-25-7-10-15-6*
285,0,6,25.0,8020.0,320.8,0-25-7-27-15-6*
261,0,6,21.0,6740.0,320.95238095238096,0-28-16-15-6*
275,0,6,25.0,8320.0,332.8,0-25-7-16-10-6*
288,0,6,25.0,8320.0,332.8,0-25-28-7-10-6*
287,0,6,25.0,8540.0,341.6,0-25-7-16-15-6*
252,0,6,15.0,5230.0,348.6666666666667,0-22-18-13-6*
260,0,6,21.0,7480.0,356.1904761904762,0-28-16-10-6*
282,0,6,25.0,9440.0,377.6,0-28-7-10-15-6*
258,0,6,20.0,7780.0,389.0,0-28-7-16-6*
265,0,6,23.0,8950.0,389.1304347826087,0-25-7-27-16-6*
272,0,6,24.0,9340.0,389.1666666666667,0-28-7-27-10-6*
284,0,6,25.0,9870.0,394.8,0-28-7-27-15-6*
296,0,6,26.0,10380.0,399.2307692307692,0-28-16-2-10-6*
297,0,6,26.0,10570.0,406.53846153846155,0-25-7-28-16-6*
7276,0,6,20.0,8160.0,408.0,0-17-28-16-6*
269,0,6,23.0,9540.0,414.7826086956522,0-25-28-16-15-6*
254,0,6,18.0,7480.0,415.55555555555554,0-25-28-16-6*
274,0,6,25.0,10450.0,418.0,0-28-7-16-10-6*
286,0,6,25.0,10610.0,424.4,0-28-7-16-15-6*
7277,0,6,20.0,8510.0,425.5,0-22-19-18-13-6*
7292,0,6,25.0,10670.0,426.8,0-17-28-16-15-6*
7282,0,6,22.0,9400.0,427.27272727272725,0-22-25-7-16-6*
7291,0,6,25.0,10980.0,439.2,0-17-28-16-10-6*
7287,0,6,24.0,10700.0,445.8333333333333,0-12-17-28-16-6*
266,0,6,23.0,10290.0,447.39130434782606,0-28-16-10-15-6*
268,0,6,23.0,10290.0,447.39130434782606,0-28-16-15-10-6*
263,0,6,23.0,10400.0,452.17391304347825,0-25-28-16-10-6*
7275,0,6,19.0,8600.0,452.63157894736844,0-22-17-18-13-6*
290,0,6,26.0,12020.0,462.3076923076923,0-28-16-15-21-6*
294,0,6,26.0,12090.0,465.0,0-25-7-27-10-15-6*
267,0,6,23.0,10830.0,470.8695652173913,0-28-16-27-10-6*
262,0,6,22.0,10570.0,480.45454545454544,0-25-28-7-16-6*
7281,0,6,22.0,10570.0,480.45454545454544,0-28-25-7-16-6*
295,0,6,26.0,12790.0,491.9230769230769,0-25-28-7-27-10-6*
264,0,6,23.0,11480.0,499.1304347826087,0-28-7-27-16-6*
298,0,6,27.0,13650.0,505.55555555555554,0-25-28-7-16-10-6*
289,0,6,26.0,13190.0,507.3076923076923,0-28-16-10-21-6*
7286,0,6,24.0,12530.0,522.0833333333334,0-17-28-7-16-6*
299,0,6,27.0,14320.0,530.3703703703703,0-28-7-16-10-15-6*
293,0,6,26.0,13960.0,536.9230769230769,0-28-7-27-10-15-6*
277,0,6,25.0,13500.0,540.0,0-25-28-16-10-15-6*
281,0,6,25.0,13500.0,540.0,0-25-28-16-15-10-6*
7279,0,6,21.0,11420.0,543.8095238095239,0-18-17-28-16-6*
7293,0,6,25.0,14080.0,563.2,0-18-12-17-28-16-6*
7278,0,6,20.0,11310.0,565.5,0-22-17-28-16-6*
7283,0,6,23.0,13080.0,568.695652173913,0-19-17-28-16-6*
279,0,6,25.0,14400.0,576.0,0-28-16-27-10-15-6*
280,0,6,25.0,14460.0,578.4,0-25-28-16-27-10-6*
7298,0,6,25.0,14500.0,580.0,0-22-17-28-16-10-6*
7300,0,6,26.0,15330.0,589.6153846153846,0-17-22-25-7-16-6*
276,0,6,25.0,14980.0,599.2,0-25-28-7-27-16-6*
7299,0,6,25.0,15080.0,603.2,0-22-17-28-16-15-6*
7284,0,6,23.0,13940.0,606.0869565217391,0-18-22-25-7-16-6*
7301,0,6,26.0,16140.0,620.7692307692307,0-19-12-17-28-16-6*
7285,0,6,24.0,15140.0,630.8333333333334,0-22-18-17-28-16-6*
7297,0,6,25.0,16140.0,645.6,0-12-19-17-28-16-6*
7295,0,6,25.0,16830.0,673.2,0-18-17-28-7-16-6*
7288,0,6,24.0,16660.0,694.1666666666666,0-22-19-17-28-16-6*
7289,0,6,24.0,17010.0,708.75,0-22-17-28-7-16-6*
7290,0,6,24.0,17080.0,711.6666666666666,0-18-19-17-28-16-6*
7280,0,6,21.0,15140.0,720.952380952381,0-18-22-17-28-16-6*
7294,0,6,25.0,21230.0,849.2,0-18-22-19-17-28-16-6*
7296,0,6,25.0,21880.0,875.2,0-18-22-17-28-7-16-6*
300,0,7,10.0,1050.0,105.0,0-25-7*
332,0,7,24.0,5300.0,220.83333333333334,0-13-6-10-7*
301,0,7,10.0,2230.0,223.0,0-28-7*
321,0,7,20.0,6210.0,310.5,0-25-11-14-7*
302,0,7,12.0,3750.0,312.5,0-25-28-7*
304,0,7,12.0,3750.0,312.5,0-28-25-7*
324,0,7,21.0,6720.0,320.0,0-13-6-16-7*
303,0,7,12.0,4070.0,339.1666666666667,0-22-25-7*
346,0,7,26.0,9220.0,354.61538461538464,0-13-6-10-16-7*
342,0,7,26.0,9590.0,368.84615384615387,0-13-6-15-10-7*
339,0,7,25.0,9470.0,378.8,0-13-6-10-27-7*
347,0,7,26.0,9980.0,383.84615384615387,0-13-6-15-16-7*
330,0,7,23.0,9080.0,394.7826086956522,0-25-11-14-24-7*
307,0,7,14.0,5560.0,397.14285714285717,0-28-16-7*
308,0,7,14.0,5700.0,407.14285714285717,0-17-28-7*
348,0,7,26.0,10600.0,407.6923076923077,0-13-6-15-27-7*
337,0,7,25.0,10200.0,408.0,0-25-11-14-4-7*
8525,0,7,18.0,7540.0,418.8888888888889,0-12-17-28-7*
317,0,7,18.0,7890.0,438.3333333333333,0-12-22-25-7*
313,0,7,17.0,7540.0,443.52941176470586,0-19-22-25-7*
333,0,7,24.0,10830.0,451.25,0-13-6-16-27-7*
8523,0,7,16.0,7540.0,471.25,0-25-28-16-7*
