,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
98,0,10,21.0,14530.0,691.9047619047619,0-2-50-17-55-10*
94,0,10,21.0,14660.0,698.0952380952381,0-50-43-17-55-10*
99,0,11,24.0,5500.0,229.16666666666666,0-50-17-59-11*
100,0,11,24.0,7130.0,297.0833333333333,0-50-17-9-11*
107,0,11,25.0,8540.0,341.6,0-50-17-59-68-11*
7320,0,11,27.0,9660.0,357.77777777777777,0-2-50-17-59-11*
103,0,11,25.0,9440.0,377.6,0-50-17-59-9-11*
101,0,11,25.0,9770.0,390.8,0-50-43-17-59-11*
7319,0,11,27.0,10920.0,404.44444444444446,0-2-50-17-9-11*
104,0,11,25.0,10370.0,414.8,0-50-17-9-68-11*
7316,0,11,25.0,10560.0,422.4,0-50-43-17-9-11*
102,0,11,24.0,10560.0,440.0,0-50-43-17-9-11*
7317,0,11,26.0,12960.0,498.46153846153845,0-50-17-59-68-9-11*
108,0,11,25.0,12960.0,518.4,0-50-17-59-9-68-11*
105,0,11,25.0,13720.0,548.8,0-50-43-17-59-9-11*
106,0,11,25.0,14620.0,584.8,0-50-43-17-9-68-11*
7318,0,11,25.0,18060.0,722.4,0-50-43-17-59-68-9-11*
7946,0,12,27.0,11130.0,412.22222222222223,0-50-33-58-41-12*
111,0,12,27.0,11320.0,419.25925925925924,0-69-19-36-41-12*
110,0,12,27.0,12920.0,478.51851851851853,0-3-38-36-41-12*
109,0,12,26.0,12520.0,481.53846153846155,0-69-38-36-41-12*
116,0,12,28.0,17030.0,608.2142857142857,0-3-66-38-36-41-12*
7948,0,12,27.0,16440.0,608.8888888888889,0-69-19-36-41-25-12*
114,0,12,27.0,16860.0,624.4444444444445,0-69-19-36-45-41-12*
115,0,12,28.0,17510.0,625.3571428571429,0-69-38-36-41-25-12*
113,0,12,27.0,17750.0,657.4074074074074,0-3-38-36-45-41-12*
118,0,12,28.0,18510.0,661.0714285714286,0-3-38-36-41-25-12*
112,0,12,27.0,18370.0,680.3703703703703,0-69-38-36-45-41-12*
117,0,12,27.0,22350.0,827.7777777777778,0-3-66-38-36-45-41-12*
7947,0,12,27.0,24480.0,906.6666666666666,0-69-38-36-45-41-25-12*
8571,0,13,16.0,3320.0,207.5,0-50-33-13*
119,0,13,10.0,2230.0,223.0,0-50-13*
128,0,13,22.0,5540.0,251.8181818181818,0-3-23-50-13*
123,0,13,14.0,3690.0,263.57142857142856,0-23-50-13*
120,0,13,13.0,3820.0,293.84615384615387,0-2-50-13*
121,0,13,13.0,3940.0,303.0769230769231,0-50-43-13*
8573,0,13,14.0,5380.0,384.2857142857143,0-23-50-33-13*
127,0,13,21.0,8610.0,410.0,0-69-38-22-13*
8574,0,13,14.0,6220.0,444.2857142857143,0-23-50-43-13*
125,0,13,20.0,9150.0,457.5,0-69-23-50-13*
122,0,13,13.0,6180.0,475.38461538461536,0-2-50-43-13*
124,0,13,13.0,6220.0,478.46153846153845,0-23-50-43-13*
8572,0,13,13.0,6230.0,479.2307692307692,0-2-50-33-13*
126,0,13,13.0,12540.0,964.6153846153846,0-69-23-50-43-13*
129,0,14,11.0,2010.0,182.72727272727272,0-2-14*
130,0,14,17.0,3190.0,187.64705882352942,0-23-2-14*
131,0,14,16.0,3440.0,215.0,0-50-2-14*
133,0,14,25.0,5440.0,217.6,0-3-23-2-14*
9191,0,14,23.0,6710.0,291.7391304347826,0-50-43-61-14*
132,0,14,23.0,8020.0,348.69565217391306,0-69-23-2-14*
134,0,14,26.0,9800.0,376.9230769230769,0-2-50-43-61-14*
9195,0,14,25.0,10360.0,414.4,0-50-43-61-44-14*
9193,0,14,20.0,10300.0,515.0,0-23-50-43-61-14*
9192,0,14,19.0,9800.0,515.7894736842105,0-2-50-43-61-14*
135,0,14,26.0,13640.0,524.6153846153846,0-23-2-50-43-61-14*
138,0,14,26.0,16320.0,627.6923076923077,0-2-50-43-61-60-14*
137,0,14,26.0,17840.0,686.1538461538462,0-3-23-2-50-43-61-14*
9196,0,14,19.0,13990.0,736.3157894736842,0-2-50-43-61-44-14*
9194,0,14,23.0,17420.0,757.3913043478261,0-69-23-50-43-61-14*
136,0,14,26.0,21840.0,840.0,0-69-23-2-50-43-61-14*
145,0,15,31.0,7720.0,249.03225806451613,0-50-17-9-49-15*
142,0,15,31.0,9810.0,316.4516129032258,0-50-17-59-11-15*
141,0,15,31.0,10270.0,331.2903225806452,0-50-17-9-11-15*
146,0,15,31.0,10990.0,354.51612903225805,0-50-43-17-9-49-15*
9826,0,15,32.0,11480.0,358.75,0-50-17-59-9-49-15*
148,0,15,31.0,11480.0,370.3225806451613,0-50-17-59-9-49-15*
9830,0,15,33.0,13360.0,404.8484848484849,0-50-17-9-11-49-15*
9831,0,15,31.0,12750.0,411.2903225806452,0-50-17-59-11-49-15*
147,0,15,32.0,14090.0,440.3125,0-50-17-59-9-11-15*
143,0,15,31.0,13800.0,445.16129032258067,0-50-43-17-9-11-15*
139,0,15,30.0,13680.0,456.0,0-50-17-59-1-49-15*
144,0,15,31.0,14180.0,457.4193548387097,0-50-43-17-59-11-15*
9827,0,15,31.0,15600.0,503.2258064516129,0-50-43-17-59-9-49-15*
140,0,15,31.0,18900.0,609.6774193548387,0-50-43-17-59-1-49-15*
9829,0,15,33.0,20370.0,617.2727272727273,0-2-50-17-59-1-49-15*
9828,0,15,33.0,27210.0,824.5454545454545,0-50-43-20-55-16-1-49-15*
151,0,16,24.0,7870.0,327.9166666666667,0-50-17-55-16*
149,0,16,23.0,8840.0,384.3478260869565,0-50-17-10-16*
10459,0,16,26.0,10810.0,415.7692307692308,0-50-17-59-1-16*
154,0,16,25.0,12070.0,482.8,0-50-13-20-55-16*
150,0,16,23.0,11490.0,499.5652173913044,0-50-43-20-55-16*
10458,0,16,26.0,13040.0,501.53846153846155,0-2-50-17-10-16*
10457,0,16,23.0,11750.0,510.8695652173913,0-50-43-20-10-16*
153,0,16,24.0,12330.0,513.75,0-50-43-17-55-16*
152,0,16,24.0,13210.0,550.4166666666666,0-50-43-17-10-16*
156,0,16,25.0,14040.0,561.6,0-50-17-55-10-16*
10462,0,16,23.0,14040.0,610.4347826086956,0-50-17-10-55-16*
10460,0,16,24.0,16190.0,674.5833333333334,0-50-43-17-59-1-16*
10461,0,16,26.0,17580.0,676.1538461538462,0-50-43-20-10-55-16*
155,0,16,25.0,17580.0,703.2,0-50-43-20-55-10-16*
158,0,16,25.0,17830.0,713.2,0-50-13-20-55-10-16*
157,0,16,25.0,19450.0,778.0,0-50-43-17-55-10-16*
10463,0,16,24.0,19450.0,810.4166666666666,0-50-43-17-10-55-16*
159,0,17,13.0,1910.0,146.92307692307693,0-50-17*
163,0,17,17.0,3110.0,182.94117647058823,0-23-50-17*
161,0,17,16.0,4030.0,251.875,0-2-50-17*
160,0,17,14.0,4460.0,318.57142857142856,0-50-43-17*
166,0,17,19.0,6670.0,351.05263157894734,0-50-43-61-17*
11068,0,17,17.0,6480.0,381.1764705882353,0-23-50-43-17*
11069,0,17,18.0,6960.0,386.6666666666667,0-50-43-20-17*
165,0,17,19.0,7800.0,410.5263157894737,0-50-13-43-17*
11067,0,17,16.0,7230.0,451.875,0-2-50-43-17*
164,0,17,14.0,6480.0,462.85714285714283,0-23-50-43-17*
168,0,17,19.0,9680.0,509.4736842105263,0-2-50-43-61-17*
162,0,17,14.0,7230.0,516.4285714285714,0-2-50-43-17*
167,0,17,19.0,11010.0,579.4736842105264,0-2-50-13-43-17*
11071,0,17,17.0,10470.0,615.8823529411765,0-23-50-43-20-17*
11070,0,17,16.0,10970.0,685.625,0-2-50-43-20-17*
169,0,18,13.0,3220.0,247.69230769230768,0-69-18*
174,0,18,15.0,3840.0,256.0,0-69-19-18*
177,0,18,16.0,5440.0,340.0,0-3-69-18*
170,0,18,15.0,6650.0,443.3333333333333,0-23-69-18*
172,0,18,15.0,6770.0,451.3333333333333,0-3-66-18*
171,0,18,15.0,6990.0,466.0,0-69-66-18*
176,0,18,16.0,9010.0,563.125,0-69-66-19-18*
175,0,18,15.0,8680.0,578.6666666666666,0-23-69-19-18*
11675,0,18,16.0,10370.0,648.125,0-69-3-66-18*
178,0,18,15.0,10370.0,691.3333333333334,0-3-69-66-18*
173,0,18,15.0,11540.0,769.3333333333334,0-23-69-66-18*
11676,0,18,15.0,15210.0,1014.0,0-23-69-3-66-18*
180,0,19,12.0,1530.0,127.5,0-3-19*
179,0,19,11.0,1720.0,156.36363636363637,0-69-19*
12286,0,19,14.0,3070.0,219.28571428571428,0-3-69-19*
185,0,19,13.0,3070.0,236.15384615384616,0-69-3-19*
12283,0,19,13.0,3210.0,246.92307692307693,0-69-38-19*
182,0,19,12.0,4870.0,405.8333333333333,0-3-66-19*
183,0,19,13.0,5310.0,408.46153846153845,0-23-69-19*
181,0,19,12.0,5470.0,455.8333333333333,0-69-66-19*
187,0,19,13.0,6950.0,534.6153846153846,0-23-69-3-19*
12284,0,19,13.0,8370.0,643.8461538461538,0-23-69-38-19*
186,0,19,12.0,7980.0,665.0,0-69-3-66-19*
12285,0,19,13.0,10180.0,783.0769230769231,0-23-69-66-19*
184,0,19,12.0,10180.0,848.3333333333334,0-23-69-66-19*
188,0,19,12.0,12980.0,1081.6666666666667,0-23-69-3-66-19*
12905,0,20,18.0,3590.0,199.44444444444446,0-50-33-20*
12900,0,20,17.0,3990.0,234.7058823529412,0-50-17-20*
189,0,20,14.0,3920.0,280.0,0-50-43-20*
190,0,20,16.0,5200.0,325.0,0-50-13-20*
198,0,20,19.0,7330.0,385.7894736842105,0-50-43-13-20*
191,0,20,18.0,6960.0,386.6666666666667,0-50-43-17-20*
12901,0,20,17.0,6960.0,409.4117647058824,0-2-50-43-20*
194,0,20,18.0,7370.0,409.44444444444446,0-23-50-43-20*
192,0,20,19.0,8030.0,422.63157894736844,0-2-50-13-20*
12906,0,20,17.0,7300.0,429.4117647058824,0-2-50-33-20*
12902,0,20,17.0,7350.0,432.3529411764706,0-2-50-17-20*
12903,0,20,17.0,8030.0,472.3529411764706,0-2-50-13-20*
193,0,20,14.0,6960.0,497.14285714285717,0-2-50-43-20*
195,0,20,16.0,8150.0,509.375,0-23-50-13-20*
197,0,20,18.0,10470.0,581.6666666666666,0-23-50-43-17-20*
196,0,20,18.0,10970.0,609.4444444444445,0-2-50-43-17-20*
12904,0,20,17.0,10970.0,645.2941176470588,0-2-50-43-17-20*
200,0,21,34.0,15030.0,442.05882352941177,0-50-33-58-35-6-21*
204,0,21,36.0,19700.0,547.2222222222222,0-50-33-58-51-35-6-21*
202,0,21,35.0,19790.0,565.4285714285714,0-50-33-58-35-6-63-21*
199,0,21,35.0,21820.0,623.4285714285714,0-50-17-59-1-26-30-21*
13498,0,21,34.0,22010.0,647.3529411764706,0-50-17-10-16-26-30-21*
205,0,21,35.0,24730.0,706.5714285714286,0-50-33-58-51-35-6-63-21*
206,0,21,36.0,26390.0,733.0555555555555,0-50-13-20-55-16-26-30-21*
201,0,21,34.0,26130.0,768.5294117647059,0-50-43-20-55-16-26-30-21*
13499,0,21,34.0,27370.0,805.0,0-50-43-20-10-16-26-30-21*
13503,0,21,35.0,28910.0,826.0,0-50-43-17-10-16-26-30-21*
13500,0,21,35.0,29480.0,842.2857142857143,0-50-17-10-16-26-30-24-21*
203,0,21,36.0,30550.0,848.6111111111111,0-50-17-59-1-26-30-24-21*
13504,0,21,35.0,30550.0,872.8571428571429,0-50-17-59-1-26-30-24-21*
208,0,21,36.0,33730.0,936.9444444444445,0-50-43-20-55-16-26-30-24-21*
13501,0,21,34.0,33730.0,992.0588235294117,0-50-43-20-55-16-26-30-24-21*
207,0,21,36.0,35870.0,996.3888888888889,0-50-43-20-55-10-16-26-30-21*
13502,0,21,34.0,34800.0,1023.5294117647059,0-50-43-20-10-16-26-30-24-21*
13505,0,21,35.0,37250.0,1064.2857142857142,0-50-43-17-10-16-26-30-24-21*
213,0,22,17.0,3520.0,207.05882352941177,0-3-38-22*
210,0,22,15.0,3480.0,232.0,0-50-33-22*
214,0,22,17.0,4420.0,260.0,0-69-19-22*
211,0,22,16.0,4680.0,292.5,0-69-38-22*
14120,0,22,18.0,5510.0,306.1111111111111,0-50-43-33-22*
14118,0,22,18.0,6240.0,346.6666666666667,0-69-19-38-22*
217,0,22,18.0,6670.0,370.55555555555554,0-2-50-33-22*
209,0,22,15.0,5760.0,384.0,0-50-13-22*
14117,0,22,18.0,6960.0,386.6666666666667,0-69-3-38-22*
212,0,22,17.0,7210.0,424.11764705882354,0-50-13-33-22*
215,0,22,18.0,7860.0,436.6666666666667,0-50-43-13-22*
218,0,22,15.0,8070.0,538.0,0-2-50-13-22*
14119,0,22,18.0,10030.0,557.2222222222222,0-23-69-38-22*
216,0,22,17.0,9690.0,570.0,0-50-43-13-33-22*
223,0,23,12.0,1940.0,161.66666666666666,0-3-23*
220,0,23,10.0,1640.0,164.0,0-2-23*
219,0,23,4.0,680.0,170.0,0-23*
221,0,23,10.0,1730.0,173.0,0-50-23*
14707,0,23,15.0,3130.0,208.66666666666666,0-50-2-23*
14706,0,23,13.0,3130.0,240.76923076923077,0-2-50-23*
222,0,23,10.0,3650.0,365.0,0-69-23*
227,0,23,16.0,5890.0,368.125,0-3-29-23*
224,0,23,13.0,4940.0,380.0,0-69-3-23*
225,0,23,13.0,4940.0,380.0,0-3-69-23*
226,0,23,15.0,7150.0,476.6666666666667,0-69-29-23*
228,0,23,16.0,9770.0,610.625,0-3-29-69-23*
229,0,24,33.0,26210.0,794.2424242424242,0-50-17-59-1-26-30-24*
15295,0,24,32.0,25490.0,796.5625,0-50-17-10-16-26-30-24*
231,0,24,34.0,28350.0,833.8235294117648,0-50-13-20-55-16-26-30-24*
15299,0,24,35.0,30510.0,871.7142857142857,0-50-17-59-1-16-26-30-24*
230,0,24,32.0,28890.0,902.8125,0-50-43-20-55-16-26-30-24*
234,0,24,35.0,32660.0,933.1428571428571,0-2-50-17-10-16-26-30-24*
15296,0,24,32.0,30760.0,961.25,0-50-43-20-10-16-26-30-24*
15297,0,24,33.0,33190.0,1005.7575757575758,0-50-43-17-10-16-26-30-24*
15298,0,24,33.0,34050.0,1031.8181818181818,0-50-43-17-59-1-26-30-24*
236,0,24,34.0,35320.0,1038.8235294117646,0-2-50-13-20-55-16-26-30-24*
15301,0,24,35.0,37940.0,1084.0,0-50-43-20-10-55-16-26-30-24*
233,0,24,34.0,37070.0,1090.2941176470588,0-50-13-20-55-10-16-26-30-24*
232,0,24,34.0,37940.0,1115.8823529411766,0-50-43-20-55-10-16-26-30-24*
235,0,24,32.0,36070.0,1127.1875,0-2-50-43-20-55-16-26-30-24*
15300,0,24,33.0,39220.0,1188.4848484848485,0-50-43-17-59-1-16-26-30-24*
238,0,24,34.0,45640.0,1342.3529411764705,0-2-50-13-20-55-10-16-26-30-24*
237,0,24,34.0,46720.0,1374.1176470588234,0-2-50-43-20-55-10-16-26-30-24*
15885,0,25,28.0,9700.0,346.42857142857144,0-50-33-58-57-25*
241,0,25,27.0,11000.0,407.4074074074074,0-69-19-36-41-25*
15884,0,25,27.0,11930.0,441.85185185185185,0-50-33-58-34-25*
15891,0,25,30.0,15330.0,511.0,0-69-19-36-41-34-25*
240,0,25,27.0,13950.0,516.6666666666666,0-3-38-36-41-25*
239,0,25,26.0,13470.0,518.0769230769231,0-69-38-36-41-25*
15886,0,25,30.0,17050.0,568.3333333333334,0-69-19-36-45-34-25*
15890,0,25,27.0,16030.0,593.7037037037037,0-50-33-58-41-34-25*
15888,0,25,30.0,18260.0,608.6666666666666,0-69-38-36-41-34-25*
245,0,25,28.0,17510.0,625.3571428571429,0-69-38-36-41-12-25*
15892,0,25,30.0,18870.0,629.0,0-3-38-36-41-34-25*
244,0,25,27.0,17130.0,634.4444444444445,0-69-19-36-45-41-25*
15887,0,25,30.0,19390.0,646.3333333333334,0-3-38-36-45-34-25*
248,0,25,28.0,18510.0,661.0714285714286,0-3-38-36-41-12-25*
246,0,25,28.0,18850.0,673.2142857142857,0-3-66-38-36-41-25*
15883,0,25,29.0,20110.0,693.448275862069,0-69-38-36-45-34-25*
243,0,25,27.0,19370.0,717.4074074074074,0-3-38-36-45-41-25*
242,0,25,27.0,19910.0,737.4074074074074,0-69-38-36-45-41-25*
247,0,25,27.0,24760.0,917.0370370370371,0-3-66-38-36-45-41-25*
15889,0,25,27.0,25620.0,948.8888888888889,0-69-38-36-45-41-34-25*
251,0,26,26.0,11540.0,443.84615384615387,0-50-17-55-16-26*
249,0,26,26.0,13220.0,508.46153846153845,0-50-17-59-1-26*
16495,0,26,25.0,13910.0,556.4,0-50-17-10-16-26*
252,0,26,27.0,15490.0,573.7037037037037,0-50-13-20-55-16-26*
16500,0,26,28.0,16890.0,603.2142857142857,0-50-17-59-1-16-26*
250,0,26,25.0,15650.0,626.0,0-50-43-20-55-16-26*
254,0,26,26.0,17400.0,669.2307692307693,0-50-43-17-55-16-26*
16496,0,26,25.0,17310.0,692.4,0-50-43-20-10-16-26*
16499,0,26,28.0,19640.0,701.4285714285714,0-2-50-17-10-16-26*
253,0,26,27.0,19130.0,708.5185185185185,0-50-43-17-59-1-26*
