,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
1102,0,6,51.0,10440.0,204.7058823529412,0-1-3-11-10-9-7-5-14-6*
24,0,6,50.0,11460.0,229.2,0-1-2-5-3-11-10-12-9-6*
26,0,6,50.0,12040.0,240.8,0-1-2-5-3-11-10-12-13-9-6*
20,0,6,33.0,7960.0,241.21212121212122,0-1-3-5-14-7-9-6*
19,0,6,33.0,8030.0,243.33333333333334,0-1-2-5-14-7-9-6*
21,0,6,33.0,8700.0,263.6363636363636,0-1-4-3-5-14-7-9-6*
1098,0,6,30.0,8030.0,267.6666666666667,0-1-2-5-7-9-6*
23,0,6,35.0,11830.0,338.0,0-1-2-5-3-11-10-9-7-14-6*
1100,0,6,22.0,8030.0,365.0,0-1-2-5-14-7-9-6*
25,0,6,35.0,13360.0,381.7142857142857,0-1-2-5-3-11-10-12-9-7-14-6*
1099,0,6,20.0,7960.0,398.0,0-1-3-5-7-9-6*
1101,0,6,20.0,7960.0,398.0,0-1-3-5-14-7-9-6*
27,0,6,35.0,13950.0,398.57142857142856,0-1-2-5-3-11-10-12-13-9-7-14-6*
32,0,7,24.0,3100.0,129.16666666666666,0-1-4-3-5-7*
31,0,7,18.0,2650.0,147.22222222222223,0-1-3-5-14-7*
29,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-7*
1177,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-14-7*
30,0,7,18.0,3030.0,168.33333333333334,0-1-2-5-14-7*
33,0,7,18.0,3100.0,172.22222222222223,0-1-4-3-5-14-7*
34,0,7,50.0,9950.0,199.0,0-1-2-5-3-11-10-9-7*
28,0,7,15.0,3030.0,202.0,0-1-2-5-7*
36,0,7,51.0,11460.0,224.7058823529412,0-1-2-5-3-11-10-12-9-7*
38,0,7,51.0,12040.0,236.07843137254903,0-1-2-5-3-11-10-12-13-9-7*
1178,0,7,33.0,8030.0,243.33333333333334,0-1-2-5-14-6-9-7*
35,0,7,34.0,11830.0,347.94117647058823,0-1-2-5-3-11-10-9-6-14-7*
37,0,7,34.0,13360.0,392.94117647058823,0-1-2-5-3-11-10-12-9-6-14-7*
39,0,7,34.0,13950.0,410.29411764705884,0-1-2-5-3-11-10-12-13-9-6-14-7*
1179,0,7,17.0,7960.0,468.2352941176471,0-1-3-5-14-6-9-7*
44,0,8,33.0,2620.0,79.39393939393939,0-1-4-3-5-14-8*
42,0,8,26.0,2200.0,84.61538461538461,0-1-3-5-14-8*
40,0,8,24.0,2500.0,104.16666666666667,0-1-2-5-14-8*
1237,0,8,26.0,2860.0,110.0,0-1-3-5-7-14-8*
43,0,8,25.0,2860.0,114.4,0-1-3-5-7-14-8*
41,0,8,25.0,3240.0,129.6,0-1-2-5-7-14-8*
45,0,8,25.0,3330.0,133.2,0-1-4-3-5-7-14-8*
1240,0,8,57.0,9280.0,162.80701754385964,0-1-3-11-10-9-7-5-14-8*
46,0,8,59.0,10520.0,178.3050847457627,0-1-2-5-3-11-10-9-6-14-8*
48,0,8,60.0,12030.0,200.5,0-1-2-5-3-11-10-12-9-6-14-8*
50,0,8,60.0,12610.0,210.16666666666666,0-1-2-5-3-11-10-12-13-9-6-14-8*
1238,0,8,40.0,8550.0,213.75,0-1-2-5-7-9-6-14-8*
47,0,8,41.0,10520.0,256.5853658536585,0-1-2-5-3-11-10-9-7-14-8*
49,0,8,41.0,12030.0,293.4146341463415,0-1-2-5-3-11-10-12-9-7-14-8*
51,0,8,41.0,12610.0,307.5609756097561,0-1-2-5-3-11-10-12-13-9-7-14-8*
1239,0,8,26.0,8480.0,326.15384615384613,0-1-3-5-7-9-6-14-8*
1307,0,9,36.0,4370.0,121.38888888888889,0-1-3-11-10-9*
1310,0,9,46.0,5810.0,126.30434782608695,0-1-3-11-10-12-9*
1313,0,9,46.0,6350.0,138.04347826086956,0-1-3-11-10-12-13-9*
1309,0,9,32.0,4980.0,155.625,0-1-4-3-11-10-9*
64,0,9,42.0,8170.0,194.52380952380952,0-1-2-5-3-11-10-9*
1312,0,9,32.0,6430.0,200.9375,0-1-4-3-11-10-12-9*
1315,0,9,32.0,6970.0,217.8125,0-1-4-3-11-10-12-13-9*
60,0,9,32.0,7040.0,220.0,0-1-4-3-5-7-9*
65,0,9,43.0,9660.0,224.65116279069767,0-1-2-5-3-11-10-12-9*
66,0,9,43.0,10230.0,237.90697674418604,0-1-2-5-3-11-10-12-13-9*
58,0,9,26.0,6340.0,243.84615384615384,0-1-2-5-14-7-9*
59,0,9,26.0,6350.0,244.23076923076923,0-1-3-5-14-7-9*
54,0,9,25.0,6340.0,253.6,0-1-2-5-14-6-9*
53,0,9,25.0,6350.0,254.0,0-1-3-5-7-9*
55,0,9,25.0,6350.0,254.0,0-1-3-5-14-6-9*
1305,0,9,25.0,6350.0,254.0,0-1-3-5-14-7-9*
1308,0,9,31.0,8170.0,263.5483870967742,0-1-2-5-3-11-10-9*
63,0,9,26.0,7040.0,270.7692307692308,0-1-4-3-5-14-7-9*
52,0,9,23.0,6340.0,275.6521739130435,0-1-2-5-7-9*
61,0,9,25.0,7040.0,281.6,0-1-4-3-5-14-6-9*
57,0,9,26.0,7960.0,306.15384615384613,0-1-3-5-7-14-6-9*
56,0,9,26.0,8030.0,308.84615384615387,0-1-2-5-7-14-6-9*
1311,0,9,31.0,9660.0,311.61290322580646,0-1-2-5-3-11-10-12-9*
1306,0,9,25.0,7960.0,318.4,0-1-3-5-7-14-6-9*
1314,0,9,31.0,10230.0,330.0,0-1-2-5-3-11-10-12-13-9*
62,0,9,26.0,8700.0,334.61538461538464,0-1-4-3-5-7-14-6-9*
72,0,10,31.0,1610.0,51.935483870967744,0-1-3-11-10*
1467,0,10,37.0,1980.0,53.513513513513516,0-1-4-3-11-10*
78,0,10,31.0,1980.0,63.87096774193548,0-1-4-3-11-10*
81,0,10,37.0,3560.0,96.21621621621621,0-1-2-5-3-11-10*
1466,0,10,36.0,3560.0,98.88888888888889,0-1-2-5-3-11-10*
76,0,10,37.0,8650.0,233.78378378378378,0-1-4-3-5-7-9-10*
82,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-7-9-12-10*
84,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-14-6-9-12-10*
88,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-14-7-9-12-10*
83,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-7-9-12-10*
85,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-14-6-9-12-10*
89,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-14-7-9-12-10*
74,0,10,31.0,7870.0,253.8709677419355,0-1-2-5-14-7-9-10*
75,0,10,31.0,7920.0,255.48387096774192,0-1-3-5-14-7-9-10*
94,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-7-9-13-12-10*
96,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-14-6-9-13-12-10*
100,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-14-7-9-13-12-10*
95,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-7-9-13-12-10*
97,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-14-6-9-13-12-10*
101,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-14-7-9-13-12-10*
69,0,10,30.0,7870.0,262.3333333333333,0-1-2-5-14-6-9-10*
90,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-7-9-12-10*
91,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-14-6-9-12-10*
93,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-14-7-9-12-10*
68,0,10,30.0,7920.0,264.0,0-1-3-5-7-9-10*
70,0,10,30.0,7920.0,264.0,0-1-3-5-14-6-9-10*
1464,0,10,30.0,7920.0,264.0,0-1-3-5-14-7-9-10*
102,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-7-9-13-12-10*
103,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-14-6-9-13-12-10*
105,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-14-7-9-13-12-10*
80,0,10,31.0,8650.0,279.03225806451616,0-1-4-3-5-14-7-9-10*
67,0,10,28.0,7870.0,281.07142857142856,0-1-2-5-7-9-10*
77,0,10,30.0,8650.0,288.3333333333333,0-1-4-3-5-14-6-9-10*
87,0,10,38.0,10970.0,288.6842105263158,0-1-3-5-7-14-6-9-12-10*
86,0,10,38.0,11000.0,289.4736842105263,0-1-2-5-7-14-6-9-12-10*
1471,0,10,31.0,9220.0,297.4193548387097,0-1-2-5-14-7-9-12-10*
99,0,10,38.0,11550.0,303.94736842105266,0-1-3-5-7-14-6-9-13-12-10*
98,0,10,38.0,11580.0,304.7368421052632,0-1-2-5-7-14-6-9-13-12-10*
1468,0,10,30.0,9220.0,307.3333333333333,0-1-2-5-14-6-9-12-10*
1469,0,10,30.0,9270.0,309.0,0-1-3-5-7-9-12-10*
1470,0,10,30.0,9270.0,309.0,0-1-3-5-14-6-9-12-10*
1472,0,10,30.0,9270.0,309.0,0-1-3-5-14-7-9-12-10*
92,0,10,38.0,11760.0,309.4736842105263,0-1-4-3-5-7-14-6-9-12-10*
73,0,10,31.0,9600.0,309.6774193548387,0-1-3-5-7-14-6-9-10*
71,0,10,31.0,9630.0,310.64516129032256,0-1-2-5-7-14-6-9-10*
1478,0,10,31.0,9790.0,315.80645161290323,0-1-2-5-14-7-9-13-12-10*
1465,0,10,30.0,9600.0,320.0,0-1-3-5-7-14-6-9-10*
104,0,10,38.0,12340.0,324.7368421052632,0-1-4-3-5-7-14-6-9-13-12-10*
1475,0,10,30.0,9790.0,326.3333333333333,0-1-2-5-14-6-9-13-12-10*
1476,0,10,30.0,9840.0,328.0,0-1-3-5-7-9-13-12-10*
1477,0,10,30.0,9840.0,328.0,0-1-3-5-14-6-9-13-12-10*
1479,0,10,30.0,9840.0,328.0,0-1-3-5-14-7-9-13-12-10*
79,0,10,31.0,10380.0,334.83870967741933,0-1-4-3-5-7-14-6-9-10*
1473,0,10,31.0,11000.0,354.83870967741933,0-1-2-5-7-14-6-9-12-10*
1474,0,10,30.0,10970.0,365.6666666666667,0-1-3-5-7-14-6-9-12-10*
1480,0,10,31.0,11580.0,373.5483870967742,0-1-2-5-7-14-6-9-13-12-10*
1481,0,10,30.0,11550.0,385.0,0-1-3-5-7-14-6-9-13-12-10*
108,0,11,28.0,1610.0,57.5,0-1-4-3-11*
106,0,11,21.0,1280.0,60.95238095238095,0-1-3-11*
107,0,11,27.0,3070.0,113.70370370370371,0-1-2-5-3-11*
1684,0,11,40.0,8660.0,216.5,0-1-2-5-14-6-9-10-11*
1680,0,11,38.0,8660.0,227.89473684210526,0-1-2-5-7-9-10-11*
1682,0,11,34.0,8660.0,254.7058823529412,0-1-2-5-14-7-9-10-11*
1681,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-7-9-10-11*
1683,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-14-7-9-10-11*
1685,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-14-6-9-10-11*
1686,0,11,34.0,10440.0,307.05882352941177,0-1-2-5-7-14-6-9-10-11*
1687,0,11,29.0,10440.0,360.0,0-1-3-5-7-14-6-9-10-11*
1871,0,12,36.0,2050.0,56.94444444444444,0-1-3-11-10-12*
1880,0,12,42.0,2430.0,57.857142857142854,0-1-4-3-11-10-12*
145,0,12,42.0,4050.0,96.42857142857143,0-1-2-5-3-11-10-12*
1879,0,12,41.0,4050.0,98.78048780487805,0-1-2-5-3-11-10-12*
1881,0,12,46.0,5810.0,126.30434782608695,0-1-3-11-10-9-12*
1884,0,12,46.0,6350.0,138.04347826086956,0-1-3-11-10-9-13-12*
1883,0,12,42.0,6430.0,153.0952380952381,0-1-4-3-11-10-9-12*
1886,0,12,42.0,6970.0,165.95238095238096,0-1-4-3-11-10-9-13-12*
133,0,12,42.0,8210.0,195.47619047619048,0-1-4-3-5-7-9-12*
127,0,12,36.0,7500.0,208.33333333333334,0-1-2-5-14-7-9-12*
130,0,12,36.0,7510.0,208.61111111111111,0-1-3-5-14-7-9-12*
115,0,12,35.0,7500.0,214.28571428571428,0-1-2-5-14-6-9-12*
112,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-7-9-12*
118,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-14-6-9-12*
1868,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-14-7-9-12*
1869,0,12,36.0,8040.0,223.33333333333334,0-1-2-5-14-7-9-13-12*
146,0,12,43.0,9660.0,224.65116279069767,0-1-2-5-3-11-10-9-12*
109,0,12,33.0,7500.0,227.27272727272728,0-1-2-5-7-9-12*
142,0,12,36.0,8210.0,228.05555555555554,0-1-4-3-5-14-7-9-12*
1862,0,12,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-13-12*
1863,0,12,35.0,8050.0,230.0,0-1-3-5-7-9-13-12*
1866,0,12,35.0,8050.0,230.0,0-1-3-5-14-6-9-13-12*
1870,0,12,35.0,8050.0,230.0,0-1-3-5-14-7-9-13-12*
136,0,12,35.0,8210.0,234.57142857142858,0-1-4-3-5-14-6-9-12*
1882,0,12,41.0,9660.0,235.609756097561,0-1-2-5-3-11-10-9-12*
111,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-7-9-13-12*
117,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-13-12*
129,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-14-7-9-13-12*
114,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-13-12*
120,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-13-12*
132,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-14-7-9-13-12*
1885,0,12,41.0,10230.0,249.5121951219512,0-1-2-5-3-11-10-9-13-12*
124,0,12,36.0,9140.0,253.88888888888889,0-1-3-5-7-14-6-9-12*
121,0,12,36.0,9210.0,255.83333333333334,0-1-2-5-7-14-6-9-12*
1872,0,12,36.0,9220.0,256.1111111111111,0-1-2-5-14-7-9-10-12*
1874,0,12,35.0,9140.0,261.14285714285717,0-1-3-5-7-14-6-9-12*
1864,0,12,35.0,9220.0,263.42857142857144,0-1-2-5-14-6-9-10-12*
1865,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-7-9-10-12*
1867,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-14-6-9-10-12*
1873,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-14-7-9-10-12*
135,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-7-9-13-12*
138,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-14-6-9-13-12*
144,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-14-7-9-13-12*
1875,0,12,36.0,9760.0,271.1111111111111,0-1-2-5-7-14-6-9-13-12*
139,0,12,36.0,9890.0,274.72222222222223,0-1-4-3-5-7-14-6-9-12*
1876,0,12,35.0,9690.0,276.85714285714283,0-1-3-5-7-14-6-9-13-12*
110,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-7-9-10-12*
116,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-14-6-9-10-12*
128,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-14-7-9-10-12*
113,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-7-9-10-12*
119,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-14-6-9-10-12*
131,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-14-7-9-10-12*
126,0,12,33.0,9690.0,293.6363636363636,0-1-3-5-7-14-6-9-13-12*
123,0,12,33.0,9760.0,295.75757575757575,0-1-2-5-7-14-6-9-13-12*
134,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-7-9-10-12*
137,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-14-6-9-10-12*
143,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-14-7-9-10-12*
1877,0,12,36.0,11000.0,305.55555555555554,0-1-2-5-7-14-6-9-10-12*
1878,0,12,35.0,10970.0,313.42857142857144,0-1-3-5-7-14-6-9-10-12*
141,0,12,33.0,10440.0,316.3636363636364,0-1-4-3-5-7-14-6-9-13-12*
125,0,12,33.0,10970.0,332.42424242424244,0-1-3-5-7-14-6-9-10-12*
122,0,12,33.0,11000.0,333.3333333333333,0-1-2-5-7-14-6-9-10-12*
140,0,12,33.0,11760.0,356.3636363636364,0-1-4-3-5-7-14-6-9-10-12*
183,0,13,44.0,4220.0,95.9090909090909,0-1-2-5-3-11-10-12-13*
2092,0,13,44.0,4820.0,109.54545454545455,0-1-3-11-10-9-13*
2098,0,13,54.0,6350.0,117.5925925925926,0-1-3-11-10-12-9-13*
2094,0,13,40.0,5430.0,135.75,0-1-4-3-11-10-9-13*
2095,0,13,44.0,6350.0,144.3181818181818,0-1-3-11-10-9-12-13*
2097,0,13,40.0,6970.0,174.25,0-1-4-3-11-10-9-12-13*
2100,0,13,40.0,6970.0,174.25,0-1-4-3-11-10-12-9-13*
171,0,13,40.0,7490.0,187.25,0-1-4-3-5-7-9-13*
153,0,13,34.0,6790.0,199.7058823529412,0-1-2-5-14-7-9-13*
154,0,13,34.0,6800.0,200.0,0-1-3-5-14-7-9-13*
186,0,13,51.0,10230.0,200.58823529411765,0-1-2-5-3-11-10-12-9-13*
149,0,13,33.0,6790.0,205.75757575757575,0-1-2-5-14-6-9-13*
148,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-7-9-13*
150,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-14-6-9-13*
2083,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-14-7-9-13*
184,0,13,41.0,8650.0,210.97560975609755,0-1-2-5-3-11-10-9-13*
147,0,13,31.0,6790.0,219.03225806451613,0-1-2-5-7-9-13*
174,0,13,34.0,7490.0,220.2941176470588,0-1-4-3-5-14-7-9-13*
2093,0,13,39.0,8650.0,221.7948717948718,0-1-2-5-3-11-10-9-13*
172,0,13,33.0,7490.0,226.96969696969697,0-1-4-3-5-14-6-9-13*
155,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-7-9-12-13*
157,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-12-13*
161,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-7-9-12-13*
156,0,13,35.0,8050.0,230.0,0-1-3-5-7-9-12-13*
158,0,13,35.0,8050.0,230.0,0-1-3-5-14-6-9-12-13*
162,0,13,35.0,8050.0,230.0,0-1-3-5-14-7-9-12-13*
2088,0,13,34.0,8040.0,236.47058823529412,0-1-2-5-14-7-9-12-13*
2085,0,13,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-12-13*
2086,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-12-13*
2087,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-12-13*
2089,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-14-7-9-12-13*
152,0,13,34.0,8420.0,247.64705882352942,0-1-3-5-7-14-6-9-13*
151,0,13,34.0,8490.0,249.7058823529412,0-1-2-5-7-14-6-9-13*
175,0,13,35.0,8750.0,250.0,0-1-4-3-5-7-9-12-13*
176,0,13,35.0,8750.0,250.0,0-1-4-3-5-14-6-9-12-13*
178,0,13,35.0,8750.0,250.0,0-1-4-3-5-14-7-9-12-13*
2084,0,13,33.0,8420.0,255.15151515151516,0-1-3-5-7-14-6-9-13*
2096,0,13,39.0,10230.0,262.3076923076923,0-1-2-5-3-11-10-9-12-13*
2099,0,13,39.0,10230.0,262.3076923076923,0-1-2-5-3-11-10-12-9-13*
173,0,13,34.0,9160.0,269.4117647058824,0-1-4-3-5-7-14-6-9-13*
160,0,13,35.0,9690.0,276.85714285714283,0-1-3-5-7-14-6-9-12-13*
159,0,13,35.0,9760.0,278.85714285714283,0-1-2-5-7-14-6-9-12-13*
163,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-7-9-10-12-13*
165,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-14-6-9-10-12-13*
169,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-14-7-9-10-12-13*
164,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-7-9-10-12-13*
166,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-14-6-9-10-12-13*
170,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-14-7-9-10-12-13*
2090,0,13,34.0,9760.0,287.05882352941177,0-1-2-5-7-14-6-9-12-13*
185,0,13,35.0,10230.0,292.2857142857143,0-1-2-5-3-11-10-9-12-13*
2091,0,13,33.0,9690.0,293.6363636363636,0-1-3-5-7-14-6-9-12-13*
177,0,13,35.0,10440.0,298.2857142857143,0-1-4-3-5-7-14-6-9-12-13*
179,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-7-9-10-12-13*
180,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-14-6-9-10-12-13*
182,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-14-7-9-10-12-13*
168,0,13,35.0,11550.0,330.0,0-1-3-5-7-14-6-9-10-12-13*
167,0,13,35.0,11580.0,330.85714285714283,0-1-2-5-7-14-6-9-10-12-13*
181,0,13,35.0,12340.0,352.57142857142856,0-1-4-3-5-7-14-6-9-10-12-13*
191,0,14,25.0,2420.0,96.8,0-1-4-3-5-14*
189,0,14,18.0,2020.0,112.22222222222223,0-1-3-5-14*
187,0,14,16.0,2320.0,145.0,0-1-2-5-14*
2278,0,14,18.0,2650.0,147.22222222222223,0-1-3-5-7-14*
190,0,14,17.0,2650.0,155.88235294117646,0-1-3-5-7-14*
188,0,14,17.0,3030.0,178.23529411764707,0-1-2-5-7-14*
2281,0,14,49.0,8740.0,178.3673469387755,0-1-3-11-10-9-7-5-14*
192,0,14,17.0,3100.0,182.35294117647058,0-1-4-3-5-7-14*
193,0,14,51.0,9950.0,195.09803921568627,0-1-2-5-3-11-10-9-6-14*
195,0,14,52.0,11460.0,220.3846153846154,0-1-2-5-3-11-10-12-9-6-14*
197,0,14,52.0,12040.0,231.53846153846155,0-1-2-5-3-11-10-12-13-9-6-14*
2279,0,14,32.0,8030.0,250.9375,0-1-2-5-7-9-6-14*
194,0,14,33.0,9950.0,301.5151515151515,0-1-2-5-3-11-10-9-7-14*
196,0,14,33.0,11460.0,347.27272727272725,0-1-2-5-3-11-10-12-9-7-14*
198,0,14,33.0,12040.0,364.8484848484849,0-1-2-5-3-11-10-12-13-9-7-14*
2280,0,14,18.0,7960.0,442.22222222222223,0-1-3-5-7-9-6-14*
199,1,2,2.0,100.0,50.0,1-2*
201,1,2,17.0,1640.0,96.47058823529412,1-4-3-5-2*
200,1,2,10.0,1280.0,128.0,1-3-5-2*
204,1,3,10.0,380.0,38.0,1-4-3*
202,1,3,3.0,240.0,80.0,1-3*
203,1,3,9.0,1280.0,142.22222222222223,1-2-5-3*
544,1,3,40.0,7750.0,193.75,1-2-5-7-9-10-11-3*
546,1,3,31.0,7750.0,250.0,1-2-5-14-6-9-10-11-3*
545,1,3,16.0,7750.0,484.375,1-2-5-14-7-9-10-11-3*
547,1,3,16.0,9480.0,592.5,1-2-5-7-14-6-9-10-11-3*
205,1,4,6.0,40.0,6.666666666666667,1-4*
206,1,4,7.0,380.0,54.285714285714285,1-3-4*
207,1,4,13.0,1640.0,126.15384615384616,1-2-5-3-4*
210,1,5,14.0,1040.0,74.28571428571429,1-4-3-5*
209,1,5,7.0,800.0,114.28571428571429,1-3-5*
208,1,5,5.0,820.0,164.0,1-2-5*
968,1,5,40.0,6940.0,173.5,1-3-11-10-9-6-14-5*
967,1,5,38.0,6940.0,182.6315789473684,1-3-11-10-9-7-5*
215,1,6,19.0,1570.0,82.63157894736842,1-4-3-5-14-6*
213,1,6,12.0,1280.0,106.66666666666667,1-3-5-14-6*
211,1,6,10.0,1380.0,138.0,1-2-5-14-6*
1103,1,6,12.0,1860.0,155.0,1-3-5-7-14-6*
214,1,6,11.0,1860.0,169.0909090909091,1-3-5-7-14-6*
212,1,6,11.0,2040.0,185.45454545454547,1-2-5-7-14-6*
220,1,6,41.0,7750.0,189.02439024390245,1-2-5-3-11-10-9-6*
1108,1,6,43.0,8490.0,197.4418604651163,1-3-11-10-9-7-5-14-6*
216,1,6,11.0,2200.0,200.0,1-4-3-5-7-14-6*
222,1,6,42.0,9190.0,218.8095238095238,1-2-5-3-11-10-12-9-6*
224,1,6,42.0,9770.0,232.61904761904762,1-2-5-3-11-10-12-13-9-6*
217,1,6,25.0,5910.0,236.4,1-2-5-14-7-9-6*
218,1,6,25.0,6120.0,244.8,1-3-5-14-7-9-6*
219,1,6,25.0,6700.0,268.0,1-4-3-5-14-7-9-6*
1104,1,6,22.0,5910.0,268.6363636363636,1-2-5-7-9-6*
221,1,6,27.0,9480.0,351.1111111111111,1-2-5-3-11-10-9-7-14-6*
223,1,6,27.0,10940.0,405.18518518518516,1-2-5-3-11-10-12-9-7-14-6*
1106,1,6,14.0,5910.0,422.14285714285717,1-2-5-14-7-9-6*
225,1,6,27.0,11530.0,427.037037037037,1-2-5-3-11-10-12-13-9-7-14-6*
1105,1,6,12.0,6120.0,510.0,1-3-5-7-9-6*
1107,1,6,12.0,6120.0,510.0,1-3-5-14-7-9-6*
230,1,7,16.0,1570.0,98.125,1-4-3-5-7*
229,1,7,10.0,1280.0,128.0,1-3-5-14-7*
228,1,7,10.0,1380.0,138.0,1-2-5-14-7*
227,1,7,9.0,1280.0,142.22222222222223,1-3-5-7*
1180,1,7,9.0,1280.0,142.22222222222223,1-3-5-14-7*
231,1,7,10.0,1570.0,157.0,1-4-3-5-14-7*
232,1,7,42.0,7750.0,184.52380952380952,1-2-5-3-11-10-9-7*
226,1,7,7.0,1380.0,197.14285714285714,1-2-5-7*
234,1,7,43.0,9190.0,213.72093023255815,1-2-5-3-11-10-12-9-7*
