,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
25,1,13,23.0,4820.0,209.56521739130434,1-2-5-7-9-13*
109,1,13,25.0,5110.0,204.4,1-3-5-7-9-13*
26,1,14,8.0,820.0,102.5,1-2-5-14*
27,2,3,5.0,360.0,72.0,2-1-3*
28,2,4,8.0,260.0,32.5,2-1-4*
29,2,5,3.0,360.0,120.0,2-5*
30,2,6,8.0,740.0,92.5,2-5-14-6*
31,2,7,5.0,740.0,148.0,2-5-7*
32,2,8,14.0,450.0,32.142857142857146,2-5-14-8*
33,2,9,13.0,3470.0,266.9230769230769,2-5-7-9*
34,2,10,18.0,4900.0,272.22222222222223,2-5-7-9-10*
35,2,11,15.0,450.0,30.0,2-1-3-11*
36,2,12,23.0,4540.0,197.3913043478261,2-5-7-9-12*
37,2,13,21.0,3910.0,186.1904761904762,2-5-7-9-13*
38,2,14,6.0,360.0,60.0,2-5-14*
39,3,4,4.0,100.0,25.0,3-4*
40,3,5,4.0,200.0,50.0,3-5*
41,3,6,9.0,500.0,55.55555555555556,3-5-14-6*
42,3,7,6.0,500.0,83.33333333333333,3-5-7*
43,3,8,15.0,290.0,19.333333333333332,3-5-14-8*
44,3,9,14.0,3620.0,258.57142857142856,3-5-7-9*
45,3,10,19.0,5090.0,267.89473684210526,3-5-7-9-10*
46,3,11,10.0,50.0,5.0,3-11*
47,3,12,24.0,4690.0,195.41666666666666,3-5-7-9-12*
48,3,13,22.0,4060.0,184.54545454545453,3-5-7-9-13*
49,3,14,7.0,200.0,28.571428571428573,3-5-14*
50,4,5,8.0,400.0,50.0,4-3-5*
51,4,6,13.0,750.0,57.69230769230769,4-3-5-14-6*
52,4,7,10.0,750.0,75.0,4-3-5-7*
53,4,8,19.0,510.0,26.842105263157894,4-3-5-14-8*
54,4,9,18.0,4110.0,228.33333333333334,4-3-5-7-9*
55,4,10,23.0,5620.0,244.34782608695653,4-3-5-7-9-10*
56,4,11,14.0,180.0,12.857142857142858,4-3-11*
57,4,12,28.0,5190.0,185.35714285714286,4-3-5-7-9-12*
58,4,13,26.0,4550.0,175.0,4-3-5-7-9-13*
59,4,14,11.0,400.0,36.36363636363637,4-3-5-14*
60,5,6,5.0,200.0,40.0,5-14-6*
61,5,7,2.0,200.0,100.0,5-7*
62,5,8,11.0,60.0,5.454545454545454,5-14-8*
63,5,9,10.0,2840.0,284.0,5-7-9*
64,5,10,15.0,4230.0,282.0,5-7-9-10*
65,5,11,14.0,280.0,20.0,5-3-11*
66,5,12,20.0,3890.0,194.5,5-7-9-12*
67,5,13,18.0,3270.0,181.66666666666666,5-7-9-13*
68,5,14,3.0,0.0,0.0,5-14*
69,6,7,4.0,100.0,25.0,6-14-7*
70,6,8,10.0,30.0,3.0,6-14-8*
71,6,9,7.0,880.0,125.71428571428571,6-9*
72,6,10,12.0,2150.0,179.16666666666666,6-9-10*
73,6,11,19.0,600.0,31.57894736842105,6-14-5-3-11*
74,6,12,17.0,1900.0,111.76470588235294,6-9-12*
75,6,13,15.0,1290.0,86.0,6-9-13*
76,6,14,2.0,0.0,0.0,6-14*
77,7,8,10.0,30.0,3.0,7-14-8*
78,7,9,8.0,880.0,110.0,7-9*
79,7,10,13.0,2150.0,165.3846153846154,7-9-10*
80,7,11,16.0,600.0,37.5,7-5-3-11*
81,7,12,18.0,1900.0,105.55555555555556,7-9-12*
82,7,13,16.0,1290.0,80.625,7-9-13*
83,7,14,2.0,0.0,0.0,7-14*
84,8,9,17.0,1190.0,70.0,8-14-6-9*
85,8,10,22.0,2500.0,113.63636363636364,8-14-6-9-10*
86,8,11,25.0,380.0,15.2,8-14-5-3-11*
87,8,12,27.0,2210.0,81.85185185185185,8-14-6-9-12*
88,8,13,25.0,1600.0,64.0,8-14-6-9-13*
89,8,14,8.0,0.0,0.0,8-14*
90,9,10,5.0,1200.0,240.0,9-10*
91,9,11,15.0,1850.0,123.33333333333333,9-10-11*
92,9,12,10.0,1000.0,100.0,9-12*
93,9,13,8.0,400.0,50.0,9-13*
94,9,14,9.0,880.0,97.77777777777777,9-6-14*
97,10,11,10.0,150.0,15.0,10-11*
98,10,12,5.0,190.0,38.0,10-12*
99,10,13,7.0,310.0,44.285714285714285,10-12-13*
100,10,14,14.0,2150.0,153.57142857142858,10-9-6-14*
101,11,12,15.0,480.0,32.0,11-10-12*
102,11,13,17.0,600.0,35.294117647058826,11-10-12-13*
103,11,14,17.0,280.0,16.470588235294116,11-3-5-14*
106,12,13,2.0,90.0,45.0,12-13*
107,12,14,19.0,1900.0,100.0,12-9-6-14*
110,13,14,17.0,1290.0,75.88235294117646,13-9-6-14*
