,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
1153,0,6,51.0,10440.0,204.7058823529412,0-1-3-11-10-9-7-5-14-6*
24,0,6,50.0,11460.0,229.2,0-1-2-5-3-11-10-12-9-6*
26,0,6,50.0,12040.0,240.8,0-1-2-5-3-11-10-12-13-9-6*
20,0,6,33.0,7960.0,241.21212121212122,0-1-3-5-14-7-9-6*
19,0,6,33.0,8030.0,243.33333333333334,0-1-2-5-14-7-9-6*
21,0,6,33.0,8700.0,263.6363636363636,0-1-4-3-5-14-7-9-6*
1149,0,6,30.0,8030.0,267.6666666666667,0-1-2-5-7-9-6*
23,0,6,35.0,11830.0,338.0,0-1-2-5-3-11-10-9-7-14-6*
1151,0,6,22.0,8030.0,365.0,0-1-2-5-14-7-9-6*
25,0,6,35.0,13360.0,381.7142857142857,0-1-2-5-3-11-10-12-9-7-14-6*
1150,0,6,20.0,7960.0,398.0,0-1-3-5-7-9-6*
1152,0,6,20.0,7960.0,398.0,0-1-3-5-14-7-9-6*
27,0,6,35.0,13950.0,398.57142857142856,0-1-2-5-3-11-10-12-13-9-7-14-6*
32,0,7,24.0,3100.0,129.16666666666666,0-1-4-3-5-7*
31,0,7,18.0,2650.0,147.22222222222223,0-1-3-5-14-7*
29,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-7*
1231,0,7,17.0,2650.0,155.88235294117646,0-1-3-5-14-7*
30,0,7,18.0,3030.0,168.33333333333334,0-1-2-5-14-7*
33,0,7,18.0,3100.0,172.22222222222223,0-1-4-3-5-14-7*
34,0,7,50.0,9950.0,199.0,0-1-2-5-3-11-10-9-7*
28,0,7,15.0,3030.0,202.0,0-1-2-5-7*
36,0,7,51.0,11460.0,224.7058823529412,0-1-2-5-3-11-10-12-9-7*
38,0,7,51.0,12040.0,236.07843137254903,0-1-2-5-3-11-10-12-13-9-7*
1232,0,7,33.0,8030.0,243.33333333333334,0-1-2-5-14-6-9-7*
35,0,7,34.0,11830.0,347.94117647058823,0-1-2-5-3-11-10-9-6-14-7*
37,0,7,34.0,13360.0,392.94117647058823,0-1-2-5-3-11-10-12-9-6-14-7*
39,0,7,34.0,13950.0,410.29411764705884,0-1-2-5-3-11-10-12-13-9-6-14-7*
1233,0,7,17.0,7960.0,468.2352941176471,0-1-3-5-14-6-9-7*
44,0,8,33.0,2620.0,79.39393939393939,0-1-4-3-5-14-8*
42,0,8,26.0,2200.0,84.61538461538461,0-1-3-5-14-8*
40,0,8,24.0,2500.0,104.16666666666667,0-1-2-5-14-8*
1291,0,8,26.0,2860.0,110.0,0-1-3-5-7-14-8*
43,0,8,25.0,2860.0,114.4,0-1-3-5-7-14-8*
41,0,8,25.0,3240.0,129.6,0-1-2-5-7-14-8*
45,0,8,25.0,3330.0,133.2,0-1-4-3-5-7-14-8*
1294,0,8,57.0,9280.0,162.80701754385964,0-1-3-11-10-9-7-5-14-8*
46,0,8,59.0,10520.0,178.3050847457627,0-1-2-5-3-11-10-9-6-14-8*
48,0,8,60.0,12030.0,200.5,0-1-2-5-3-11-10-12-9-6-14-8*
50,0,8,60.0,12610.0,210.16666666666666,0-1-2-5-3-11-10-12-13-9-6-14-8*
1292,0,8,40.0,8550.0,213.75,0-1-2-5-7-9-6-14-8*
47,0,8,41.0,10520.0,256.5853658536585,0-1-2-5-3-11-10-9-7-14-8*
49,0,8,41.0,12030.0,293.4146341463415,0-1-2-5-3-11-10-12-9-7-14-8*
51,0,8,41.0,12610.0,307.5609756097561,0-1-2-5-3-11-10-12-13-9-7-14-8*
1293,0,8,26.0,8480.0,326.15384615384613,0-1-3-5-7-9-6-14-8*
1364,0,9,36.0,4370.0,121.38888888888889,0-1-3-11-10-9*
1367,0,9,46.0,5810.0,126.30434782608695,0-1-3-11-10-12-9*
1370,0,9,46.0,6350.0,138.04347826086956,0-1-3-11-10-12-13-9*
1366,0,9,32.0,4980.0,155.625,0-1-4-3-11-10-9*
64,0,9,42.0,8170.0,194.52380952380952,0-1-2-5-3-11-10-9*
1369,0,9,32.0,6430.0,200.9375,0-1-4-3-11-10-12-9*
1372,0,9,32.0,6970.0,217.8125,0-1-4-3-11-10-12-13-9*
60,0,9,32.0,7040.0,220.0,0-1-4-3-5-7-9*
65,0,9,43.0,9660.0,224.65116279069767,0-1-2-5-3-11-10-12-9*
66,0,9,43.0,10230.0,237.90697674418604,0-1-2-5-3-11-10-12-13-9*
58,0,9,26.0,6340.0,243.84615384615384,0-1-2-5-14-7-9*
59,0,9,26.0,6350.0,244.23076923076923,0-1-3-5-14-7-9*
54,0,9,25.0,6340.0,253.6,0-1-2-5-14-6-9*
53,0,9,25.0,6350.0,254.0,0-1-3-5-7-9*
55,0,9,25.0,6350.0,254.0,0-1-3-5-14-6-9*
1362,0,9,25.0,6350.0,254.0,0-1-3-5-14-7-9*
1365,0,9,31.0,8170.0,263.5483870967742,0-1-2-5-3-11-10-9*
63,0,9,26.0,7040.0,270.7692307692308,0-1-4-3-5-14-7-9*
52,0,9,23.0,6340.0,275.6521739130435,0-1-2-5-7-9*
61,0,9,25.0,7040.0,281.6,0-1-4-3-5-14-6-9*
57,0,9,26.0,7960.0,306.15384615384613,0-1-3-5-7-14-6-9*
56,0,9,26.0,8030.0,308.84615384615387,0-1-2-5-7-14-6-9*
1368,0,9,31.0,9660.0,311.61290322580646,0-1-2-5-3-11-10-12-9*
1363,0,9,25.0,7960.0,318.4,0-1-3-5-7-14-6-9*
1371,0,9,31.0,10230.0,330.0,0-1-2-5-3-11-10-12-13-9*
62,0,9,26.0,8700.0,334.61538461538464,0-1-4-3-5-7-14-6-9*
72,0,10,31.0,1610.0,51.935483870967744,0-1-3-11-10*
1530,0,10,37.0,1980.0,53.513513513513516,0-1-4-3-11-10*
78,0,10,31.0,1980.0,63.87096774193548,0-1-4-3-11-10*
81,0,10,37.0,3560.0,96.21621621621621,0-1-2-5-3-11-10*
1529,0,10,36.0,3560.0,98.88888888888889,0-1-2-5-3-11-10*
76,0,10,37.0,8650.0,233.78378378378378,0-1-4-3-5-7-9-10*
82,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-7-9-12-10*
84,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-14-6-9-12-10*
88,0,10,38.0,9220.0,242.6315789473684,0-1-2-5-14-7-9-12-10*
83,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-7-9-12-10*
85,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-14-6-9-12-10*
89,0,10,38.0,9270.0,243.94736842105263,0-1-3-5-14-7-9-12-10*
74,0,10,31.0,7870.0,253.8709677419355,0-1-2-5-14-7-9-10*
75,0,10,31.0,7920.0,255.48387096774192,0-1-3-5-14-7-9-10*
94,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-7-9-13-12-10*
96,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-14-6-9-13-12-10*
100,0,10,38.0,9790.0,257.63157894736844,0-1-2-5-14-7-9-13-12-10*
95,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-7-9-13-12-10*
97,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-14-6-9-13-12-10*
101,0,10,38.0,9840.0,258.94736842105266,0-1-3-5-14-7-9-13-12-10*
69,0,10,30.0,7870.0,262.3333333333333,0-1-2-5-14-6-9-10*
90,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-7-9-12-10*
91,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-14-6-9-12-10*
93,0,10,38.0,10010.0,263.42105263157896,0-1-4-3-5-14-7-9-12-10*
68,0,10,30.0,7920.0,264.0,0-1-3-5-7-9-10*
70,0,10,30.0,7920.0,264.0,0-1-3-5-14-6-9-10*
1527,0,10,30.0,7920.0,264.0,0-1-3-5-14-7-9-10*
102,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-7-9-13-12-10*
103,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-14-6-9-13-12-10*
105,0,10,38.0,10580.0,278.42105263157896,0-1-4-3-5-14-7-9-13-12-10*
80,0,10,31.0,8650.0,279.03225806451616,0-1-4-3-5-14-7-9-10*
67,0,10,28.0,7870.0,281.07142857142856,0-1-2-5-7-9-10*
77,0,10,30.0,8650.0,288.3333333333333,0-1-4-3-5-14-6-9-10*
87,0,10,38.0,10970.0,288.6842105263158,0-1-3-5-7-14-6-9-12-10*
86,0,10,38.0,11000.0,289.4736842105263,0-1-2-5-7-14-6-9-12-10*
1534,0,10,31.0,9220.0,297.4193548387097,0-1-2-5-14-7-9-12-10*
99,0,10,38.0,11550.0,303.94736842105266,0-1-3-5-7-14-6-9-13-12-10*
98,0,10,38.0,11580.0,304.7368421052632,0-1-2-5-7-14-6-9-13-12-10*
1531,0,10,30.0,9220.0,307.3333333333333,0-1-2-5-14-6-9-12-10*
1532,0,10,30.0,9270.0,309.0,0-1-3-5-7-9-12-10*
1533,0,10,30.0,9270.0,309.0,0-1-3-5-14-6-9-12-10*
1535,0,10,30.0,9270.0,309.0,0-1-3-5-14-7-9-12-10*
92,0,10,38.0,11760.0,309.4736842105263,0-1-4-3-5-7-14-6-9-12-10*
73,0,10,31.0,9600.0,309.6774193548387,0-1-3-5-7-14-6-9-10*
71,0,10,31.0,9630.0,310.64516129032256,0-1-2-5-7-14-6-9-10*
1541,0,10,31.0,9790.0,315.80645161290323,0-1-2-5-14-7-9-13-12-10*
1528,0,10,30.0,9600.0,320.0,0-1-3-5-7-14-6-9-10*
104,0,10,38.0,12340.0,324.7368421052632,0-1-4-3-5-7-14-6-9-13-12-10*
1538,0,10,30.0,9790.0,326.3333333333333,0-1-2-5-14-6-9-13-12-10*
1539,0,10,30.0,9840.0,328.0,0-1-3-5-7-9-13-12-10*
1540,0,10,30.0,9840.0,328.0,0-1-3-5-14-6-9-13-12-10*
1542,0,10,30.0,9840.0,328.0,0-1-3-5-14-7-9-13-12-10*
79,0,10,31.0,10380.0,334.83870967741933,0-1-4-3-5-7-14-6-9-10*
1536,0,10,31.0,11000.0,354.83870967741933,0-1-2-5-7-14-6-9-12-10*
1537,0,10,30.0,10970.0,365.6666666666667,0-1-3-5-7-14-6-9-12-10*
1543,0,10,31.0,11580.0,373.5483870967742,0-1-2-5-7-14-6-9-13-12-10*
1544,0,10,30.0,11550.0,385.0,0-1-3-5-7-14-6-9-13-12-10*
108,0,11,28.0,1610.0,57.5,0-1-4-3-11*
106,0,11,21.0,1280.0,60.95238095238095,0-1-3-11*
107,0,11,27.0,3070.0,113.70370370370371,0-1-2-5-3-11*
1744,0,11,40.0,8660.0,216.5,0-1-2-5-14-6-9-10-11*
109,0,11,40.0,8740.0,218.5,0-1-3-5-7-9-10-11*
1740,0,11,38.0,8660.0,227.89473684210526,0-1-2-5-7-9-10-11*
110,0,11,40.0,9500.0,237.5,0-1-4-3-5-7-9-10-11*
1742,0,11,34.0,8660.0,254.7058823529412,0-1-2-5-14-7-9-10-11*
1741,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-7-9-10-11*
1743,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-14-7-9-10-11*
1745,0,11,29.0,8740.0,301.37931034482756,0-1-3-5-14-6-9-10-11*
1746,0,11,34.0,10440.0,307.05882352941177,0-1-2-5-7-14-6-9-10-11*
1747,0,11,29.0,10440.0,360.0,0-1-3-5-7-14-6-9-10-11*
126,0,12,36.0,2050.0,56.94444444444444,0-1-3-11-10-12*
1913,0,12,42.0,2430.0,57.857142857142854,0-1-4-3-11-10-12*
142,0,12,36.0,2430.0,67.5,0-1-4-3-11-10-12*
149,0,12,42.0,4050.0,96.42857142857143,0-1-2-5-3-11-10-12*
1912,0,12,41.0,4050.0,98.78048780487805,0-1-2-5-3-11-10-12*
1914,0,12,46.0,5810.0,126.30434782608695,0-1-3-11-10-9-12*
150,0,12,43.0,5810.0,135.11627906976744,0-1-3-11-10-9-12*
1917,0,12,46.0,6350.0,138.04347826086956,0-1-3-11-10-9-13-12*
151,0,12,43.0,6430.0,149.53488372093022,0-1-4-3-11-10-9-12*
1916,0,12,42.0,6430.0,153.0952380952381,0-1-4-3-11-10-9-12*
1919,0,12,42.0,6970.0,165.95238095238096,0-1-4-3-11-10-9-13-12*
136,0,12,42.0,8210.0,195.47619047619048,0-1-4-3-5-7-9-12*
130,0,12,36.0,7500.0,208.33333333333334,0-1-2-5-14-7-9-12*
133,0,12,36.0,7510.0,208.61111111111111,0-1-3-5-14-7-9-12*
117,0,12,35.0,7500.0,214.28571428571428,0-1-2-5-14-6-9-12*
114,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-7-9-12*
120,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-14-6-9-12*
1902,0,12,35.0,7510.0,214.57142857142858,0-1-3-5-14-7-9-12*
1903,0,12,36.0,8040.0,223.33333333333334,0-1-2-5-14-7-9-13-12*
152,0,12,43.0,9660.0,224.65116279069767,0-1-2-5-3-11-10-9-12*
111,0,12,33.0,7500.0,227.27272727272728,0-1-2-5-7-9-12*
146,0,12,36.0,8210.0,228.05555555555554,0-1-4-3-5-14-7-9-12*
1896,0,12,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-13-12*
1897,0,12,35.0,8050.0,230.0,0-1-3-5-7-9-13-12*
1900,0,12,35.0,8050.0,230.0,0-1-3-5-14-6-9-13-12*
1904,0,12,35.0,8050.0,230.0,0-1-3-5-14-7-9-13-12*
139,0,12,35.0,8210.0,234.57142857142858,0-1-4-3-5-14-6-9-12*
1915,0,12,41.0,9660.0,235.609756097561,0-1-2-5-3-11-10-9-12*
113,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-7-9-13-12*
119,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-13-12*
132,0,12,33.0,8040.0,243.63636363636363,0-1-2-5-14-7-9-13-12*
116,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-13-12*
122,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-13-12*
135,0,12,33.0,8050.0,243.93939393939394,0-1-3-5-14-7-9-13-12*
1918,0,12,41.0,10230.0,249.5121951219512,0-1-2-5-3-11-10-9-13-12*
127,0,12,36.0,9140.0,253.88888888888889,0-1-3-5-7-14-6-9-12*
123,0,12,36.0,9210.0,255.83333333333334,0-1-2-5-7-14-6-9-12*
1905,0,12,36.0,9220.0,256.1111111111111,0-1-2-5-14-7-9-10-12*
1907,0,12,35.0,9140.0,261.14285714285717,0-1-3-5-7-14-6-9-12*
1898,0,12,35.0,9220.0,263.42857142857144,0-1-2-5-14-6-9-10-12*
1899,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-7-9-10-12*
1901,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-14-6-9-10-12*
1906,0,12,35.0,9270.0,264.85714285714283,0-1-3-5-14-7-9-10-12*
138,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-7-9-13-12*
141,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-14-6-9-13-12*
148,0,12,33.0,8750.0,265.1515151515151,0-1-4-3-5-14-7-9-13-12*
1908,0,12,36.0,9760.0,271.1111111111111,0-1-2-5-7-14-6-9-13-12*
143,0,12,36.0,9890.0,274.72222222222223,0-1-4-3-5-7-14-6-9-12*
1909,0,12,35.0,9690.0,276.85714285714283,0-1-3-5-7-14-6-9-13-12*
112,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-7-9-10-12*
118,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-14-6-9-10-12*
131,0,12,33.0,9220.0,279.3939393939394,0-1-2-5-14-7-9-10-12*
115,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-7-9-10-12*
121,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-14-6-9-10-12*
134,0,12,33.0,9270.0,280.90909090909093,0-1-3-5-14-7-9-10-12*
129,0,12,33.0,9690.0,293.6363636363636,0-1-3-5-7-14-6-9-13-12*
125,0,12,33.0,9760.0,295.75757575757575,0-1-2-5-7-14-6-9-13-12*
137,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-7-9-10-12*
140,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-14-6-9-10-12*
147,0,12,33.0,10010.0,303.3333333333333,0-1-4-3-5-14-7-9-10-12*
1910,0,12,36.0,11000.0,305.55555555555554,0-1-2-5-7-14-6-9-10-12*
1911,0,12,35.0,10970.0,313.42857142857144,0-1-3-5-7-14-6-9-10-12*
145,0,12,33.0,10440.0,316.3636363636364,0-1-4-3-5-7-14-6-9-13-12*
128,0,12,33.0,10970.0,332.42424242424244,0-1-3-5-7-14-6-9-10-12*
124,0,12,33.0,11000.0,333.3333333333333,0-1-2-5-7-14-6-9-10-12*
144,0,12,33.0,11760.0,356.3636363636364,0-1-4-3-5-7-14-6-9-10-12*
189,0,13,44.0,4220.0,95.9090909090909,0-1-2-5-3-11-10-12-13*
2134,0,13,44.0,4820.0,109.54545454545455,0-1-3-11-10-9-13*
2140,0,13,54.0,6350.0,117.5925925925926,0-1-3-11-10-12-9-13*
2136,0,13,40.0,5430.0,135.75,0-1-4-3-11-10-9-13*
2137,0,13,44.0,6350.0,144.3181818181818,0-1-3-11-10-9-12-13*
2139,0,13,40.0,6970.0,174.25,0-1-4-3-11-10-9-12-13*
2142,0,13,40.0,6970.0,174.25,0-1-4-3-11-10-12-9-13*
177,0,13,40.0,7490.0,187.25,0-1-4-3-5-7-9-13*
159,0,13,34.0,6790.0,199.7058823529412,0-1-2-5-14-7-9-13*
160,0,13,34.0,6800.0,200.0,0-1-3-5-14-7-9-13*
192,0,13,51.0,10230.0,200.58823529411765,0-1-2-5-3-11-10-12-9-13*
155,0,13,33.0,6790.0,205.75757575757575,0-1-2-5-14-6-9-13*
154,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-7-9-13*
156,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-14-6-9-13*
2125,0,13,33.0,6800.0,206.06060606060606,0-1-3-5-14-7-9-13*
190,0,13,41.0,8650.0,210.97560975609755,0-1-2-5-3-11-10-9-13*
153,0,13,31.0,6790.0,219.03225806451613,0-1-2-5-7-9-13*
180,0,13,34.0,7490.0,220.2941176470588,0-1-4-3-5-14-7-9-13*
2135,0,13,39.0,8650.0,221.7948717948718,0-1-2-5-3-11-10-9-13*
178,0,13,33.0,7490.0,226.96969696969697,0-1-4-3-5-14-6-9-13*
161,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-7-9-12-13*
163,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-6-9-12-13*
167,0,13,35.0,8040.0,229.71428571428572,0-1-2-5-14-7-9-12-13*
162,0,13,35.0,8050.0,230.0,0-1-3-5-7-9-12-13*
164,0,13,35.0,8050.0,230.0,0-1-3-5-14-6-9-12-13*
168,0,13,35.0,8050.0,230.0,0-1-3-5-14-7-9-12-13*
2130,0,13,34.0,8040.0,236.47058823529412,0-1-2-5-14-7-9-12-13*
2127,0,13,33.0,8040.0,243.63636363636363,0-1-2-5-14-6-9-12-13*
2128,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-7-9-12-13*
2129,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-14-6-9-12-13*
2131,0,13,33.0,8050.0,243.93939393939394,0-1-3-5-14-7-9-12-13*
158,0,13,34.0,8420.0,247.64705882352942,0-1-3-5-7-14-6-9-13*
157,0,13,34.0,8490.0,249.7058823529412,0-1-2-5-7-14-6-9-13*
181,0,13,35.0,8750.0,250.0,0-1-4-3-5-7-9-12-13*
182,0,13,35.0,8750.0,250.0,0-1-4-3-5-14-6-9-12-13*
184,0,13,35.0,8750.0,250.0,0-1-4-3-5-14-7-9-12-13*
2126,0,13,33.0,8420.0,255.15151515151516,0-1-3-5-7-14-6-9-13*
2138,0,13,39.0,10230.0,262.3076923076923,0-1-2-5-3-11-10-9-12-13*
2141,0,13,39.0,10230.0,262.3076923076923,0-1-2-5-3-11-10-12-9-13*
179,0,13,34.0,9160.0,269.4117647058824,0-1-4-3-5-7-14-6-9-13*
166,0,13,35.0,9690.0,276.85714285714283,0-1-3-5-7-14-6-9-12-13*
165,0,13,35.0,9760.0,278.85714285714283,0-1-2-5-7-14-6-9-12-13*
169,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-7-9-10-12-13*
171,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-14-6-9-10-12-13*
175,0,13,35.0,9790.0,279.7142857142857,0-1-2-5-14-7-9-10-12-13*
170,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-7-9-10-12-13*
172,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-14-6-9-10-12-13*
176,0,13,35.0,9840.0,281.14285714285717,0-1-3-5-14-7-9-10-12-13*
2132,0,13,34.0,9760.0,287.05882352941177,0-1-2-5-7-14-6-9-12-13*
191,0,13,35.0,10230.0,292.2857142857143,0-1-2-5-3-11-10-9-12-13*
2133,0,13,33.0,9690.0,293.6363636363636,0-1-3-5-7-14-6-9-12-13*
183,0,13,35.0,10440.0,298.2857142857143,0-1-4-3-5-7-14-6-9-12-13*
185,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-7-9-10-12-13*
186,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-14-6-9-10-12-13*
188,0,13,35.0,10580.0,302.2857142857143,0-1-4-3-5-14-7-9-10-12-13*
174,0,13,35.0,11550.0,330.0,0-1-3-5-7-14-6-9-10-12-13*
173,0,13,35.0,11580.0,330.85714285714283,0-1-2-5-7-14-6-9-10-12-13*
187,0,13,35.0,12340.0,352.57142857142856,0-1-4-3-5-7-14-6-9-10-12-13*
197,0,14,25.0,2420.0,96.8,0-1-4-3-5-14*
195,0,14,18.0,2020.0,112.22222222222223,0-1-3-5-14*
193,0,14,16.0,2320.0,145.0,0-1-2-5-14*
2321,0,14,18.0,2650.0,147.22222222222223,0-1-3-5-7-14*
196,0,14,17.0,2650.0,155.88235294117646,0-1-3-5-7-14*
194,0,14,17.0,3030.0,178.23529411764707,0-1-2-5-7-14*
2324,0,14,49.0,8740.0,178.3673469387755,0-1-3-11-10-9-7-5-14*
198,0,14,17.0,3100.0,182.35294117647058,0-1-4-3-5-7-14*
199,0,14,51.0,9950.0,195.09803921568627,0-1-2-5-3-11-10-9-6-14*
201,0,14,52.0,11460.0,220.3846153846154,0-1-2-5-3-11-10-12-9-6-14*
203,0,14,52.0,12040.0,231.53846153846155,0-1-2-5-3-11-10-12-13-9-6-14*
2322,0,14,32.0,8030.0,250.9375,0-1-2-5-7-9-6-14*
200,0,14,33.0,9950.0,301.5151515151515,0-1-2-5-3-11-10-9-7-14*
202,0,14,33.0,11460.0,347.27272727272725,0-1-2-5-3-11-10-12-9-7-14*
204,0,14,33.0,12040.0,364.8484848484849,0-1-2-5-3-11-10-12-13-9-7-14*
2323,0,14,18.0,7960.0,442.22222222222223,0-1-3-5-7-9-6-14*
205,1,2,2.0,100.0,50.0,1-2*
207,1,2,17.0,1640.0,96.47058823529412,1-4-3-5-2*
206,1,2,10.0,1280.0,128.0,1-3-5-2*
210,1,3,10.0,380.0,38.0,1-4-3*
208,1,3,3.0,240.0,80.0,1-3*
209,1,3,9.0,1280.0,142.22222222222223,1-2-5-3*
559,1,3,40.0,7750.0,193.75,1-2-5-7-9-10-11-3*
561,1,3,31.0,7750.0,250.0,1-2-5-14-6-9-10-11-3*
560,1,3,16.0,7750.0,484.375,1-2-5-14-7-9-10-11-3*
562,1,3,16.0,9480.0,592.5,1-2-5-7-14-6-9-10-11-3*
211,1,4,6.0,40.0,6.666666666666667,1-4*
212,1,4,7.0,380.0,54.285714285714285,1-3-4*
213,1,4,13.0,1640.0,126.15384615384616,1-2-5-3-4*
216,1,5,14.0,1040.0,74.28571428571429,1-4-3-5*
215,1,5,7.0,800.0,114.28571428571429,1-3-5*
214,1,5,5.0,820.0,164.0,1-2-5*
1019,1,5,40.0,6940.0,173.5,1-3-11-10-9-6-14-5*
1018,1,5,38.0,6940.0,182.6315789473684,1-3-11-10-9-7-5*
221,1,6,19.0,1570.0,82.63157894736842,1-4-3-5-14-6*
219,1,6,12.0,1280.0,106.66666666666667,1-3-5-14-6*
217,1,6,10.0,1380.0,138.0,1-2-5-14-6*
1154,1,6,12.0,1860.0,155.0,1-3-5-7-14-6*
220,1,6,11.0,1860.0,169.0909090909091,1-3-5-7-14-6*
218,1,6,11.0,2040.0,185.45454545454547,1-2-5-7-14-6*
226,1,6,41.0,7750.0,189.02439024390245,1-2-5-3-11-10-9-6*
1159,1,6,43.0,8490.0,197.4418604651163,1-3-11-10-9-7-5-14-6*
222,1,6,11.0,2200.0,200.0,1-4-3-5-7-14-6*
228,1,6,42.0,9190.0,218.8095238095238,1-2-5-3-11-10-12-9-6*
230,1,6,42.0,9770.0,232.61904761904762,1-2-5-3-11-10-12-13-9-6*
223,1,6,25.0,5910.0,236.4,1-2-5-14-7-9-6*
224,1,6,25.0,6120.0,244.8,1-3-5-14-7-9-6*
225,1,6,25.0,6700.0,268.0,1-4-3-5-14-7-9-6*
1155,1,6,22.0,5910.0,268.6363636363636,1-2-5-7-9-6*
227,1,6,27.0,9480.0,351.1111111111111,1-2-5-3-11-10-9-7-14-6*
229,1,6,27.0,10940.0,405.18518518518516,1-2-5-3-11-10-12-9-7-14-6*
1157,1,6,14.0,5910.0,422.14285714285717,1-2-5-14-7-9-6*
231,1,6,27.0,11530.0,427.037037037037,1-2-5-3-11-10-12-13-9-7-14-6*
1156,1,6,12.0,6120.0,510.0,1-3-5-7-9-6*
1158,1,6,12.0,6120.0,510.0,1-3-5-14-7-9-6*
236,1,7,16.0,1570.0,98.125,1-4-3-5-7*
235,1,7,10.0,1280.0,128.0,1-3-5-14-7*
234,1,7,10.0,1380.0,138.0,1-2-5-14-7*
