,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
114,0,12,27.0,16510.0,611.4814814814815,0-3-19-36-45-41-12*
111,0,12,27.0,16860.0,624.4444444444445,0-69-19-36-45-41-12*
112,0,12,28.0,17510.0,625.3571428571429,0-69-38-36-41-25-12*
110,0,12,27.0,17750.0,657.4074074074074,0-3-38-36-45-41-12*
108,0,12,27.0,18370.0,680.3703703703703,0-69-38-36-45-41-12*
7775,0,12,27.0,24480.0,906.6666666666666,0-69-38-36-45-41-25-12*
121,0,13,16.0,3320.0,207.5,0-50-33-13*
115,0,13,10.0,2230.0,223.0,0-50-13*
119,0,13,14.0,3690.0,263.57142857142856,0-23-50-13*
116,0,13,13.0,3820.0,293.84615384615387,0-2-50-13*
117,0,13,13.0,3940.0,303.0769230769231,0-50-43-13*
123,0,13,16.0,5380.0,336.25,0-23-50-33-13*
8375,0,13,14.0,5380.0,384.2857142857143,0-23-50-33-13*
122,0,13,16.0,6230.0,389.375,0-2-50-33-13*
8373,0,13,14.0,6220.0,444.2857142857143,0-23-50-43-13*
124,0,13,20.0,9150.0,457.5,0-69-23-50-13*
118,0,13,13.0,6180.0,475.38461538461536,0-2-50-43-13*
120,0,13,13.0,6220.0,478.46153846153845,0-23-50-43-13*
8374,0,13,13.0,6230.0,479.2307692307692,0-2-50-33-13*
125,0,14,11.0,2010.0,182.72727272727272,0-2-14*
127,0,14,17.0,3190.0,187.64705882352942,0-23-2-14*
126,0,14,16.0,3440.0,215.0,0-50-2-14*
129,0,14,25.0,5440.0,217.6,0-3-23-2-14*
8958,0,14,23.0,5080.0,220.8695652173913,0-50-23-2-14*
8954,0,14,23.0,6710.0,291.7391304347826,0-50-43-61-14*
128,0,14,23.0,8020.0,348.69565217391306,0-69-23-2-14*
130,0,14,26.0,9800.0,376.9230769230769,0-2-50-43-61-14*
8959,0,14,25.0,10360.0,414.4,0-50-43-61-44-14*
8956,0,14,20.0,10300.0,515.0,0-23-50-43-61-14*
8955,0,14,19.0,9800.0,515.7894736842105,0-2-50-43-61-14*
132,0,14,26.0,13640.0,524.6153846153846,0-23-2-50-43-61-14*
131,0,14,25.0,13990.0,559.6,0-2-50-43-61-44-14*
133,0,14,25.0,18490.0,739.6,0-23-2-50-43-61-44-14*
8957,0,14,23.0,17420.0,757.3913043478261,0-69-23-50-43-61-14*
134,0,14,26.0,21840.0,840.0,0-69-23-2-50-43-61-14*
141,0,15,31.0,7720.0,249.03225806451613,0-50-17-9-49-15*
138,0,15,31.0,9810.0,316.4516129032258,0-50-17-59-11-15*
137,0,15,31.0,10270.0,331.2903225806452,0-50-17-9-11-15*
142,0,15,31.0,10990.0,354.51612903225805,0-50-43-17-9-49-15*
9555,0,15,32.0,14090.0,440.3125,0-50-17-59-9-11-15*
139,0,15,31.0,13800.0,445.16129032258067,0-50-43-17-9-11-15*
135,0,15,30.0,13680.0,456.0,0-50-17-59-1-49-15*
140,0,15,31.0,14180.0,457.4193548387097,0-50-43-17-59-11-15*
9556,0,15,31.0,18470.0,595.8064516129032,0-50-43-17-59-9-11-15*
136,0,15,31.0,18900.0,609.6774193548387,0-50-43-17-59-1-49-15*
144,0,15,32.0,21100.0,659.375,0-50-17-10-16-26-49-15*
143,0,15,32.0,24110.0,753.4375,0-50-43-20-55-16-26-49-15*
150,0,16,24.0,7870.0,327.9166666666667,0-50-17-55-16*
146,0,16,23.0,8840.0,384.3478260869565,0-50-17-10-16*
154,0,16,25.0,12070.0,482.8,0-50-13-20-55-16*
145,0,16,23.0,11490.0,499.5652173913044,0-50-43-20-55-16*
147,0,16,23.0,11750.0,510.8695652173913,0-50-43-20-10-16*
151,0,16,24.0,12330.0,513.75,0-50-43-17-55-16*
148,0,16,24.0,13210.0,550.4166666666666,0-50-43-17-10-16*
152,0,16,24.0,14040.0,585.0,0-50-17-55-10-16*
149,0,16,24.0,17580.0,732.5,0-50-43-20-55-10-16*
153,0,16,24.0,19450.0,810.4166666666666,0-50-43-17-55-10-16*
155,0,17,13.0,1910.0,146.92307692307693,0-50-17*
159,0,17,17.0,3110.0,182.94117647058823,0-23-50-17*
157,0,17,16.0,4030.0,251.875,0-2-50-17*
156,0,17,14.0,4460.0,318.57142857142856,0-50-43-17*
10695,0,17,17.0,6480.0,381.1764705882353,0-23-50-43-17*
161,0,17,18.0,6960.0,386.6666666666667,0-50-43-20-17*
164,0,17,19.0,7800.0,410.5263157894737,0-50-13-43-17*
10694,0,17,16.0,7230.0,451.875,0-2-50-43-17*
160,0,17,14.0,6480.0,462.85714285714283,0-23-50-43-17*
158,0,17,14.0,7230.0,516.4285714285714,0-2-50-43-17*
163,0,17,18.0,10470.0,581.6666666666666,0-23-50-43-20-17*
162,0,17,18.0,10970.0,609.4444444444445,0-2-50-43-20-17*
10697,0,17,17.0,10470.0,615.8823529411765,0-23-50-43-20-17*
10696,0,17,16.0,10970.0,685.625,0-2-50-43-20-17*
165,0,18,13.0,3220.0,247.69230769230768,0-69-18*
170,0,18,15.0,3840.0,256.0,0-69-19-18*
173,0,18,16.0,5440.0,340.0,0-3-69-18*
166,0,18,15.0,6650.0,443.3333333333333,0-23-69-18*
168,0,18,15.0,6770.0,451.3333333333333,0-3-66-18*
167,0,18,15.0,6990.0,466.0,0-69-66-18*
172,0,18,16.0,9010.0,563.125,0-69-66-19-18*
171,0,18,15.0,8680.0,578.6666666666666,0-23-69-19-18*
11253,0,18,16.0,10370.0,648.125,0-69-3-66-18*
174,0,18,15.0,10370.0,691.3333333333334,0-3-69-66-18*
169,0,18,15.0,11540.0,769.3333333333334,0-23-69-66-18*
11254,0,18,15.0,15210.0,1014.0,0-23-69-3-66-18*
176,0,19,12.0,1530.0,127.5,0-3-19*
175,0,19,11.0,1720.0,156.36363636363637,0-69-19*
181,0,19,13.0,3070.0,236.15384615384616,0-69-3-19*
11819,0,19,13.0,3210.0,246.92307692307693,0-69-38-19*
178,0,19,12.0,4870.0,405.8333333333333,0-3-66-19*
179,0,19,13.0,5310.0,408.46153846153845,0-23-69-19*
177,0,19,12.0,5470.0,455.8333333333333,0-69-66-19*
183,0,19,13.0,6950.0,534.6153846153846,0-23-69-3-19*
11820,0,19,13.0,7980.0,613.8461538461538,0-69-3-66-19*
182,0,19,12.0,7980.0,665.0,0-69-3-66-19*
11821,0,19,13.0,10180.0,783.0769230769231,0-23-69-66-19*
180,0,19,12.0,10180.0,848.3333333333334,0-23-69-66-19*
184,0,19,12.0,12980.0,1081.6666666666667,0-23-69-3-66-19*
12379,0,20,18.0,3590.0,199.44444444444446,0-50-33-20*
189,0,20,17.0,3990.0,234.7058823529412,0-50-17-20*
185,0,20,14.0,3920.0,280.0,0-50-43-20*
186,0,20,16.0,5200.0,325.0,0-50-13-20*
191,0,20,18.0,6960.0,386.6666666666667,0-50-43-17-20*
194,0,20,17.0,6680.0,392.94117647058823,0-23-50-17-20*
187,0,20,17.0,6960.0,409.4117647058824,0-2-50-43-20*
192,0,20,18.0,7370.0,409.44444444444446,0-23-50-43-20*
12380,0,20,17.0,7300.0,429.4117647058824,0-2-50-33-20*
190,0,20,17.0,7350.0,432.3529411764706,0-2-50-17-20*
12378,0,20,17.0,8030.0,472.3529411764706,0-2-50-13-20*
188,0,20,16.0,8030.0,501.875,0-2-50-13-20*
193,0,20,16.0,8150.0,509.375,0-23-50-13-20*
195,0,21,34.0,15030.0,442.05882352941177,0-50-33-58-35-6-21*
199,0,21,35.0,19790.0,565.4285714285714,0-50-33-58-35-6-63-21*
12922,0,21,35.0,20060.0,573.1428571428571,0-50-17-55-16-26-30-21*
203,0,21,35.0,21820.0,623.4285714285714,0-50-17-59-1-26-30-21*
197,0,21,34.0,22010.0,647.3529411764706,0-50-17-10-16-26-30-21*
196,0,21,34.0,26130.0,768.5294117647059,0-50-43-20-55-16-26-30-21*
198,0,21,34.0,27370.0,805.0,0-50-43-20-10-16-26-30-21*
200,0,21,35.0,28910.0,826.0,0-50-43-17-10-16-26-30-21*
204,0,21,35.0,29480.0,842.2857142857143,0-50-17-10-16-26-30-24-21*
202,0,21,35.0,33730.0,963.7142857142857,0-50-43-20-55-16-26-30-24-21*
12920,0,21,34.0,33730.0,992.0588235294117,0-50-43-20-55-16-26-30-24-21*
12921,0,21,34.0,34800.0,1023.5294117647059,0-50-43-20-10-16-26-30-24-21*
201,0,21,35.0,35870.0,1024.857142857143,0-50-43-20-55-10-16-26-30-21*
209,0,22,17.0,3520.0,207.05882352941177,0-3-38-22*
206,0,22,15.0,3480.0,232.0,0-50-33-22*
210,0,22,17.0,4420.0,260.0,0-69-19-22*
207,0,22,16.0,4680.0,292.5,0-69-38-22*
13451,0,22,18.0,6670.0,370.55555555555554,0-2-50-33-22*
205,0,22,15.0,5760.0,384.0,0-50-13-22*
208,0,22,17.0,7210.0,424.11764705882354,0-50-13-33-22*
211,0,22,18.0,7860.0,436.6666666666667,0-50-43-13-22*
214,0,22,15.0,6670.0,444.6666666666667,0-2-50-33-22*
213,0,22,18.0,8070.0,448.3333333333333,0-2-50-13-22*
13452,0,22,18.0,10030.0,557.2222222222222,0-23-69-38-22*
212,0,22,17.0,9690.0,570.0,0-50-43-13-33-22*
219,0,23,12.0,1940.0,161.66666666666666,0-3-23*
216,0,23,10.0,1640.0,164.0,0-2-23*
215,0,23,4.0,680.0,170.0,0-23*
217,0,23,10.0,1730.0,173.0,0-50-23*
13987,0,23,15.0,3130.0,208.66666666666666,0-50-2-23*
13986,0,23,13.0,3130.0,240.76923076923077,0-2-50-23*
218,0,23,10.0,3650.0,365.0,0-69-23*
223,0,23,16.0,5890.0,368.125,0-3-29-23*
220,0,23,13.0,4940.0,380.0,0-69-3-23*
221,0,23,13.0,4940.0,380.0,0-3-69-23*
222,0,23,15.0,7150.0,476.6666666666667,0-69-29-23*
224,0,23,16.0,9770.0,610.625,0-3-29-69-23*
232,0,24,33.0,22910.0,694.2424242424242,0-50-17-55-16-26-30-24*
230,0,24,33.0,26210.0,794.2424242424242,0-50-17-59-1-26-30-24*
226,0,24,32.0,25490.0,796.5625,0-50-17-10-16-26-30-24*
225,0,24,32.0,28890.0,902.8125,0-50-43-20-55-16-26-30-24*
233,0,24,33.0,30700.0,930.3030303030303,0-50-43-17-55-16-26-30-24*
227,0,24,32.0,30760.0,961.25,0-50-43-20-10-16-26-30-24*
234,0,24,33.0,32040.0,970.9090909090909,0-50-17-55-10-16-26-30-24*
228,0,24,33.0,33190.0,1005.7575757575758,0-50-43-17-10-16-26-30-24*
231,0,24,33.0,34050.0,1031.8181818181818,0-50-43-17-59-1-26-30-24*
229,0,24,33.0,37940.0,1149.6969696969697,0-50-43-20-55-10-16-26-30-24*
240,0,25,27.0,9400.0,348.14814814814815,0-50-33-58-41-25*
237,0,25,27.0,11000.0,407.4074074074074,0-69-19-36-41-25*
236,0,25,27.0,11930.0,441.85185185185185,0-50-33-58-34-25*
239,0,25,27.0,13950.0,516.6666666666666,0-3-38-36-41-25*
235,0,25,26.0,13470.0,518.0769230769231,0-69-38-36-41-25*
244,0,25,28.0,16120.0,575.7142857142857,0-69-66-19-36-41-25*
243,0,25,28.0,17510.0,625.3571428571429,0-69-38-36-41-12-25*
241,0,25,27.0,17130.0,634.4444444444445,0-69-19-36-45-41-25*
242,0,25,27.0,19370.0,717.4074074074074,0-3-38-36-45-41-25*
15012,0,25,28.0,20300.0,725.0,0-23-69-38-36-41-25*
238,0,25,27.0,19910.0,737.4074074074074,0-69-38-36-45-41-25*
252,0,26,26.0,11540.0,443.84615384615387,0-50-17-55-16-26*
250,0,26,26.0,13220.0,508.46153846153845,0-50-17-59-1-26*
246,0,26,25.0,13910.0,556.4,0-50-17-10-16-26*
245,0,26,25.0,15650.0,626.0,0-50-43-20-55-16-26*
253,0,26,26.0,17400.0,669.2307692307693,0-50-43-17-55-16-26*
247,0,26,25.0,17310.0,692.4,0-50-43-20-10-16-26*
251,0,26,26.0,19130.0,735.7692307692307,0-50-43-17-59-1-26*
254,0,26,26.0,19210.0,738.8461538461538,0-50-17-55-10-16-26*
248,0,26,26.0,19680.0,756.9230769230769,0-50-43-17-10-16-26*
249,0,26,26.0,23240.0,893.8461538461538,0-50-43-20-55-10-16-26*
255,0,27,26.0,6670.0,256.53846153846155,0-69-18-67-27*
259,0,27,28.0,10120.0,361.42857142857144,0-69-19-36-41-27*
257,0,27,27.0,9890.0,366.2962962962963,0-69-18-5-67-27*
16023,0,27,28.0,10700.0,382.14285714285717,0-69-18-37-67-27*
262,0,27,28.0,10770.0,384.64285714285717,0-50-33-58-41-27*
263,0,27,28.0,11610.0,414.64285714285717,0-3-66-18-67-27*
261,0,27,28.0,12080.0,431.42857142857144,0-69-18-65-67-27*
16021,0,27,28.0,12160.0,434.2857142857143,0-23-69-18-67-27*
258,0,27,28.0,12630.0,451.07142857142856,0-3-38-36-41-27*
256,0,27,27.0,13040.0,482.962962962963,0-69-38-36-41-27*
264,0,27,27.0,15340.0,568.1481481481482,0-3-66-18-5-67-27*
16022,0,27,28.0,19400.0,692.8571428571429,0-23-69-38-36-41-27*
260,0,27,28.0,19950.0,712.5,0-69-38-36-45-41-27*
265,0,28,24.0,7620.0,317.5,0-50-17-10-28*
274,0,28,26.0,12090.0,465.0,0-50-13-20-10-28*
266,0,28,24.0,11470.0,477.9166666666667,0-50-43-20-10-28*
271,0,28,26.0,12450.0,478.84615384615387,0-50-17-55-10-28*
267,0,28,25.0,12040.0,481.6,0-50-43-17-10-28*
272,0,28,25.0,12190.0,487.6,0-50-17-55-8-28*
273,0,28,26.0,13580.0,522.3076923076923,0-50-17-10-8-28*
268,0,28,25.0,16930.0,677.2,0-50-43-20-55-10-28*
269,0,28,25.0,17250.0,690.0,0-50-43-20-52-8-28*
16523,0,28,25.0,17910.0,716.4,0-50-43-17-55-10-28*
270,0,28,25.0,18050.0,722.0,0-50-43-20-55-8-28*
16522,0,28,26.0,18940.0,728.4615384615385,0-50-13-20-52-8-28*
276,0,29,10.0,3300.0,330.0,0-23-29*
277,0,29,10.0,3740.0,374.0,0-3-29*
275,0,29,9.0,3790.0,421.1111111111111,0-69-29*
17010,0,29,14.0,6610.0,472.14285714285717,0-3-48-29*
284,0,29,14.0,6630.0,473.57142857142856,0-69-48-29*
282,0,29,12.0,5890.0,490.8333333333333,0-23-3-29*
281,0,29,12.0,6120.0,510.0,0-3-69-29*
278,0,29,11.0,6120.0,556.3636363636364,0-69-3-29*
279,0,29,11.0,7150.0,650.0,0-23-69-29*
283,0,29,12.0,9770.0,814.1666666666666,0-23-3-69-29*
17011,0,29,11.0,9760.0,887.2727272727273,0-69-3-48-29*
280,0,29,11.0,9770.0,888.1818181818181,0-23-69-3-29*
292,0,30,30.0,15790.0,526.3333333333334,0-50-17-55-16-26-30*
290,0,30,30.0,18000.0,600.0,0-50-17-59-1-26-30*
286,0,30,29.0,18540.0,639.3103448275862,0-50-17-10-16-26-30*
285,0,30,29.0,21810.0,752.0689655172414,0-50-43-20-55-16-26-30*
293,0,30,30.0,22710.0,757.0,0-50-43-17-55-16-26-30*
287,0,30,29.0,23850.0,822.4137931034483,0-50-43-20-10-16-26-30*
294,0,30,30.0,24880.0,829.3333333333334,0-50-17-55-10-16-26-30*
291,0,30,30.0,24970.0,832.3333333333334,0-50-43-17-59-1-26-30*
288,0,30,30.0,25370.0,845.6666666666666,0-50-43-17-10-16-26-30*
289,0,30,30.0,30820.0,1027.3333333333333,0-50-43-20-55-10-16-26-30*
295,0,31,26.0,7040.0,270.7692307692308,0-50-17-9-31*
301,0,31,27.0,9720.0,360.0,0-50-17-59-11-31*
297,0,31,27.0,9930.0,367.77777777777777,0-50-17-59-9-31*
296,0,31,27.0,10360.0,383.7037037037037,0-50-43-17-9-31*
298,0,31,27.0,11870.0,439.6296296296296,0-50-17-9-11-31*
299,0,31,27.0,14100.0,522.2222222222222,0-50-43-17-59-9-31*
303,0,31,27.0,14750.0,546.2962962962963,0-50-43-17-59-11-31*
302,0,31,27.0,15220.0,563.7037037037037,0-50-17-59-9-11-31*
300,0,31,27.0,16060.0,594.8148148148148,0-50-43-17-9-11-31*
304,0,31,27.0,20260.0,750.3703703703703,0-50-43-17-59-9-11-31*
310,0,32,19.0,5930.0,312.10526315789474,0-3-66-54-32*
18430,0,32,19.0,7750.0,407.89473684210526,0-69-19-18-32*
305,0,32,17.0,6970.0,410.0,0-69-18-32*
306,0,32,18.0,7530.0,418.3333333333333,0-3-48-39-32*
314,0,32,19.0,7990.0,420.5263157894737,0-69-19-54-32*
311,0,32,19.0,9470.0,498.42105263157896,0-69-66-54-32*
313,0,32,19.0,9480.0,498.94736842105266,0-3-66-18-32*
308,0,32,19.0,10520.0,553.6842105263158,0-23-69-18-32*
307,0,32,18.0,9990.0,555.0,0-69-48-39-32*
18427,0,32,19.0,12060.0,634.7368421052631,0-69-3-48-39-32*
312,0,32,19.0,13270.0,698.421052631579,0-23-69-66-54-32*
18429,0,32,19.0,14480.0,762.1052631578947,0-23-69-48-39-32*
18428,0,32,19.0,14600.0,768.421052631579,0-69-29-48-39-32*
309,0,32,18.0,14480.0,804.4444444444445,0-23-69-48-39-32*
315,0,33,12.0,1190.0,99.16666666666667,0-50-33*
