,Source,Target,Travel_time,Demand,Demand_per_minute,Routes
487,1,4,16.0,18910.0,1181.875,1-26-8-51-41-12-4*
488,1,4,12.0,18910.0,1575.8333333333333,1-26-8-51-41-12-4*
127,1,5,21.0,19670.0,936.6666666666666,1-9-17-50-0-69-18-5*
128,1,5,16.0,19670.0,1229.375,1-9-17-50-0-69-18-5*
602,1,5,17.0,25010.0,1471.1764705882354,1-26-8-51-41-27-67-5*
603,1,5,13.0,25010.0,1923.8461538461538,1-26-8-51-41-27-67-5*
129,1,6,11.0,9010.0,819.0909090909091,1-26-30-21-6*
130,1,6,8.0,8910.0,1113.75,1-26-8-56-6*
718,1,6,9.0,9010.0,1001.1111111111111,1-26-30-21-6*
719,1,6,7.0,9010.0,1287.142857142857,1-26-30-21-6*
131,1,7,17.0,17770.0,1045.2941176470588,1-26-30-21-6-47-7*
132,1,7,11.0,17770.0,1615.4545454545455,1-26-30-21-6-47-7*
838,1,7,11.0,18340.0,1667.2727272727273,1-26-8-56-6-47-7*
839,1,7,9.0,18340.0,2037.7777777777778,1-26-8-56-6-47-7*
133,1,8,7.0,3230.0,461.42857142857144,1-26-8*
134,1,8,4.0,3230.0,807.5,1-26-8*
959,1,8,6.0,3230.0,538.3333333333334,1-26-8*
960,1,8,2.0,3230.0,1615.0,1-26-8*
135,1,9,1.0,100.0,100.0,1-9*
136,1,10,5.0,3790.0,758.0,1-16-10*
137,1,10,3.0,3790.0,1263.3333333333333,1-16-10*
1202,1,10,2.0,3790.0,1895.0,1-16-10*
138,1,11,2.0,500.0,250.0,1-11*
1305,1,11,1.0,500.0,500.0,1-11*
139,1,12,14.0,13690.0,977.8571428571429,1-26-8-51-41-12*
140,1,12,11.0,13690.0,1244.5454545454545,1-26-8-51-41-12*
1431,1,12,15.0,13690.0,912.6666666666666,1-26-8-51-41-12*
141,1,13,10.0,8940.0,894.0,1-9-17-20-13*
142,1,13,8.0,8940.0,1117.5,1-9-17-20-13*
1534,1,13,7.0,7560.0,1080.0,1-59-10-20-13*
1535,1,13,5.0,7920.0,1584.0,1-16-10-20-13*
1536,1,13,5.0,7560.0,1512.0,1-59-10-20-13*
143,1,14,8.0,9300.0,1162.5,1-9-17-44-14*
144,1,14,6.0,9300.0,1550.0,1-9-17-44-14*
1643,1,14,5.0,9300.0,1860.0,1-9-17-44-14*
145,1,15,5.0,1630.0,326.0,1-11-15*
146,1,15,3.0,1630.0,543.3333333333334,1-11-15*
1762,1,15,4.0,1630.0,407.5,1-11-15*
1763,1,15,2.0,1630.0,815.0,1-11-15*
147,1,16,2.0,1540.0,770.0,1-16*
1890,1,16,1.0,1540.0,1540.0,1-16*
148,1,17,4.0,2280.0,570.0,1-9-17*
149,1,17,2.0,2280.0,1140.0,1-9-17*
2012,1,17,3.0,2280.0,760.0,1-9-17*
150,1,18,18.0,12970.0,720.5555555555555,1-9-17-50-0-69-18*
151,1,18,15.0,12970.0,864.6666666666666,1-9-17-50-0-69-18*
2120,1,18,15.0,23130.0,1542.0,1-9-17-20-13-22-19-18*
2121,1,18,11.0,23360.0,2123.6363636363635,1-59-10-20-13-22-19-18*
152,1,19,15.0,20180.0,1345.3333333333333,1-9-17-20-13-22-19*
153,1,19,11.0,20180.0,1834.5454545454545,1-9-17-20-13-22-19*
2235,1,19,9.0,18200.0,2022.2222222222222,1-59-10-20-13-22-19*
154,1,20,7.0,5630.0,804.2857142857143,1-9-17-20*
155,1,20,5.0,5630.0,1126.0,1-9-17-20*
2339,1,20,6.0,5330.0,888.3333333333334,1-59-10-20*
2340,1,20,4.0,5700.0,1425.0,1-16-10-20*
2341,1,20,4.0,5330.0,1332.5,1-59-10-20*
156,1,21,8.0,5000.0,625.0,1-26-30-21*
157,1,21,7.0,5000.0,714.2857142857143,1-26-30-21*
2445,1,21,5.0,5000.0,1000.0,1-26-30-21*
158,1,22,12.0,15570.0,1297.5,1-9-17-20-13-22*
159,1,22,10.0,15570.0,1557.0,1-9-17-20-13-22*
2553,1,22,9.0,12830.0,1425.5555555555557,1-59-10-20-13-22*
2554,1,22,7.0,13290.0,1898.5714285714287,1-16-10-20-13-22*
2555,1,22,7.0,12830.0,1832.857142857143,1-59-10-20-13-22*
160,1,23,12.0,5580.0,465.0,1-9-17-50-23*
161,1,23,10.0,5580.0,558.0,1-9-17-50-23*
2666,1,23,6.0,5580.0,930.0,1-9-17-50-23*
162,1,24,9.0,6660.0,740.0,1-26-30-24*
163,1,24,8.0,6660.0,832.5,1-26-30-24*
2773,1,24,6.0,6660.0,1110.0,1-26-30-24*
164,1,25,13.0,13510.0,1039.2307692307693,1-26-8-51-34-25*
165,1,25,10.0,13510.0,1351.0,1-26-8-51-34-25*
2890,1,25,14.0,13510.0,965.0,1-26-8-51-34-25*
2891,1,25,8.0,13510.0,1688.75,1-26-8-51-34-25*
166,1,26,3.0,1600.0,533.3333333333334,1-26*
2995,1,26,1.0,1600.0,1600.0,1-26*
167,1,27,15.0,14000.0,933.3333333333334,1-26-8-51-41-27*
168,1,27,12.0,14000.0,1166.6666666666667,1-26-8-51-41-27*
3110,1,27,16.0,14000.0,875.0,1-26-8-51-41-27*
3111,1,27,10.0,14000.0,1400.0,1-26-8-51-41-27*
169,1,28,8.0,6630.0,828.75,1-16-10-28*
170,1,28,6.0,6630.0,1105.0,1-16-10-28*
3214,1,28,7.0,6570.0,938.5714285714286,1-26-8-28*
3215,1,28,3.0,6570.0,2190.0,1-26-8-28*
171,1,29,15.0,10590.0,706.0,1-9-17-50-23-29*
172,1,29,13.0,10590.0,814.6153846153846,1-9-17-50-23-29*
3330,1,29,10.0,10590.0,1059.0,1-9-17-50-23-29*
173,1,30,6.0,2840.0,473.3333333333333,1-26-30*
174,1,30,4.0,2840.0,710.0,1-26-30*
3442,1,30,2.0,2840.0,1420.0,1-26-30*
175,1,31,3.0,1250.0,416.6666666666667,1-31*
3559,1,31,1.0,1250.0,1250.0,1-31*
176,1,32,22.0,19850.0,902.2727272727273,1-9-17-50-0-69-18-32*
177,1,32,17.0,19850.0,1167.6470588235295,1-9-17-50-0-69-18-32*
3674,1,32,18.0,29850.0,1658.3333333333333,1-26-8-51-41-27-67-5-32*
3675,1,32,13.0,29850.0,2296.153846153846,1-26-8-51-41-27-67-5-32*
178,1,33,11.0,8290.0,753.6363636363636,1-9-17-20-33*
179,1,33,9.0,8290.0,921.1111111111111,1-9-17-20-33*
3776,1,33,8.0,7390.0,923.75,1-59-10-20-33*
3777,1,33,6.0,7540.0,1256.6666666666667,1-16-10-20-33*
3778,1,33,6.0,7390.0,1231.6666666666667,1-59-10-20-33*
180,1,34,9.0,9880.0,1097.7777777777778,1-26-8-51-34*
181,1,34,6.0,9880.0,1646.6666666666667,1-26-8-51-34*
3883,1,34,10.0,9880.0,988.0,1-26-8-51-34*
182,1,35,10.0,9660.0,966.0,1-26-8-51-35*
183,1,35,7.0,9660.0,1380.0,1-26-8-51-35*
3977,1,35,14.0,9660.0,690.0,1-26-8-51-35*
3978,1,35,8.0,9660.0,1207.5,1-26-8-51-35*
184,1,36,14.0,16630.0,1187.857142857143,1-26-8-51-41-36*
185,1,36,12.0,16630.0,1385.8333333333333,1-26-8-51-41-36*
4082,1,36,9.0,16630.0,1847.7777777777778,1-26-8-51-41-36*
186,1,37,23.0,18590.0,808.2608695652174,1-9-17-50-0-69-18-37*
187,1,37,18.0,18590.0,1032.7777777777778,1-9-17-50-0-69-18-37*
4173,1,37,18.0,28630.0,1590.5555555555557,1-9-17-20-13-22-19-18-37*
4174,1,37,17.0,28630.0,1684.1176470588234,1-9-17-20-13-22-19-18-37*
4175,1,37,17.0,28980.0,1704.7058823529412,1-59-10-20-13-22-19-18-37*
188,1,38,16.0,20090.0,1255.625,1-9-17-20-13-22-38*
189,1,38,13.0,20090.0,1545.3846153846155,1-9-17-20-13-22-38*
4286,1,38,11.0,17100.0,1554.5454545454545,1-59-10-20-13-22-38*
190,1,39,21.0,23610.0,1124.2857142857142,1-9-17-50-0-3-48-39*
191,1,39,17.0,23610.0,1388.8235294117646,1-9-17-50-0-3-48-39*
4389,1,39,18.0,31760.0,1764.4444444444443,1-9-17-20-13-22-19-18-39*
4390,1,39,14.0,30430.0,2173.5714285714284,1-59-10-20-13-22-19-18-39*
192,1,40,16.0,18370.0,1148.125,1-26-30-21-6-47-40*
193,1,40,12.0,18370.0,1530.8333333333333,1-26-30-21-6-47-40*
4515,1,40,20.0,18370.0,918.5,1-26-30-21-6-47-40*
4516,1,40,11.0,18370.0,1670.0,1-26-30-21-6-47-40*
194,1,41,11.0,9320.0,847.2727272727273,1-26-8-51-41*
195,1,41,8.0,9320.0,1165.0,1-26-8-51-41*
4621,1,41,14.0,9320.0,665.7142857142857,1-26-8-51-41*
196,1,42,8.0,4340.0,542.5,1-49-42*
4724,1,42,5.0,4340.0,868.0,1-49-42*
4725,1,42,3.0,4340.0,1446.6666666666667,1-49-42*
197,1,43,8.0,4690.0,586.25,1-9-17-43*
198,1,43,6.0,4690.0,781.6666666666666,1-9-17-43*
4838,1,43,5.0,4690.0,938.0,1-9-17-43*
4839,1,43,3.0,4690.0,1563.3333333333333,1-9-17-43*
199,1,44,5.0,5600.0,1120.0,1-9-17-44*
200,1,44,3.0,5600.0,1866.6666666666667,1-9-17-44*
4946,1,44,4.0,5600.0,1400.0,1-9-17-44*
201,1,45,13.0,14590.0,1122.3076923076924,1-26-8-51-34-45*
202,1,45,11.0,14590.0,1326.3636363636363,1-26-8-51-34-45*
5043,1,45,9.0,14590.0,1621.111111111111,1-26-8-51-34-45*
203,1,46,18.0,25950.0,1441.6666666666667,1-26-30-21-6-47-40-46*
204,1,46,14.0,24750.0,1767.857142857143,1-26-30-21-6-47-7-46*
5147,1,46,12.0,23500.0,1958.3333333333333,1-26-8-56-6-47-7-46*
5148,1,46,10.0,23500.0,2350.0,1-26-8-56-6-47-7-46*
205,1,47,12.0,13790.0,1149.1666666666667,1-26-30-21-6-47*
206,1,47,9.0,14520.0,1613.3333333333333,1-26-8-56-6-47*
5233,1,47,10.0,13790.0,1379.0,1-26-30-21-6-47*
5234,1,47,8.0,13790.0,1723.75,1-26-30-21-6-47*
207,1,48,16.0,16920.0,1057.5,1-9-17-50-0-3-48*
208,1,48,14.0,16920.0,1208.5714285714287,1-9-17-50-0-3-48*
5339,1,48,13.0,16920.0,1301.5384615384614,1-9-17-50-0-3-48*
5340,1,48,10.0,16920.0,1692.0,1-9-17-50-0-3-48*
209,1,49,4.0,1470.0,367.5,1-49*
5459,1,49,1.0,1470.0,1470.0,1-49*
210,1,50,9.0,3570.0,396.6666666666667,1-9-17-50*
211,1,50,7.0,3570.0,510.0,1-9-17-50*
5547,1,50,3.0,3570.0,1190.0,1-9-17-50*
212,1,51,8.0,5780.0,722.5,1-26-8-51*
213,1,51,5.0,5780.0,1156.0,1-26-8-51*
5661,1,51,7.0,5780.0,825.7142857142857,1-26-8-51*
5662,1,51,3.0,5780.0,1926.6666666666667,1-26-8-51*
214,1,52,8.0,7050.0,881.25,1-16-10-52*
5760,1,52,7.0,4840.0,691.4285714285714,1-26-8-52*
5761,1,52,3.0,4840.0,1613.3333333333333,1-26-8-52*
215,1,53,17.0,19070.0,1121.764705882353,1-26-30-21-6-47-53*
216,1,53,13.0,19070.0,1466.923076923077,1-26-30-21-6-47-53*
5859,1,53,12.0,18870.0,1572.5,1-26-8-56-6-47-53*
5860,1,53,10.0,18870.0,1887.0,1-26-8-56-6-47-53*
217,1,54,19.0,21300.0,1121.0526315789473,1-26-8-51-41-36-54*
218,1,54,16.0,21300.0,1331.25,1-26-8-51-41-36-54*
5967,1,54,14.0,21300.0,1521.4285714285713,1-26-8-51-41-36-54*
219,1,55,6.0,3120.0,520.0,1-16-55*
220,1,55,4.0,3120.0,780.0,1-16-55*
6066,1,55,5.0,3120.0,624.0,1-16-55*
221,1,56,9.0,5900.0,655.5555555555555,1-26-8-56*
222,1,56,6.0,5900.0,983.3333333333334,1-26-8-56*
6162,1,56,8.0,5900.0,737.5,1-26-8-56*
6163,1,56,3.0,5900.0,1966.6666666666667,1-26-8-56*
223,1,57,12.0,7320.0,610.0,1-26-8-51-57*
224,1,57,9.0,7320.0,813.3333333333334,1-26-8-51-57*
6262,1,57,15.0,7320.0,488.0,1-26-8-51-57*
6263,1,57,8.0,7320.0,915.0,1-26-8-51-57*
225,1,58,13.0,8760.0,673.8461538461538,1-26-8-51-58*
226,1,58,10.0,8760.0,876.0,1-26-8-51-58*
6365,1,58,11.0,8760.0,796.3636363636364,1-26-8-51-58*
6366,1,58,7.0,8760.0,1251.4285714285713,1-26-8-51-58*
227,1,59,3.0,1370.0,456.6666666666667,1-59*
6457,1,59,1.0,1370.0,1370.0,1-59*
228,1,60,6.0,4350.0,725.0,1-9-17-60*
229,1,60,4.0,4350.0,1087.5,1-9-17-60*
6549,1,60,3.0,4350.0,1450.0,1-9-17-60*
230,1,61,7.0,4130.0,590.0,1-9-17-61*
